strain	cluster	location	date	is_unique	new_clusters
USA/WA-CDC-UW21120118707/2021	628	South_King_County	2021-12-01	True	1752
USA/WA-CDC-UW21121052392/2021	629	South_King_County	2021-12-10	True	1753
USA/WA-CDC-UW21120235413/2021	630	North_King_County	2021-12-02	True	1754
USA/WA-PHL-007385/2021	631	North_King_County	2021-11-29	True	1755
USA/WA-UW-21080258332/2021	632	South_King_County	2021-08-02	True	1756
USA/WA-CDC-UW21102086124/2021	633	South_King_County	2021-10-20	True	1757
USA/WA-CDC-UW21090955425/2021	634	South_King_County	2021-09-09	True	1758
USA/WA-UW-21080251290/2021	635	South_King_County	2021-08-02	True	1759
USA/WA-CDC-UW21102663609/2021	636	North_King_County	2021-10-26	True	1760
USA/WA-CDC-UW21072077318/2021	637	South_King_County	2021-07-20	True	1761
USA/WA-UW-21072470710/2021	637	South_King_County	2021-07-24	False	1761
USA/WA-CDC-QDX26765175/2021	638	South_King_County	2021-07-10	True	1762
USA/WA-UW-21080716186/2021	639	North_King_County	2021-08-07	True	1763
USA/WA-CDC-UW21090363559/2021	640	North_King_County	2021-09-03	True	1764
USA/WA-CDC-UW21090969155/2021	641	South_King_County	2021-09-09	True	1765
USA/WA-UW-21092138021/2021	641	South_King_County	2021-09-21	False	1765
USA/WA-UW-21092167746/2021	641	South_King_County	2021-09-21	False	1765
USA/WA-UW-21091473180/2021	642	North_King_County	2021-09-14	True	1766
USA/WA-UW-21081721635/2021	643	North_King_County	2021-08-17	True	1767
USA/WA-CDC-UW21120110783/2021	644	North_King_County	2021-12-01	True	1768
USA/WA-UW-21102123621/2021	645	North_King_County	2021-10-21	True	1769
USA/WA-CDC-UW21090889149/2021	646	South_King_County	2021-09-08	True	1770
USA/WA-CDC-UW21120418878/2021	647	North_King_County	2021-12-04	True	1771
USA/WA-CDC-UW21110937103/2021	648	North_King_County	2021-11-09	True	1772
USA/WA-CDC-UW21111154567/2021	649	North_King_County	2021-11-11	True	1773
USA/WA-UW-21072814954/2021	650	North_King_County	2021-07-28	True	1774
USA/WA-UW-21111580492/2021	651	North_King_County	2021-11-15	True	1775
USA/WA-UW-21092835026/2021	651	North_King_County	2021-09-28	False	1775
USA/WA-UW-21091314773/2021	652	North_King_County	2021-09-13	True	1776
USA/WA-CDC-UW21081962613/2021	653	North_King_County	2021-08-19	True	1777
USA/WA-CDC-LC0329137/2021	654	South_King_County	2021-10-07	True	1778
USA/WA-CDC-UW21091080166/2021	655	South_King_County	2021-09-10	True	1779
USA/WA-CDC-UW21061943298/2021	656	North_King_County	2021-06-19	True	1780
USA/WA-CDC-UW21062027733/2021	657	North_King_County	2021-06-20	True	1781
USA/WA-PHL-007111/2021	658	South_King_County	2021-11-15	True	1782
USA/WA-CDC-UW21111942747/2021	659	North_King_County	2021-11-19	True	1783
USA/WA-PHL-006922/2021	660	South_King_County	2021-11-09	True	1784
USA/WA-UW-21072402258/2021	661	North_King_County	2021-07-24	True	1785
USA/WA-CDC-UW22010108975/2022	661	North_King_County	2022-01-01	False	1785
USA/WA-CDC-UW21120478839/2021	661	North_King_County	2021-12-04	False	1785
USA/WA-CDC-UW21121469883/2021	661	South_King_County	2021-12-14	False	1785
USA/WA-CDC-UW21092504752/2021	662	North_King_County	2021-09-25	True	1786
USA/WA-CDC-UW21111181438/2021	663	North_King_County	2021-11-11	True	1787
USA/WA-CDC-UW21120936582/2021	664	South_King_County	2021-12-09	True	1788
USA/WA-CDC-UW21102649705/2021	665	North_King_County	2021-10-26	True	1789
USA/WA-UW-21102178261/2021	665	North_King_County	2021-10-21	False	1789
USA/WA-UW-21081260668/2021	666	North_King_County	2021-08-12	True	1790
USA/WA-CDC-UW21121119568/2021	667	South_King_County	2021-12-11	True	1791
USA/WA-CDC-UW21121062379/2021	668	North_King_County	2021-12-10	True	1792
USA/WA-S10420/2021	669	North_King_County	2021-07-10	True	1793
USA/WA-UW-21072690692/2021	670	South_King_County	2021-07-26	True	1794
USA/WA-UW-21072338591/2021	671	South_King_County	2021-07-23	True	1795
USA/WA-CDC-UW21072010211/2021	672	South_King_County	2021-07-20	True	1796
USA/WA-UW-21072285009/2021	672	South_King_County	2021-07-22	False	1796
USA/WA-CDC-UW21073013885/2021	673	North_King_County	2021-07-30	True	1797
USA/WA-UW-21062969413/2021	674	North_King_County	2021-06-29	True	1798
USA/WA-UW-21061671751/2021	674	North_King_County	2021-06-16	False	1798
USA/WA-UW-21100538260/2021	674	South_King_County	2021-10-05	False	1798
USA/WA-UW-21072980978/2021	674	North_King_County	2021-07-29	False	1798
USA/WA-S10804/2021	674	North_King_County	2021-06-26	False	1798
USA/WA-UW-21072767209/2021	674	North_King_County	2021-07-27	False	1798
USA/WA-UW-21091354370/2021	674	North_King_County	2021-09-13	False	1798
USA/WA-PHL-006552/2021	675	North_King_County	2021-11-10	True	1799
USA/WA-CDC-UW22010752230/2022	676	North_King_County	2022-01-07	True	1800
USA/WA-CDC-UW21073127616/2021	677	North_King_County	2021-07-31	True	1801
USA/WA-CDC-UW21071560296/2021	678	North_King_County	2021-07-15	True	1802
USA/WA-CDC-UW21072091129/2021	679	North_King_County	2021-07-20	True	1803
USA/WA-UW-21092388574/2021	680	South_King_County	2021-09-23	True	1804
USA/WA-CDC-UW21090720902/2021	681	North_King_County	2021-09-07	True	1805
USA/WA-CDC-UW21102088776/2021	682	North_King_County	2021-10-20	True	1806
USA/WA-CDC-UW21081484811/2021	683	North_King_County	2021-08-14	True	1807
USA/WA-CDC-UW21081998381/2021	683	North_King_County	2021-08-19	False	1807
USA/WA-CDC-UW21081709542/2021	684	North_King_County	2021-08-17	True	1808
USA/WA-UW-21072875310/2021	685	North_King_County	2021-07-28	True	1809
USA/WA-CDC-UW21081768229/2021	686	North_King_County	2021-08-17	True	1810
USA/WA-UW-21072740916/2021	687	South_King_County	2021-07-27	True	1811
USA/WA-UW-21072705657/2021	687	North_King_County	2021-07-27	False	1811
USA/WA-UW-21073111603/2021	687	North_King_County	2021-07-31	False	1811
USA/WA-CDC-UW21073021548/2021	687	North_King_County	2021-07-30	False	1811
USA/WA-CDC-UW21081759449/2021	687	North_King_County	2021-08-17	False	1811
USA/WA-CDC-UW21081413285/2021	687	North_King_County	2021-08-14	False	1811
USA/WA-UW-21072365950/2021	688	North_King_County	2021-07-23	True	1812
USA/WA-UW-21052827895/2021	689	South_King_County	2021-05-28	True	1813
USA/WA-CDC-UW21090761740/2021	690	South_King_County	2021-09-07	True	1814
USA/WA-UW-21081690662/2021	691	South_King_County	2021-08-16	True	1815
USA/WA-CDC-UW21062895366/2021	692	North_King_County	2021-06-28	True	1816
USA/WA-S15230/2021	693	North_King_County	2021-08-31	True	1817
USA/WA-S10686/2021	694	South_King_County	2021-07-29	True	1818
USA/WA-CDC-UW21102303368/2021	695	North_King_County	2021-10-23	True	1819
USA/WA-S9485/2021	696	North_King_County	2021-06-19	True	1820
USA/WA-CDC-UW21081389389/2021	697	South_King_County	2021-08-13	True	1821
USA/WA-UW-21072374442/2021	698	North_King_County	2021-07-23	True	1822
USA/WA-UW-21090354647/2021	699	South_King_County	2021-09-03	True	1823
USA/WA-CDC-UW21073072193/2021	700	North_King_County	2021-07-30	True	1824
USA/WA-CDC-UW21073159994/2021	701	South_King_County	2021-07-31	True	1825
USA/WA-UW-21081780025/2021	702	South_King_County	2021-08-17	True	1826
USA/WA-PHL-006604/2021	703	South_King_County	2021-11-08	True	1827
USA/WA-CDC-UW21110330699/2021	703	South_King_County	2021-11-03	False	1827
USA/WA-UW-21112228814/2021	703	South_King_County	2021-11-22	False	1827
USA/WA-CDC-LC0232197/2021	704	North_King_County	2021-08-19	True	1828
USA/WA-CDC-UW21090217003/2021	705	North_King_County	2021-09-02	True	1829
USA/WA-CDC-UW21090296969/2021	706	North_King_County	2021-09-02	True	1830
USA/WA-UW-21102851499/2021	707	North_King_County	2021-10-28	True	1831
USA/WA-UW-21090341758/2021	708	South_King_County	2021-09-03	True	1832
USA/WA-CDC-UW21090396861/2021	708	South_King_County	2021-09-03	False	1832
USA/WA-CDC-UW21111817383/2021	709	South_King_County	2021-11-18	True	1833
USA/WA-CDC-LC0318494/2021	710	South_King_County	2021-10-03	True	1834
USA/WA-CDC-UW21081383077/2021	711	North_King_County	2021-08-13	True	1835
USA/WA-CDC-UW21072913404/2021	712	South_King_County	2021-07-29	True	1836
USA/WA-CDC-UW21081791368/2021	713	North_King_County	2021-08-17	True	1837
USA/WA-PHL-006570/2021	714	South_King_County	2021-11-06	True	1838
USA/WA-UW-21063026569/2021	715	North_King_County	2021-06-30	True	1839
USA/WA-UW-21113038410/2021	716	South_King_County	2021-11-30	True	1840
USA/WA-CDC-UW21100129297/2021	717	North_King_County	2021-10-01	True	1841
USA/WA-CDC-UW21062402778/2021	718	North_King_County	2021-06-24	True	1842
USA/WA-UW-21061570825/2021	719	North_King_County	2021-06-15	True	1843
USA/WA-S10803/2021	720	North_King_County	2021-06-21	True	1844
USA/WA-S10807/2021	721	North_King_County	2021-06-26	True	1845
USA/WA-UW-21072839698/2021	722	South_King_County	2021-07-28	True	1846
USA/WA-CDC-UW21071785729/2021	722	South_King_County	2021-07-17	False	1846
USA/WA-UW-21080393547/2021	723	North_King_County	2021-08-03	True	1847
USA/WA-CDC-UW21072938142/2021	723	North_King_County	2021-07-29	False	1847
USA/WA-CDC-UW21073077805/2021	723	North_King_County	2021-07-30	False	1847
USA/WA-S10713/2021	723	South_King_County	2021-07-30	False	1847
USA/WA-CDC-ASC210231710/2021	723	North_King_County	2021-07-26	False	1847
USA/WA-CDC-UW21072235148/2021	723	North_King_County	2021-07-22	False	1847
USA/WA-UW-21072268064/2021	723	North_King_County	2021-07-22	False	1847
USA/WA-CDC-UW21072120404/2021	723	North_King_County	2021-07-21	False	1847
USA/WA-CDC-UW21072168351/2021	723	North_King_County	2021-07-21	False	1847
USA/WA-UW-21072448905/2021	723	North_King_County	2021-07-24	False	1847
USA/WA-UW-21071208519/2021	723	North_King_County	2021-07-12	False	1847
USA/WA-UW-21071448541/2021	723	North_King_County	2021-07-14	False	1847
USA/WA-CDC-UW21071989996/2021	723	North_King_County	2021-07-19	False	1847
USA/WA-UW-21072782674/2021	723	South_King_County	2021-07-27	False	1847
USA/WA-UW-21072834762/2021	723	North_King_County	2021-07-28	False	1847
USA/WA-CDC-UW21081911164/2021	724	North_King_County	2021-08-19	True	1848
USA/WA-S11913/2021	725	North_King_County	2021-08-16	True	1849
USA/WA-CDC-UW21101167261/2021	726	South_King_County	2021-10-11	True	1850
USA/WA-CDC-LC0323477/2021	727	South_King_County	2021-10-02	True	1851
USA/WA-UW-21100564835/2021	727	South_King_County	2021-10-05	False	1851
USA/WA-CDC-UW21102090367/2021	728	South_King_County	2021-10-20	True	1852
USA/WA-CDC-UW21110297773/2021	729	North_King_County	2021-11-02	True	1853
USA/WA-UW-21070922378/2021	730	North_King_County	2021-07-09	True	1854
USA/WA-CDC-UW21080978544/2021	730	South_King_County	2021-08-09	False	1854
USA/WA-UW-21072379441/2021	730	North_King_County	2021-07-23	False	1854
USA/WA-UW-21062928668/2021	732	North_King_County	2021-06-29	True	1855
USA/WA-UW-21062938880/2021	732	North_King_County	2021-06-29	False	1855
USA/WA-CDC-LC0210531/2021	733	South_King_County	2021-08-20	True	1856
USA/WA-PHL-004874/2021	734	North_King_County	2021-10-21	True	1857
USA/WA-UW-21111852881/2021	735	South_King_County	2021-11-18	True	1858
USA/WA-CDC-UW21081487637/2021	736	North_King_County	2021-08-14	True	1859
USA/WA-CDC-LC0275740/2021	737	North_King_County	2021-09-10	True	1860
USA/WA-CDC-UW21081383246/2021	738	North_King_County	2021-08-13	True	1861
USA/WA-CDC-UW21090340927/2021	739	North_King_County	2021-09-03	True	1862
USA/WA-S13540/2021	739	South_King_County	2021-08-28	False	1862
USA/WA-S13549/2021	739	South_King_County	2021-08-30	False	1862
USA/WA-CDC-LC0265383/2021	739	North_King_County	2021-09-02	False	1862
USA/WA-CDC-QDX26446427/2021	740	North_King_County	2021-07-03	True	1863
USA/WA-CDC-UW21070623660/2021	741	South_King_County	2021-07-06	True	1864
USA/WA-UW-21072370849/2021	742	North_King_County	2021-07-23	True	1865
USA/WA-UW-21072957801/2021	743	South_King_County	2021-07-29	True	1866
USA/WA-CDC-LC0101655/2021	744	North_King_County	2021-07-08	True	1867
USA/WA-CDC-UW21073031443/2021	745	South_King_County	2021-07-30	True	1868
USA/WA-UW-21071397281/2021	746	North_King_County	2021-07-13	True	1869
USA/WA-S13367/2021	747	North_King_County	2021-08-24	True	1870
USA/WA-CDC-UW21072176151/2021	748	North_King_County	2021-07-21	True	1871
USA/WA-PHL-002083/2021	749	South_King_County	2021-08-21	True	1872
USA/WA-S11995/2021	750	North_King_County	2021-08-24	True	1873
USA/WA-CDC-UW21112062082/2021	750	North_King_County	2021-11-20	False	1873
USA/WA-CDC-UW21112098299/2021	750	North_King_County	2021-11-20	False	1873
USA/WA-CDC-UW21100916269/2021	751	North_King_County	2021-10-09	True	1874
USA/WA-CDC-UW21121287819/2021	752	North_King_County	2021-12-12	True	1875
USA/WA-CDC-UW21122460866/2021	752	South_King_County	2021-12-24	False	1875
USA/WA-UW-21121806077/2021	752	South_King_County	2021-12-18	False	1875
USA/WA-CDC-UW21120950964/2021	753	North_King_County	2021-12-09	True	1876
USA/WA-CDC-UW21090851801/2021	754	North_King_County	2021-09-08	True	1877
USA/WA-UW-21041997270/2021	755	North_King_County	2021-04-19	True	1878
USA/WA-CDC-UW21050411576/2021	756	South_King_County	2021-05-04	True	1879
USA/WA-UW-21051308994/2021	757	South_King_County	2021-05-13	True	1880
USA/WA-UW-21042343135/2021	758	North_King_County	2021-04-23	True	1881
USA/WA-UW-22022871271/2022	759	North_King_County	2022-02-28	True	1882
USA/WA-PHL-005558/2021	759	North_King_County	2021-10-25	False	1882
USA/WA-UW-21122135967/2021	760	South_King_County	2021-12-21	True	1883
USA/WA-CDC-UW21111050418/2021	761	South_King_County	2021-11-10	True	1884
USA/WA-CDC-UW21121445393/2021	762	South_King_County	2021-12-14	True	1885
USA/WA-CDC-LC0444907/2021	762	South_King_County	2021-12-22	False	1885
USA/WA-CDC-LC0444909/2021	762	South_King_County	2021-12-22	False	1885
USA/WA-UW-21111672803/2021	763	South_King_County	2021-11-16	True	1886
USA/WA-CDC-UW21081868430/2021	764	North_King_County	2021-08-18	True	1887
USA/WA-CDC-UW21090319813/2021	765	North_King_County	2021-09-03	True	1888
USA/WA-S14432/2021	766	South_King_County	2021-09-20	True	1889
USA/WA-UW-21071966262/2021	767	North_King_County	2021-07-19	True	1890
USA/WA-CDC-UW21102149379/2021	768	South_King_County	2021-10-21	True	1891
USA/WA-S12569/2021	769	North_King_County	2021-09-13	True	1892
USA/WA-CDC-UW21120177459/2021	770	North_King_County	2021-12-01	True	1893
USA/WA-UW-21092953083/2021	771	North_King_County	2021-09-29	True	1894
USA/WA-UW-21092543606/2021	772	South_King_County	2021-09-25	True	1895
USA/WA-UW-21100521542/2021	772	North_King_County	2021-10-05	False	1895
USA/WA-CDC-UW21110167987/2021	772	North_King_County	2021-11-01	False	1895
USA/WA-CDC-UW21091144623/2021	773	North_King_County	2021-09-11	True	1896
USA/WA-UW-21112416557/2021	774	South_King_County	2021-11-24	True	1897
USA/WA-CDC-UW21091833362/2021	775	South_King_County	2021-09-18	True	1898
USA/WA-UW-21112227736/2021	776	South_King_County	2021-11-22	True	1899
USA/WA-CDC-UW22010260573/2022	777	North_King_County	2022-01-02	True	1900
USA/WA-CDC-UW21111384387/2021	778	South_King_County	2021-11-13	True	1901
USA/WA-CDC-UW21111540138/2021	778	North_King_County	2021-11-15	False	1901
USA/WA-PHL-005681/2021	778	South_King_County	2021-10-25	False	1901
USA/WA-CDC-UW21121731321/2021	779	North_King_County	2021-12-17	True	1902
USA/WA-CDC-UW21121156220/2021	780	North_King_County	2021-12-11	True	1903
USA/WA-CDC-UW21072608445/2021	781	North_King_County	2021-07-26	True	1904
USA/WA-UW-21072350649/2021	782	North_King_County	2021-07-23	True	1905
USA/WA-UW-21072271741/2021	783	North_King_County	2021-07-22	True	1906
USA/WA-UW-21072208219/2021	783	North_King_County	2021-07-22	False	1906
USA/WA-CDC-LC0338521/2021	784	North_King_County	2021-10-14	True	1907
USA/WA-UW-21073000438/2021	785	North_King_County	2021-07-30	True	1908
USA/WA-PHL-005944/2021	786	South_King_County	2021-11-01	True	1909
USA/WA-PHL-007965/2021	787	South_King_County	2021-12-03	True	1910
USA/WA-CDC-UW21072112750/2021	788	North_King_County	2021-07-21	True	1911
USA/WA-CDC-UW21072108692/2021	788	North_King_County	2021-07-21	False	1911
USA/WA-CDC-UW21110315674/2021	789	North_King_County	2021-11-03	True	1912
USA/WA-CDC-UW21071406131/2021	790	North_King_County	2021-07-14	True	1913
USA/WA-CDC-UW21101497153/2021	791	South_King_County	2021-10-14	True	1914
USA/WA-S15254/2021	792	North_King_County	2021-09-03	True	1915
USA/WA-UW-21081664348/2021	793	North_King_County	2021-08-16	True	1916
USA/WA-UW-21102259545/2021	794	North_King_County	2021-10-22	True	1917
USA/WA-CDC-UW21082645304/2021	795	North_King_County	2021-08-26	True	1918
USA/WA-CDC-LC0204954/2021	795	North_King_County	2021-08-18	False	1918
USA/WA-CDC-UW21081410676/2021	796	South_King_County	2021-08-14	True	1919
USA/WA-CDC-UW21081741645/2021	797	South_King_County	2021-08-17	True	1920
USA/WA-CDC-UW21082626591/2021	798	North_King_County	2021-08-26	True	1921
USA/WA-UW-21081822755/2021	799	South_King_County	2021-08-18	True	1922
USA/WA-CDC-UW21081758351/2021	800	North_King_County	2021-08-17	True	1923
USA/WA-S12109/2021	801	South_King_County	2021-08-03	True	1924
USA/WA-S12490/2021	802	North_King_County	2021-08-18	True	1925
USA/WA-CDC-UW21090393812/2021	802	North_King_County	2021-09-03	False	1925
USA/WA-UW-21060986296/2021	803	North_King_County	2021-06-09	True	1926
USA/WA-CDC-UW21050443406/2021	804	North_King_County	2021-05-04	True	1927
USA/WA-CDC-UW21050373513/2021	805	North_King_County	2021-05-03	True	1928
USA/WA-S7580/2021	806	South_King_County	2021-05-02	True	1929
USA/WA-S7579/2021	806	South_King_County	2021-05-02	False	1929
USA/WA-UW-21042100798/2021	807	North_King_County	2021-04-21	True	1930
USA/WA-CDC-UW21050651822/2021	807	North_King_County	2021-05-06	False	1930
USA/WA-UW-21043093926/2021	807	North_King_County	2021-04-30	False	1930
USA/WA-UW-21042684042/2021	807	North_King_County	2021-04-26	False	1930
USA/WA-UW-21090365532/2021	808	North_King_County	2021-09-03	True	1931
USA/WA-UW-21092165047/2021	809	North_King_County	2021-09-21	True	1932
USA/WA-UW-21081659055/2021	810	South_King_County	2021-08-16	True	1933
USA/WA-CDC-UW21090213930/2021	811	North_King_County	2021-09-02	True	1934
USA/WA-UW-21063011737/2021	812	North_King_County	2021-06-30	True	1935
USA/WA-UW-21061766108/2021	813	North_King_County	2021-06-17	True	1936
USA/WA-Altius-ALTCOV-DNZCYZMXDJVTNAGC/2021	813	South_King_County	2021-06-29	False	1936
USA/WA-UW-21071905865/2021	814	South_King_County	2021-07-19	True	1937
USA/WA-CDC-UW21081308793/2021	815	South_King_County	2021-08-13	True	1938
USA/WA-CDC-UW21081785250/2021	816	South_King_County	2021-08-17	True	1939
USA/WA-UW-21081298349/2021	817	South_King_County	2021-08-12	True	1940
USA/WA-S11827/2021	817	North_King_County	2021-08-04	False	1940
USA/WA-S11243/2021	818	South_King_County	2021-08-02	True	1941
USA/WA-UW-21111576798/2021	819	North_King_County	2021-11-15	True	1942
USA/WA-CDC-UW21071646546/2021	820	North_King_County	2021-07-16	True	1943
USA/WA-UW-21072668896/2021	820	North_King_County	2021-07-26	False	1943
USA/WA-UW-21080267103/2021	820	North_King_County	2021-08-02	False	1943
USA/WA-CDC-UW21111097221/2021	821	North_King_County	2021-11-10	True	1944
USA/WA-UW-21100696133/2021	821	North_King_County	2021-10-06	False	1944
USA/WA-CDC-UW21073024928/2021	821	North_King_County	2021-07-30	False	1944
USA/WA-UW-21073007182/2021	822	South_King_County	2021-07-30	True	1945
USA/WA-UW-21072319951/2021	823	North_King_County	2021-07-23	True	1946
USA/WA-UW-21102847553/2021	824	North_King_County	2021-10-28	True	1947
USA/WA-UW-21100510839/2021	825	North_King_County	2021-10-05	True	1948
USA/WA-CDC-UW21113040050/2021	826	North_King_County	2021-11-30	True	1949
USA/WA-UW-21063050908/2021	827	South_King_County	2021-06-30	True	1950
USA/WA-S18647/2021	828	South_King_County	2021-10-27	True	1951
USA/WA-CDC-ASC210364445/2021	828	North_King_County	2021-10-14	False	1951
