strain	cluster	location	date	variant
USA/WA-UW-21111617110/2021	1023	North_King_County	2021-11-16	delta
USA/WA-CDC-UW21120624935/2021	1023	South_King_County	2021-12-06	delta
USA/WA-CDC-UW21112386855/2021	1023	South_King_County	2021-11-23	delta
USA/WA-PHL-005910/2021	1024	North_King_County	2021-10-30	delta
USA/WA-CDC-UW21120816552/2021	1025	North_King_County	2021-12-08	delta
USA/WA-UW-21113040369/2021	1026	South_King_County	2021-11-30	delta
USA/WA-CDC-UW21090985019/2021	1027	North_King_County	2021-09-09	delta
USA/WA-UW-21080745373/2021	1028	North_King_County	2021-08-07	delta
USA/WA-UW-21072495007/2021	1028	North_King_County	2021-07-24	delta
USA/WA-UW-21072891705/2021	1028	North_King_County	2021-07-28	delta
USA/WA-CDC-UW21090748858/2021	1029	South_King_County	2021-09-07	delta
USA/WA-UW-21123030884/2021	1030	North_King_County	2021-12-30	delta
USA/WA-UW-21092572598/2021	1031	North_King_County	2021-09-25	delta
USA/WA-UW-21111986678/2021	1031	North_King_County	2021-11-19	delta
USA/WA-CDC-UW21121038606/2021	1032	North_King_County	2021-12-10	delta
USA/WA-CDC-UW21081476630/2021	1033	North_King_County	2021-08-14	delta
USA/WA-CDC-UW21121657282/2021	1034	North_King_County	2021-12-16	delta
USA/WA-S10087/2021	1035	North_King_County	2021-07-27	delta
USA/WA-CDC-UW21102248409/2021	1036	North_King_County	2021-10-22	delta
USA/WA-CDC-UW21101491361/2021	1037	South_King_County	2021-10-14	delta
USA/WA-CDC-UW21101059452/2021	1038	North_King_County	2021-10-10	delta
USA/WA-CDC-UW21082613491/2021	1039	South_King_County	2021-08-26	delta
USA/WA-CDC-UW21082806455/2021	1040	North_King_County	2021-08-28	delta
USA/WA-S15190/2021	1041	South_King_County	2021-11-07	delta
USA/WA-CDC-LC0344334/2021	1042	North_King_County	2021-10-23	delta
USA/WA-S13178/2021	1043	South_King_County	2021-09-30	delta
USA/WA-S13199/2021	1044	South_King_County	2021-10-03	delta
USA/WA-CDC-UW21101176799/2021	1045	South_King_County	2021-10-11	delta
USA/WA-UW-21092350041/2021	1046	North_King_County	2021-09-23	delta
USA/WA-CDC-UW21121199962/2021	1047	North_King_County	2021-12-11	delta
USA/WA-Altius-ALTCOV-57AMPLKGPKW2X3W7/2021	1048	South_King_County	2021-06-29	delta
USA/WA-S9511/2021	1049	North_King_County	2021-06-24	delta
USA/WA-CDC-UW21081957762/2021	1050	North_King_County	2021-08-19	delta
USA/WA-CDC-UW21111994242/2021	1051	South_King_County	2021-11-19	delta
USA/WA-CDC-UW21082564796/2021	1052	North_King_County	2021-08-25	delta
USA/WA-Altius-ALTCOV-ICEFZHXADKHNCFG3/2021	1053	South_King_County	2021-06-08	delta
USA/WA-UW-21060955676/2021	1053	North_King_County	2021-06-09	delta
USA/WA-CDC-UW21062117646/2021	1054	North_King_County	2021-06-21	delta
USA/WA-Altius-ALTCOV-6PAPT3ZFI6DDN5FU/2021	1055	South_King_County	2021-06-15	delta
USA/WA-Altius-ALTCOV-MSGOVQNB2YPPPHQ3/2021	1056	South_King_County	2021-06-17	delta
USA/WA-CDC-UW21062145422/2021	1056	North_King_County	2021-06-21	delta
USA/WA-CDC-LC0270795/2021	1057	South_King_County	2021-09-05	delta
USA/WA-CDC-UW21121226003/2021	1058	North_King_County	2021-12-12	delta
USA/WA-CDC-QDX26765252/2021	1059	South_King_County	2021-07-12	delta
USA/WA-CDC-UW21081634590/2021	1060	South_King_County	2021-08-16	delta
USA/WA-UW-21090317415/2021	1061	South_King_County	2021-09-03	delta
USA/WA-CDC-UW21090257053/2021	1062	North_King_County	2021-09-02	delta
USA/WA-CDC-ASC210610118/2021	1063	South_King_County	2021-12-11	delta
USA/WA-CDC-UW21090971131/2021	1064	North_King_County	2021-09-09	delta
USA/WA-CDC-LC0385924/2021	1065	South_King_County	2021-11-13	delta
USA/WA-CDC-UW21092156891/2021	1066	North_King_County	2021-09-21	delta
USA/WA-CDC-UW21112909649/2021	1067	North_King_County	2021-11-29	delta
USA/WA-CDC-UW21112080336/2021	1067	North_King_County	2021-11-20	delta
USA/WA-CDC-UW21081788942/2021	1068	North_King_County	2021-08-17	delta
USA/WA-UW-21102944844/2021	1069	North_King_County	2021-10-29	delta
USA/WA-UW-21112418840/2021	1070	North_King_County	2021-11-24	delta
USA/WA-CDC-UW22011034156/2022	1071	South_King_County	2022-01-10	delta
USA/WA-CDC-UW21121338486/2021	1072	North_King_County	2021-12-13	delta
USA/WA-UW-21092326522/2021	1072	North_King_County	2021-09-23	delta
USA/WA-CDC-UW21082735852/2021	1073	South_King_County	2021-08-27	delta
USA/WA-CDC-UW21082676192/2021	1074	South_King_County	2021-08-26	delta
USA/WA-CDC-UW21091204522/2021	1075	North_King_County	2021-09-12	delta
USA/WA-CDC-UW21082837256/2021	1076	North_King_County	2021-08-28	delta
USA/WA-CDC-UW21090335784/2021	1076	North_King_County	2021-09-03	delta
USA/WA-CDC-UW21100242689/2021	1077	North_King_County	2021-10-02	delta
USA/WA-CDC-UW21092537292/2021	1077	South_King_County	2021-09-25	delta
USA/WA-CDC-UW21082826040/2021	1077	South_King_County	2021-08-28	delta
USA/WA-Altius-ALTCOV-WPPOVWOSXQSG4FFQ/2021	1078	South_King_County	2021-06-30	delta
USA/WA-Altius-ALTCOV-M3LF33RH34FIPGB7/2021	1078	South_King_County	2021-06-30	delta
USA/WA-CDC-UW21091668190/2021	1079	North_King_County	2021-09-16	delta
USA/WA-CDC-UW21080484611/2021	1080	North_King_County	2021-08-04	delta
USA/WA-PHL-005093/2021	1081	South_King_County	2021-10-11	delta
USA/WA-UW-21100935646/2021	1081	South_King_County	2021-10-09	delta
USA/WA-UW-21090665648/2021	1082	South_King_County	2021-09-06	delta
USA/WA-CDC-UW21091054738/2021	1083	North_King_County	2021-09-10	delta
USA/WA-CDC-UW21102026159/2021	1084	South_King_County	2021-10-20	delta
USA/WA-CDC-UW21102508451/2021	1084	South_King_County	2021-10-25	delta
USA/WA-CDC-UW21070714834/2021	1085	North_King_County	2021-07-07	delta
USA/WA-UW-21092939246/2021	1086	North_King_County	2021-09-29	delta
USA/WA-CDC-UW21090206006/2021	1087	North_King_County	2021-09-02	delta
USA/WA-S18251/2021	1088	South_King_County	2021-11-03	delta
USA/WA-CDC-UW21080391736/2021	1089	North_King_County	2021-08-03	delta
USA/WA-UW-21071973715/2021	1090	North_King_County	2021-07-19	delta
USA/WA-UW-21072486201/2021	1091	North_King_County	2021-07-24	delta
USA/WA-UW-21072284790/2021	1092	North_King_County	2021-07-22	delta
USA/WA-CDC-UW21073176363/2021	1093	North_King_County	2021-07-31	delta
USA/WA-CDC-LC0389550/2021	1094	North_King_County	2021-11-15	delta
USA/WA-CDC-UW21090864055/2021	1095	North_King_County	2021-09-08	delta
USA/WA-S18275/2021	1096	South_King_County	2021-12-05	delta
USA/WA-UW-21111557796/2021	1097	North_King_County	2021-11-15	delta
USA/WA-CDC-LC0270725/2021	1098	North_King_County	2021-08-30	delta
USA/WA-CDC-UW21091118704/2021	1099	North_King_County	2021-09-11	delta
USA/WA-CDC-UW21112302769/2021	1100	North_King_County	2021-11-23	delta
USA/WA-PHL-008041/2021	1101	North_King_County	2021-12-06	delta
USA/WA-CDC-UW21102285334/2021	1102	North_King_County	2021-10-22	delta
USA/WA-PHL-005684/2021	1103	South_King_County	2021-10-25	delta
USA/WA-CDC-UW21091816655/2021	1104	North_King_County	2021-09-18	delta
USA/WA-UW-21100545170/2021	1105	North_King_County	2021-10-05	delta
USA/WA-CDC-UW21100934406/2021	1105	North_King_County	2021-10-09	delta
USA/WA-CDC-UW21100950476/2021	1105	North_King_County	2021-10-09	delta
USA/WA-CDC-LC0340100/2021	1106	North_King_County	2021-10-08	delta
USA/WA-CDC-UW21100132769/2021	1106	North_King_County	2021-10-01	delta
USA/WA-UW-21102108501/2021	1107	South_King_County	2021-10-21	delta
USA/WA-CDC-UW21111072769/2021	1107	North_King_County	2021-11-10	delta
USA/WA-CDC-UW21111120224/2021	1107	South_King_County	2021-11-11	delta
USA/WA-CDC-UW21110891184/2021	1108	South_King_County	2021-11-08	delta
USA/WA-CDC-UW21121352208/2021	1108	North_King_County	2021-12-13	delta
USA/WA-CDC-UW22010127808/2022	1108	North_King_County	2022-01-01	delta
USA/WA-UW-21111949083/2021	1108	South_King_County	2021-11-19	delta
USA/WA-CDC-UW21092572528/2021	1108	South_King_County	2021-09-25	delta
USA/WA-CDC-UW21100220833/2021	1108	North_King_County	2021-10-02	delta
USA/WA-S16778/2022	1110	North_King_County	2022-01-04	delta
USA/WA-CDC-UW21101800542/2021	1111	South_King_County	2021-10-18	delta
USA/WA-CDC-LC0387326/2021	1112	South_King_County	2021-11-12	delta
USA/WA-CDC-UW21081429767/2021	1113	South_King_County	2021-08-14	delta
USA/WA-CDC-UW21100136833/2021	1113	South_King_County	2021-10-01	delta
USA/WA-UW-21090691054/2021	1114	South_King_County	2021-09-06	delta
USA/WA-CDC-UW21090734008/2021	1115	South_King_County	2021-09-07	delta
USA/WA-UW-21092422853/2021	1116	North_King_County	2021-09-24	delta
USA/WA-CDC-UW21073100643/2021	1117	North_King_County	2021-07-31	delta
USA/WA-CDC-UW21073109572/2021	1118	South_King_County	2021-07-31	delta
USA/WA-CDC-UW21081461424/2021	1119	North_King_County	2021-08-14	delta
USA/WA-CDC-UW21112275545/2021	1120	North_King_County	2021-11-22	delta
USA/WA-UW-21090833449/2021	1121	North_King_County	2021-09-08	delta
USA/WA-UW-21102132317/2021	1122	North_King_County	2021-10-21	delta
USA/WA-UW-21120205990/2021	1122	North_King_County	2021-12-02	delta
USA/WA-UW-21121002637/2021	1123	North_King_County	2021-12-10	delta
USA/WA-UW-21081293232/2021	1124	North_King_County	2021-08-12	delta
USA/WA-UW-21092143696/2021	1125	North_King_County	2021-09-21	delta
USA/WA-CDC-UW21121223290/2021	1126	North_King_County	2021-12-12	delta
USA/WA-CDC-UW21092582227/2021	1127	North_King_County	2021-09-25	delta
USA/WA-CDC-UW21080996656/2021	1128	South_King_County	2021-08-09	delta
USA/WA-S15483/2021	1129	North_King_County	2021-10-29	delta
USA/WA-CDC-UW21100221186/2021	1130	South_King_County	2021-10-02	delta
USA/WA-PHL-008052/2021	1130	South_King_County	2021-12-01	delta
USA/WA-CDC-LC0349866/2021	1130	South_King_County	2021-10-20	delta
USA/WA-CDC-UW21072038062/2021	1131	North_King_County	2021-07-20	delta
USA/WA-S10328/2021	1132	South_King_County	2021-07-21	delta
USA/WA-CDC-UW21081437764/2021	1133	North_King_County	2021-08-14	delta
USA/WA-UW-21080295463/2021	1134	North_King_County	2021-08-02	delta
USA/WA-PHL-001151/2021	1135	South_King_County	2021-06-28	delta
USA/WA-UW-21071228236/2021	1136	South_King_County	2021-07-12	delta
USA/WA-CDC-UW21072036731/2021	1136	South_King_County	2021-07-20	delta
USA/WA-CDC-UW21071561494/2021	1136	South_King_County	2021-07-15	delta
USA/WA-CDC-UW21071535728/2021	1136	South_King_County	2021-07-15	delta
USA/WA-CDC-UW21071558512/2021	1136	South_King_County	2021-07-15	delta
USA/WA-CDC-UW21080202572/2021	1137	North_King_County	2021-08-02	delta
USA/WA-UW-21113042048/2021	1137	North_King_County	2021-11-30	delta
USA/WA-CDC-UW21090714563/2021	1138	North_King_County	2021-09-07	delta
USA/WA-S15130/2021	1139	North_King_County	2021-10-27	delta
USA/WA-UW-21120229301/2021	1140	South_King_County	2021-12-02	delta
USA/WA-UW-21072291450/2021	1141	North_King_County	2021-07-22	delta
USA/WA-CDC-LC0417538/2021	1142	North_King_County	2021-12-01	delta
USA/WA-CDC-UW21102296062/2021	1143	North_King_County	2021-10-22	delta
USA/WA-CDC-UW21100222498/2021	1144	South_King_County	2021-10-02	delta
USA/WA-PHL-007959/2021	1144	South_King_County	2021-12-03	delta
USA/WA-UW-21100999236/2021	1145	North_King_County	2021-10-09	delta
USA/WA-UW-21102931526/2021	1145	South_King_County	2021-10-29	delta
USA/WA-CDC-UW21082674305/2021	1146	North_King_County	2021-08-26	delta
USA/WA-CDC-UW21081330562/2021	1147	North_King_County	2021-08-13	delta
USA/WA-CDC-FG-107637/2021	1147	North_King_County	2021-08-29	delta
USA/WA-CDC-UW21081602838/2021	1147	South_King_County	2021-08-16	delta
USA/WA-UW-21072980579/2021	1148	South_King_County	2021-07-29	delta
USA/WA-UW-21072246835/2021	1149	North_King_County	2021-07-22	delta
USA/WA-CDC-UW21080565228/2021	1149	North_King_County	2021-08-05	delta
USA/WA-CDC-UW21121962022/2021	1150	North_King_County	2021-12-19	delta
USA/WA-CDC-UW21112304794/2021	1151	North_King_County	2021-11-23	delta
USA/WA-S15060/2021	1152	North_King_County	2021-10-11	delta
USA/WA-S14426/2021	1153	South_King_County	2021-09-20	delta
USA/WA-CDC-UW21080503894/2021	1154	North_King_County	2021-08-05	delta
USA/WA-CDC-UW21090116359/2021	1155	North_King_County	2021-09-01	delta
USA/WA-CDC-UW21112377253/2021	1156	North_King_County	2021-11-23	delta
USA/WA-CDC-UW21090708039/2021	1157	South_King_County	2021-09-07	delta
USA/WA-S13010/2021	1158	North_King_County	2021-08-26	delta
USA/WA-CDC-LC0276053/2021	1158	North_King_County	2021-09-09	delta
USA/WA-CDC-UW21100289636/2021	1158	North_King_County	2021-10-02	delta
USA/WA-CDC-UW21101286286/2021	1158	North_King_County	2021-10-12	delta
USA/WA-UW-21100599299/2021	1158	North_King_County	2021-10-05	delta
USA/WA-CDC-UW21110452258/2021	1158	North_King_County	2021-11-04	delta
USA/WA-UW-21111517225/2021	1158	South_King_County	2021-11-15	delta
USA/WA-CDC-UW21110857002/2021	1158	South_King_County	2021-11-08	delta
USA/WA-CDC-UW21093052965/2021	1158	North_King_County	2021-09-30	delta
USA/WA-CDC-UW21101397882/2021	1159	North_King_County	2021-10-13	delta
USA/WA-UW-21102802269/2021	1160	North_King_County	2021-10-28	delta
USA/WA-CDC-LC0346103/2021	1161	North_King_County	2021-10-20	delta
USA/WA-CDC-UW21102233853/2021	1161	North_King_County	2021-10-22	delta
USA/WA-S10696/2021	1162	South_King_County	2021-07-29	delta
USA/WA-CDC-UW21110231104/2021	1163	South_King_County	2021-11-02	delta
USA/WA-CDC-UW21121683512/2021	1163	South_King_County	2021-12-16	delta
USA/WA-CDC-UW21120944402/2021	1163	North_King_County	2021-12-09	delta
USA/WA-CDC-UW21091696998/2021	1163	North_King_County	2021-09-16	delta
USA/WA-PHL-008657/2021	1164	North_King_County	2021-12-14	delta
USA/WA-CDC-UW21102016326/2021	1165	South_King_County	2021-10-20	delta
USA/WA-CDC-UW21111084523/2021	1166	South_King_County	2021-11-10	delta
USA/WA-UW-21092167163/2021	1167	South_King_County	2021-09-21	delta
USA/WA-CDC-UW21110838488/2021	1168	South_King_County	2021-11-08	delta
USA/WA-CDC-UW21101874457/2021	1169	South_King_County	2021-10-18	delta
USA/WA-CDC-UW21112019996/2021	1170	North_King_County	2021-11-20	delta
USA/WA-UW-21111934835/2021	1171	North_King_County	2021-11-19	delta
USA/WA-CDC-UW21120264772/2021	1171	North_King_County	2021-12-02	delta
USA/WA-CDC-UW21110319266/2021	1172	South_King_County	2021-11-03	delta
USA/WA-CDC-UW21112087232/2021	1173	North_King_County	2021-11-20	delta
USA/WA-CDC-UW21112394816/2021	1174	North_King_County	2021-11-23	delta
USA/WA-CDC-UW21113074543/2021	1175	South_King_County	2021-11-30	delta
USA/WA-CDC-UW21112293654/2021	1176	South_King_County	2021-11-22	delta
USA/WA-UW-21120302348/2021	1177	North_King_County	2021-12-03	delta
USA/WA-CDC-UW21120932019/2021	1177	North_King_County	2021-12-09	delta
USA/WA-CDC-UW21112948420/2021	1178	South_King_County	2021-11-29	delta
USA/WA-CDC-UW21120189022/2021	1178	North_King_County	2021-12-01	delta
USA/WA-PHL-007961/2021	1178	South_King_County	2021-12-03	delta
USA/WA-CDC-UW21090342283/2021	1179	South_King_County	2021-09-03	delta
USA/WA-CDC-UW21102343186/2021	1180	North_King_County	2021-10-23	delta
USA/WA-CDC-UW21082728243/2021	1181	North_King_County	2021-08-27	delta
USA/WA-CDC-UW21120176097/2021	1182	South_King_County	2021-12-01	delta
USA/WA-CDC-UW21121389626/2021	1183	North_King_County	2021-12-13	delta
USA/WA-CDC-UW21121144359/2021	1183	North_King_County	2021-12-11	delta
USA/WA-CDC-UW21090952263/2021	1184	North_King_County	2021-09-09	delta
USA/WA-CDC-UW21102037519/2021	1184	South_King_County	2021-10-20	delta
USA/WA-PHL-007112/2021	1185	South_King_County	2021-11-15	delta
USA/WA-CDC-UW21092220222/2021	1186	North_King_County	2021-09-22	delta
USA/WA-CDC-UW21110849700/2021	1187	South_King_County	2021-11-08	delta
USA/WA-UW-21102180098/2021	1188	South_King_County	2021-10-21	delta
USA/WA-CDC-UW21081690126/2021	1189	North_King_County	2021-08-16	delta
USA/WA-CDC-UW21122455721/2021	1190	North_King_County	2021-12-24	delta
USA/WA-PHL-007098/2021	1191	South_King_County	2021-11-13	delta
USA/WA-CDC-UW21111119543/2021	1191	South_King_County	2021-11-11	delta
USA/WA-PHL-007949/2021	1192	South_King_County	2021-12-03	delta
USA/WA-CDC-UW21121124852/2021	1192	South_King_County	2021-12-11	delta
USA/WA-CDC-UW21121136730/2021	1192	South_King_County	2021-12-11	delta
USA/WA-CDC-UW21111081672/2021	1193	North_King_County	2021-11-10	delta
USA/WA-PHL-007106/2021	1194	South_King_County	2021-11-15	delta
USA/WA-CDC-UW21121180854/2021	1195	North_King_County	2021-12-11	delta
USA/WA-CDC-UW21112616631/2021	1196	North_King_County	2021-11-26	delta
USA/WA-CDC-LC0221869/2021	1197	South_King_County	2021-08-24	delta
USA/WA-CDC-LC0365144/2021	1197	South_King_County	2021-11-02	delta
USA/WA-PHL-005105/2021	1197	South_King_County	2021-10-11	delta
USA/WA-PHL-005939/2021	1197	South_King_County	2021-11-01	delta
USA/WA-UW-21111678126/2021	1197	South_King_County	2021-11-16	delta
USA/WA-CDC-UW21101486957/2021	1197	North_King_County	2021-10-14	delta
USA/WA-CDC-LC0484135/2022	1197	North_King_County	2022-01-10	delta
USA/WA-CDC-UW21101115917/2021	1197	South_King_County	2021-10-11	delta
USA/WA-UW-21121808378/2021	1197	North_King_County	2021-12-18	delta
USA/WA-CDC-UW21121067657/2021	1197	South_King_County	2021-12-10	delta
USA/WA-CDC-UW21122081342/2021	1197	South_King_County	2021-12-20	delta
USA/WA-CDC-UW22011061647/2022	1197	South_King_County	2022-01-10	delta
USA/WA-CDC-UW21123031838/2021	1197	South_King_County	2021-12-30	delta
USA/WA-CDC-UW21102185137/2021	1198	South_King_County	2021-10-21	delta
USA/WA-UW-21102172437/2021	1199	South_King_County	2021-10-21	delta
USA/WA-CDC-UW21101837696/2021	1200	North_King_County	2021-10-18	delta
USA/WA-UW-21102946144/2021	1200	North_King_County	2021-10-29	delta
USA/WA-CDC-UW21081448714/2021	1201	North_King_County	2021-08-14	delta
USA/WA-PHL-006573/2021	1202	South_King_County	2021-11-06	delta
USA/WA-CDC-UW21112389507/2021	1202	South_King_County	2021-11-23	delta
USA/WA-CDC-UW21110388704/2021	1202	North_King_County	2021-11-03	delta
USA/WA-CDC-UW21102127435/2021	1203	North_King_County	2021-10-21	delta
USA/WA-UW-21111638154/2021	1203	North_King_County	2021-11-16	delta
USA/WA-PHL-005909/2021	1203	South_King_County	2021-10-30	delta
USA/WA-PHL-005918/2021	1203	South_King_County	2021-10-30	delta
USA/WA-CDC-LC0367806/2021	1203	South_King_County	2021-11-04	delta
USA/WA-CDC-UW21111069417/2021	1203	North_King_County	2021-11-10	delta
USA/WA-CDC-UW21111340666/2021	1203	North_King_County	2021-11-13	delta
USA/WA-CDC-UW21121371643/2021	1203	North_King_County	2021-12-13	delta
USA/WA-CDC-UW21120976345/2021	1203	North_King_County	2021-12-09	delta
USA/WA-CDC-UW21110875460/2021	1203	South_King_County	2021-11-08	delta
USA/WA-CDC-LC0276180/2021	1204	South_King_County	2021-09-10	delta
USA/WA-UW-21092993133/2021	1205	South_King_County	2021-09-29	delta
USA/WA-CDC-UW22010464257/2022	1206	South_King_County	2022-01-04	delta
USA/WA-CDC-UW21121332792/2021	1207	South_King_County	2021-12-13	delta
USA/WA-S11979/2021	1208	South_King_County	2021-08-19	delta
USA/WA-UW-21092128745/2021	1209	South_King_County	2021-09-21	delta
USA/WA-CDC-UW21092515366/2021	1210	South_King_County	2021-09-25	delta
USA/WA-CDC-UW21082602770/2021	1211	North_King_County	2021-08-26	delta
USA/WA-CDC-UW21101138005/2021	1212	South_King_County	2021-10-11	delta
USA/WA-CDC-UW21062428944/2021	1213	South_King_County	2021-06-24	delta
USA/WA-UW-21072447959/2021	1213	North_King_County	2021-07-24	delta
USA/WA-CDC-UW21092153907/2021	1214	South_King_County	2021-09-21	delta
USA/WA-CDC-UW21082640241/2021	1215	North_King_County	2021-08-26	delta
USA/WA-CDC-UW21121019972/2021	1216	North_King_County	2021-12-10	delta
USA/WA-CDC-UW21120948004/2021	1217	North_King_County	2021-12-09	delta
USA/WA-CDC-UW21081541526/2021	1218	North_King_County	2021-08-15	delta
USA/WA-PHL-008066/2021	1219	North_King_County	2021-12-02	delta
USA/WA-CDC-UW21120168293/2021	1219	North_King_County	2021-12-01	delta
USA/WA-CDC-UW21082648334/2021	1220	South_King_County	2021-08-26	delta
USA/WA-CDC-UW21082620252/2021	1220	South_King_County	2021-08-26	delta
USA/WA-UW-21102151685/2021	1221	North_King_County	2021-10-21	delta
USA/WA-PHL-006935/2021	1222	South_King_County	2021-11-09	delta
USA/WA-CDC-UW21101488695/2021	1222	South_King_County	2021-10-14	delta
USA/WA-CDC-UW21090216175/2021	1223	South_King_County	2021-09-02	delta
USA/WA-CDC-LC0275340/2021	1223	North_King_County	2021-09-08	delta
USA/WA-UW-21090624187/2021	1224	South_King_County	2021-09-06	delta
USA/WA-UW-21072669358/2021	1225	North_King_County	2021-07-26	delta
USA/WA-Altius-ALTCOV-PAINETRD6YCX72UC/2021	1226	South_King_County	2021-07-10	delta
USA/WA-UW-21090294057/2021	1227	South_King_County	2021-09-02	delta
USA/WA-CDC-UW21120638626/2021	1228	South_King_County	2021-12-06	delta
USA/WA-CDC-UW21120640158/2021	1228	South_King_County	2021-12-06	delta
USA/WA-PHL-005660/2021	1229	South_King_County	2021-10-25	delta
USA/WA-CDC-UW21102187011/2021	1230	South_King_County	2021-10-21	delta
USA/WA-CDC-UW21102226372/2021	1230	South_King_County	2021-10-22	delta
USA/WA-CDC-UW21122489268/2021	1230	South_King_County	2021-12-24	delta
USA/WA-S17164/2022	1230	North_King_County	2022-01-11	delta
USA/WA-CDC-UW21121459105/2021	1230	South_King_County	2021-12-14	delta
USA/WA-CDC-UW21110863900/2021	1231	South_King_County	2021-11-08	delta
USA/WA-CDC-UW21110393971/2021	1231	North_King_County	2021-11-03	delta
USA/WA-CDC-UW21120460131/2021	1231	South_King_County	2021-12-04	delta
USA/WA-CDC-UW21121558450/2021	1231	South_King_County	2021-12-15	delta
USA/WA-CDC-UW21121529517/2021	1231	South_King_County	2021-12-15	delta
