strain	cluster	location	date	variant
USA/WA-CDC-UW22010533045/2022	624	South_King_County	2022-01-05	omicron
USA/WA-CDC-UW22011069411/2022	624	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22011022227/2022	624	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22010835140/2022	626	South_King_County	2022-01-08	omicron
USA/WA-CDC-UW22020294666/2022	627	North_King_County	2022-02-02	omicron
USA/WA-CDC-UW22010477561/2022	628	South_King_County	2022-01-04	omicron
USA/WA-CDC-UW22020227828/2022	629	North_King_County	2022-02-02	omicron
USA/WA-PHL-015900/2022	630	South_King_County	2022-02-28	omicron
USA/WA-S18385/2022	631	North_King_County	2022-01-21	omicron
USA/WA-CDC-UW22022898576/2022	632	North_King_County	2022-02-28	omicron
USA/WA-CDC-UW22021655968/2022	632	North_King_County	2022-02-16	omicron
USA/WA-PHL-009571/2021	633	South_King_County	2021-12-14	omicron
USA/WA-CDC-LC0499299/2022	634	South_King_County	2022-01-18	omicron
USA/WA-S18758/2022	635	North_King_County	2022-01-30	omicron
USA/WA-S18826/2022	635	North_King_County	2022-02-04	omicron
USA/WA-S18792/2022	635	North_King_County	2022-02-02	omicron
USA/WA-CDC-UW21121952809/2021	636	North_King_County	2021-12-19	omicron
USA/WA-CDC-UW21123108458/2021	637	South_King_County	2021-12-31	omicron
USA/WA-CDC-UW22010883981/2022	638	North_King_County	2022-01-08	omicron
USA/WA-UW-22010495548/2022	638	South_King_County	2022-01-04	omicron
USA/WA-CDC-UW22011035514/2022	638	South_King_County	2022-01-10	omicron
USA/WA-S16405/2022	639	North_King_County	2022-01-04	omicron
USA/WA-S18465/2022	639	North_King_County	2022-01-26	omicron
USA/WA-S18470/2022	639	North_King_County	2022-01-27	omicron
USA/WA-S18498/2022	639	North_King_County	2022-01-28	omicron
USA/WA-S18501/2022	639	North_King_County	2022-01-28	omicron
USA/WA-PHL-015132/2022	639	South_King_County	2022-02-23	omicron
USA/WA-CDC-UW22021087468/2022	640	North_King_County	2022-02-10	omicron
USA/WA-CDC-UW22021111841/2022	641	North_King_County	2022-02-11	omicron
USA/WA-S18993/2022	642	North_King_County	2022-02-17	omicron
USA/WA-S17707/2022	643	North_King_County	2022-01-15	omicron
USA/WA-S17371/2022	644	North_King_County	2022-01-12	omicron
USA/WA-UW-22021881882/2022	645	North_King_County	2022-02-18	omicron
USA/WA-S17578/2022	646	North_King_County	2022-01-13	omicron
USA/WA-CDC-UW22021037356/2022	647	North_King_County	2022-02-10	omicron
USA/WA-S18384/2022	648	South_King_County	2022-01-20	omicron
USA/WA-PHL-013583/2022	649	South_King_County	2022-01-30	omicron
USA/WA-PHL-014934/2022	650	South_King_County	2022-02-14	omicron
USA/WA-S16300/2022	651	North_King_County	2022-01-02	omicron
USA/WA-S18750/2022	652	North_King_County	2022-01-12	omicron
USA/WA-S17326/2022	653	North_King_County	2022-01-11	omicron
USA/WA-S17981/2022	653	North_King_County	2022-01-18	omicron
USA/WA-CDC-LC0528986/2022	654	North_King_County	2022-02-04	omicron
USA/WA-S17938/2022	655	North_King_County	2022-01-17	omicron
USA/WA-PHL-011572/2022	656	South_King_County	2022-01-17	omicron
USA/WA-S19230/2022	657	North_King_County	2022-02-21	omicron
USA/WA-PHL-014915/2022	658	South_King_County	2022-02-14	omicron
USA/WA-CDC-UW22022840640/2022	658	North_King_County	2022-02-28	omicron
USA/WA-UW-22021059101/2022	659	South_King_County	2022-02-10	omicron
USA/WA-S17575/2022	660	North_King_County	2022-01-13	omicron
USA/WA-S18110/2022	661	North_King_County	2022-01-19	omicron
USA/WA-CDC-UW22030264885/2022	662	North_King_County	2022-03-02	omicron
USA/WA-PHL-015115/2022	662	North_King_County	2022-02-21	omicron
USA/WA-CDC-UW22021467003/2022	663	North_King_County	2022-02-14	omicron
USA/WA-CDC-UW22021147639/2022	663	North_King_County	2022-02-11	omicron
USA/WA-S18814/2022	664	South_King_County	2022-02-03	omicron
USA/WA-CDC-UW22030335106/2022	665	North_King_County	2022-03-03	omicron
USA/WA-CDC-UW22022564874/2022	665	North_King_County	2022-02-25	omicron
USA/WA-CDC-UW22010517055/2022	666	South_King_County	2022-01-05	omicron
USA/WA-S16509/2021	667	North_King_County	2021-12-28	omicron
USA/WA-CDC-UW21122883119/2021	668	North_King_County	2021-12-28	omicron
USA/WA-CDC-UW22030125536/2022	669	South_King_County	2022-03-01	omicron
USA/WA-CDC-LC0471361/2022	670	North_King_County	2022-01-04	omicron
USA/WA-CDC-UW22030534991/2022	671	North_King_County	2022-03-05	omicron
USA/WA-CDC-UW22022386673/2022	671	North_King_County	2022-02-23	omicron
USA/WA-CDC-UW22022862091/2022	671	North_King_County	2022-02-28	omicron
USA/WA-CDC-UW22030526645/2022	671	North_King_County	2022-03-05	omicron
USA/WA-CDC-UW21121343612/2021	672	South_King_County	2021-12-13	omicron
USA/WA-CDC-UW21122483546/2021	672	South_King_County	2021-12-24	omicron
USA/WA-CDC-UW22011078693/2022	673	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22020971064/2022	674	South_King_County	2022-02-09	omicron
USA/WA-CDC-LC0475699/2022	675	South_King_County	2022-01-04	omicron
USA/WA-CDC-UW22020903633/2022	676	North_King_County	2022-02-09	omicron
USA/WA-UW-22020280211/2022	676	North_King_County	2022-02-02	omicron
USA/WA-CDC-UW22020912666/2022	676	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW21122416928/2021	676	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW22020222011/2022	676	North_King_County	2022-02-02	omicron
USA/WA-CDC-UW22020914525/2022	676	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW22011039289/2022	676	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22011039186/2022	676	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22011067575/2022	676	North_King_County	2022-01-10	omicron
USA/WA-CDC-UW22010442908/2022	676	South_King_County	2022-01-04	omicron
USA/WA-CDC-UW22020440208/2022	676	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW22010566965/2022	676	North_King_County	2022-01-05	omicron
USA/WA-CDC-UW21122022740/2021	676	North_King_County	2021-12-20	omicron
USA/WA-CDC-UW21122456617/2021	676	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW21122372585/2021	676	South_King_County	2021-12-23	omicron
USA/WA-CDC-UW22010207685/2022	676	North_King_County	2022-01-02	omicron
USA/WA-CDC-UW22010181576/2022	676	North_King_County	2022-01-01	omicron
USA/WA-CDC-UW21122840700/2021	676	South_King_County	2021-12-28	omicron
USA/WA-UW-22010847471/2022	676	North_King_County	2022-01-08	omicron
USA/WA-CDC-UW21121000483/2021	676	South_King_County	2021-12-10	omicron
USA/WA-UW-21122392085/2021	676	South_King_County	2021-12-23	omicron
USA/WA-UW-22020419607/2022	676	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW21121311236/2021	677	North_King_County	2021-12-13	omicron
USA/WA-CDC-UW22010439883/2022	677	North_King_County	2022-01-04	omicron
USA/WA-CDC-UW22010213873/2022	677	North_King_County	2022-01-02	omicron
USA/WA-CDC-UW21122757902/2021	677	South_King_County	2021-12-27	omicron
USA/WA-CDC-UW22022159064/2022	678	North_King_County	2022-02-21	omicron
USA/WA-CDC-LC0437618/2021	678	North_King_County	2021-12-19	omicron
USA/WA-CDC-LC0451107/2021	678	North_King_County	2021-12-28	omicron
USA/WA-CDC-UW22020835909/2022	678	North_King_County	2022-02-08	omicron
USA/WA-CDC-UW22022807026/2022	679	North_King_County	2022-02-28	omicron
USA/WA-CDC-UW21121356247/2021	680	South_King_County	2021-12-13	omicron
USA/WA-UW-21122228531/2021	680	North_King_County	2021-12-22	omicron
USA/WA-S18899/2021	680	South_King_County	2021-12-29	omicron
USA/WA-UW-22020841906/2022	680	South_King_County	2022-02-08	omicron
USA/WA-CDC-UW22021145240/2022	680	North_King_County	2022-02-11	omicron
USA/WA-CDC-UW22010566266/2022	680	South_King_County	2022-01-05	omicron
USA/WA-UW-22022477325/2022	681	North_King_County	2022-02-24	omicron
USA/WA-CDC-UW22030203943/2022	681	North_King_County	2022-03-02	omicron
USA/WA-CDC-UW22030103445/2022	681	North_King_County	2022-03-01	omicron
USA/WA-UW-22011098792/2022	682	South_King_County	2022-01-10	omicron
USA/WA-CDC-UW22030556255/2022	682	North_King_County	2022-03-05	omicron
USA/WA-S16958/2022	683	North_King_County	2022-01-06	omicron
USA/WA-S17378/2022	683	North_King_County	2022-01-11	omicron
USA/WA-S17573/2022	684	North_King_County	2022-01-13	omicron
USA/WA-CDC-UW21123143856/2021	685	South_King_County	2021-12-31	omicron
USA/WA-CDC-UW22010468129/2022	685	South_King_County	2022-01-04	omicron
USA/WA-CDC-UW22021562638/2022	685	South_King_County	2022-02-15	omicron
USA/WA-S17723/2022	686	North_King_County	2022-01-14	omicron
USA/WA-S17388/2022	686	North_King_County	2022-01-11	omicron
USA/WA-CDC-LC0484339/2022	687	South_King_County	2022-01-11	omicron
USA/WA-S16034/2022	688	North_King_County	2022-01-01	omicron
USA/WA-CDC-UW22022273445/2022	689	North_King_County	2022-02-22	omicron
USA/WA-S18426/2022	690	North_King_County	2022-01-25	omicron
USA/WA-S18192/2022	691	South_King_County	2022-01-18	omicron
USA/WA-S18660/2022	692	South_King_County	2022-01-24	omicron
USA/WA-CDC-UW22021548512/2022	693	South_King_County	2022-02-15	omicron
USA/WA-S16911/2022	694	North_King_County	2022-01-06	omicron
USA/WA-CDC-UW22030218075/2022	695	North_King_County	2022-03-02	omicron
USA/WA-S18637/2022	696	North_King_County	2022-02-14	omicron
USA/WA-S16738/2022	697	North_King_County	2022-01-05	omicron
USA/WA-S17246/2022	698	North_King_County	2022-01-10	omicron
USA/WA-S17276/2022	699	North_King_County	2022-01-10	omicron
USA/WA-CDC-UW22030223032/2022	700	South_King_County	2022-03-02	omicron
USA/WA-CDC-UW21121898346/2021	701	South_King_County	2021-12-18	omicron
USA/WA-PHL-009794/2021	701	South_King_County	2021-12-17	omicron
USA/WA-UW-22021020335/2022	701	South_King_County	2022-02-10	omicron
USA/WA-S15866/2021	701	South_King_County	2021-12-23	omicron
USA/WA-CDC-ASC210584907/2022	702	North_King_County	2022-01-14	omicron
USA/WA-S19109/2022	702	North_King_County	2022-03-04	omicron
USA/WA-S19065/2022	702	North_King_County	2022-02-25	omicron
USA/WA-CDC-UW21121753337/2021	703	North_King_County	2021-12-17	omicron
USA/WA-CDC-LC0456374/2021	704	North_King_County	2021-12-30	omicron
USA/WA-UW-22021607061/2022	705	North_King_County	2022-02-16	omicron
USA/WA-UW-22021700695/2022	706	South_King_County	2022-02-17	omicron
USA/WA-CDC-UW22022612707/2022	707	North_King_County	2022-02-26	omicron
USA/WA-S16524/2021	708	North_King_County	2021-12-28	omicron
USA/WA-S16442/2021	708	North_King_County	2021-12-28	omicron
USA/WA-S16010/2021	709	North_King_County	2021-12-30	omicron
USA/WA-CDC-LC0560663/2022	710	South_King_County	2022-03-02	omicron
USA/WA-S16682/2022	711	North_King_County	2022-01-05	omicron
USA/WA-CDC-UW22020739596/2022	711	South_King_County	2022-02-07	omicron
USA/WA-CDC-UW22030558409/2022	712	South_King_County	2022-03-05	omicron
USA/WA-CDC-UW22020477068/2022	713	North_King_County	2022-02-04	omicron
USA/WA-CDC-UW21121899474/2021	714	North_King_County	2021-12-18	omicron
USA/WA-PHL-014923/2022	714	South_King_County	2022-02-14	omicron
USA/WA-PHL-014925/2022	714	South_King_County	2022-02-14	omicron
USA/WA-S19354/2021	715	North_King_County	2021-12-29	omicron
USA/WA-S16140/2022	716	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW22012275635/2022	717	South_King_County	2022-01-22	omicron
USA/WA-CDC-UW22030169801/2022	718	South_King_County	2022-03-01	omicron
USA/WA-CDC-UW22030657971/2022	719	North_King_County	2022-03-06	omicron
USA/WA-CDC-UW22022508946/2022	719	North_King_County	2022-02-25	omicron
USA/WA-PHL-015785/2022	719	North_King_County	2022-03-02	omicron
USA/WA-PHL-013999/2022	720	North_King_County	2022-02-09	omicron
USA/WA-S16136/2022	721	North_King_County	2022-01-07	omicron
USA/WA-PHL-014953/2022	722	North_King_County	2022-02-14	omicron
USA/WA-UW-22021836114/2022	722	North_King_County	2022-02-18	omicron
USA/WA-CDC-UW22021689768/2022	723	North_King_County	2022-02-16	omicron
USA/WA-UW-22021772343/2022	723	North_King_County	2022-02-17	omicron
USA/WA-CDC-LC0537635/2022	724	North_King_County	2022-02-11	omicron
USA/WA-S16067/2022	725	North_King_County	2022-01-07	omicron
USA/WA-S16602/2022	725	North_King_County	2022-01-05	omicron
USA/WA-CDC-UW22010400587/2022	726	South_King_County	2022-01-04	omicron
USA/WA-CDC-LC0499610/2022	727	North_King_County	2022-01-18	omicron
USA/WA-PHL-014065/2022	728	South_King_County	2022-02-11	omicron
USA/WA-CDC-UW22020810609/2022	728	South_King_County	2022-02-08	omicron
USA/WA-CDC-UW22021454788/2022	729	North_King_County	2022-02-14	omicron
USA/WA-UW-22022328815/2022	729	South_King_County	2022-02-23	omicron
USA/WA-UW-22021699640/2022	729	North_King_County	2022-02-16	omicron
USA/WA-UW-22021710067/2022	729	South_King_County	2022-02-17	omicron
USA/WA-CDC-UW21122057818/2021	730	South_King_County	2021-12-20	omicron
USA/WA-CDC-UW22012294522/2022	730	North_King_County	2022-01-22	omicron
USA/WA-S17009/2022	730	North_King_County	2022-01-08	omicron
USA/WA-S16065/2022	730	North_King_County	2022-01-07	omicron
USA/WA-S17418/2022	730	North_King_County	2022-01-12	omicron
USA/WA-S17778/2022	730	North_King_County	2022-01-17	omicron
USA/WA-CDC-UW22010409387/2022	731	South_King_County	2022-01-04	omicron
USA/WA-CDC-LC0538670/2022	732	North_King_County	2022-02-10	omicron
USA/WA-CDC-LC0456914/2022	733	South_King_County	2022-01-01	omicron
USA/WA-CDC-ASC210648590/2022	734	North_King_County	2022-02-02	omicron
USA/WA-CDC-UW22022186273/2022	735	North_King_County	2022-02-21	omicron
USA/WA-UW-22021816287/2022	735	North_King_County	2022-02-18	omicron
USA/WA-CDC-UW22030122778/2022	735	South_King_County	2022-03-01	omicron
USA/WA-PHL-014825/2022	735	South_King_County	2022-02-10	omicron
USA/WA-CDC-UW22021219280/2022	735	North_King_County	2022-02-12	omicron
USA/WA-CDC-UW22030622402/2022	735	North_King_County	2022-03-06	omicron
USA/WA-CDC-LC0553286/2022	735	North_King_County	2022-02-19	omicron
USA/WA-CDC-UW22022553261/2022	736	North_King_County	2022-02-25	omicron
USA/WA-CDC-UW22022559445/2022	737	North_King_County	2022-02-25	omicron
USA/WA-CDC-UW22021208129/2022	737	North_King_County	2022-02-12	omicron
USA/WA-UW-22021756600/2022	738	North_King_County	2022-02-17	omicron
USA/WA-S17752/2022	739	North_King_County	2022-01-16	omicron
USA/WA-CDC-UW22030581779/2022	740	South_King_County	2022-03-05	omicron
USA/WA-S17044/2022	741	North_King_County	2022-01-10	omicron
USA/WA-S16857/2022	742	South_King_County	2022-01-07	omicron
USA/WA-S16858/2022	742	South_King_County	2022-01-07	omicron
USA/WA-S17148/2022	742	North_King_County	2022-01-11	omicron
USA/WA-CDC-UW21122779373/2021	742	North_King_County	2021-12-27	omicron
USA/WA-CDC-UW21122741016/2021	742	North_King_County	2021-12-27	omicron
USA/WA-CDC-UW22010867538/2022	742	North_King_County	2022-01-08	omicron
USA/WA-CDC-UW22010849420/2022	742	South_King_County	2022-01-08	omicron
USA/WA-CDC-UW22010856054/2022	742	North_King_County	2022-01-08	omicron
USA/WA-CDC-UW22010784242/2022	742	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW21122436576/2021	742	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW21122403893/2021	743	North_King_County	2021-12-24	omicron
USA/WA-CDC-UW22010427820/2022	744	North_King_County	2022-01-04	omicron
USA/WA-CDC-UW21122995875/2021	745	South_King_County	2021-12-29	omicron
USA/WA-S15984/2021	745	North_King_County	2021-12-29	omicron
USA/WA-CDC-LC0450947/2021	746	North_King_County	2021-12-27	omicron
USA/WA-CDC-LC0521536/2022	747	South_King_County	2022-02-03	omicron
USA/WA-S16991/2022	747	North_King_County	2022-01-07	omicron
USA/WA-S16491/2022	747	North_King_County	2022-01-04	omicron
USA/WA-CDC-LC0474080/2022	747	South_King_County	2022-01-04	omicron
USA/WA-S16058/2022	748	North_King_County	2022-01-01	omicron
USA/WA-CDC-LC0471589/2022	749	South_King_County	2022-01-04	omicron
USA/WA-CDC-UW22021009629/2022	750	North_King_County	2022-02-10	omicron
USA/WA-S19088/2022	751	North_King_County	2022-03-03	omicron
USA/WA-CDC-UW22030628601/2022	751	North_King_County	2022-03-06	omicron
USA/WA-PHL-014969/2022	752	South_King_County	2022-02-14	omicron
USA/WA-S18559/2022	753	North_King_County	2022-02-03	omicron
USA/WA-CDC-UW22021913757/2022	754	North_King_County	2022-02-19	omicron
USA/WA-PHL-013742/2022	755	South_King_County	2022-02-08	omicron
USA/WA-S17280/2022	756	North_King_County	2022-01-11	omicron
USA/WA-CDC-STM-Z2FC4HXR7/2022	756	North_King_County	2022-01-02	omicron
USA/WA-CDC-UW22030607953/2022	757	North_King_County	2022-03-06	omicron
USA/WA-CDC-UW22022847693/2022	757	North_King_County	2022-02-28	omicron
USA/WA-CDC-UW22030293944/2022	757	North_King_County	2022-03-02	omicron
USA/WA-CDC-UW22030400724/2022	757	South_King_County	2022-03-04	omicron
USA/WA-UW-22011056611/2022	758	North_King_County	2022-01-10	omicron
USA/WA-CDC-UW21122816284/2021	760	South_King_County	2021-12-28	omicron
USA/WA-S17144/2022	761	South_King_County	2022-01-11	omicron
USA/WA-S16575/2022	762	South_King_County	2022-01-03	omicron
USA/WA-CDC-UW22010806170/2022	762	South_King_County	2022-01-08	omicron
USA/WA-CDC-UW22020953683/2022	762	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW21122781288/2021	762	North_King_County	2021-12-27	omicron
USA/WA-CDC-UW21122933149/2021	762	South_King_County	2021-12-29	omicron
USA/WA-CDC-UW21122043385/2021	762	North_King_County	2021-12-20	omicron
USA/WA-CDC-UW22010142791/2022	762	North_King_County	2022-01-01	omicron
USA/WA-CDC-UW21122806558/2021	762	North_King_County	2021-12-28	omicron
USA/WA-CDC-UW22021427790/2022	763	North_King_County	2022-02-14	omicron
USA/WA-CDC-UW22021441265/2022	763	North_King_County	2022-02-14	omicron
USA/WA-S19053/2022	764	South_King_County	2022-02-22	omicron
USA/WA-PHL-010206/2022	765	North_King_County	2022-01-03	omicron
USA/WA-CDC-UW21122080109/2021	766	South_King_County	2021-12-20	omicron
USA/WA-S16892/2022	767	North_King_County	2022-01-06	omicron
USA/WA-S17879/2022	768	North_King_County	2022-01-17	omicron
USA/WA-S18472/2022	769	North_King_County	2022-01-27	omicron
USA/WA-CDC-UW22010496462/2022	770	South_King_County	2022-01-04	omicron
USA/WA-S17178/2022	771	North_King_County	2022-01-12	omicron
USA/WA-S17320/2022	772	North_King_County	2022-01-11	omicron
USA/WA-S16099/2022	773	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW22020907471/2022	774	North_King_County	2022-02-09	omicron
USA/WA-CDC-UW22022814550/2022	775	North_King_County	2022-02-28	omicron
USA/WA-CDC-LC0534816/2022	776	South_King_County	2022-02-08	omicron
USA/WA-CDC-UW22030479322/2022	777	North_King_County	2022-03-04	omicron
USA/WA-PHL-009780/2021	778	South_King_County	2021-12-17	omicron
USA/WA-CDC-LC0561804/2022	779	North_King_County	2022-02-28	omicron
USA/WA-S18734/2022	780	North_King_County	2022-01-29	omicron
USA/WA-CDC-UW22021060724/2022	781	North_King_County	2022-02-10	omicron
USA/WA-CDC-UW22021427154/2022	781	North_King_County	2022-02-14	omicron
USA/WA-S16030/2021	781	North_King_County	2021-12-30	omicron
USA/WA-S19225/2022	782	North_King_County	2022-02-19	omicron
USA/WA-CDC-UW22021737347/2022	782	South_King_County	2022-02-17	omicron
USA/WA-CDC-UW22011052815/2022	783	South_King_County	2022-01-10	omicron
USA/WA-S15956/2021	784	North_King_County	2021-12-28	omicron
USA/WA-CDC-UW22021470492/2022	785	North_King_County	2022-02-14	omicron
USA/WA-S17852/2021	786	North_King_County	2021-12-19	omicron
USA/WA-S16218/2021	787	North_King_County	2021-12-29	omicron
USA/WA-S16850/2022	788	North_King_County	2022-01-07	omicron
USA/WA-CDC-UW21123169326/2021	789	South_King_County	2021-12-31	omicron
USA/WA-CDC-UW22010256245/2022	790	North_King_County	2022-01-02	omicron
USA/WA-CDC-UW22030129661/2022	791	North_King_County	2022-03-01	omicron
USA/WA-CDC-UW22030616966/2022	791	North_King_County	2022-03-06	omicron
USA/WA-UW-22021014165/2022	792	North_King_County	2022-02-10	omicron
USA/WA-CDC-LC0499287/2022	793	South_King_County	2022-01-18	omicron
USA/WA-S18070/2022	794	North_King_County	2022-01-19	omicron
USA/WA-S17630/2022	795	North_King_County	2022-01-14	omicron
USA/WA-S17643/2022	796	South_King_County	2022-01-13	omicron
