,region,Date,Positive_Rate
1320,sKC,2021-07-19,235.7235714285707
1321,sKC,2021-07-20,250.06571428571354
1322,sKC,2021-07-21,258.2821428571421
1323,sKC,2021-07-22,269.9907142857135
1324,sKC,2021-07-23,277.77285714285637
1325,sKC,2021-07-24,285.87999999999926
1326,sKC,2021-07-25,290.24142857142783
1327,sKC,2021-07-26,311.5285714285707
1328,sKC,2021-07-27,337.20642857142786
1329,sKC,2021-07-28,361.96214285714217
1330,sKC,2021-07-29,398.9057142857136
1331,sKC,2021-07-30,420.29857142857065
1332,sKC,2021-07-31,438.94285714285644
1333,sKC,2021-08-01,445.26499999999925
1334,sKC,2021-08-02,494.4807142857135
1335,sKC,2021-08-03,525.562142857142
1336,sKC,2021-08-04,565.7185714285707
1337,sKC,2021-08-05,615.7328571428563
1338,sKC,2021-08-06,663.9785714285707
1339,sKC,2021-08-07,699.1885714285708
1340,sKC,2021-08-08,720.7964285714279
1341,sKC,2021-08-09,788.3735714285707
1342,sKC,2021-08-10,840.1414285714279
1343,sKC,2021-08-11,871.9314285714279
1344,sKC,2021-08-12,888.3792857142851
1345,sKC,2021-08-13,917.9778571428564
1346,sKC,2021-08-14,944.6485714285707
1347,sKC,2021-08-15,961.2999999999993
1348,sKC,2021-08-16,1019.9371428571422
1349,sKC,2021-08-17,1047.0085714285708
1350,sKC,2021-08-18,1059.474285714285
1351,sKC,2021-08-19,1074.8378571428566
1352,sKC,2021-08-20,1095.1507142857138
1353,sKC,2021-08-21,1097.0771428571422
1354,sKC,2021-08-22,1086.101428571428
1355,sKC,2021-08-23,1098.4914285714278
1356,sKC,2021-08-24,1111.8457142857135
1357,sKC,2021-08-25,1115.2264285714277
1358,sKC,2021-08-26,1133.5885714285707
1359,sKC,2021-08-27,1140.3871428571422
1360,sKC,2021-08-28,1144.5357142857138
1361,sKC,2021-08-29,1141.7892857142854
1362,sKC,2021-08-30,1114.1128571428567
1363,sKC,2021-08-31,1123.3864285714283
1364,sKC,2021-09-01,1124.9528571428566
1365,sKC,2021-09-02,1118.9757142857138
1366,sKC,2021-09-03,1106.6549999999995
1367,sKC,2021-09-04,1103.5914285714282
1368,sKC,2021-09-05,1101.1192857142853
1369,sKC,2021-09-06,1039.2978571428566
1370,sKC,2021-09-07,1074.1442857142852
1371,sKC,2021-09-08,1086.0449999999994
1372,sKC,2021-09-09,1084.8642857142852
1373,sKC,2021-09-10,1073.018571428571
1374,sKC,2021-09-11,1068.450714285714
1375,sKC,2021-09-12,1055.5228571428568
1376,sKC,2021-09-13,1043.258571428571
1377,sKC,2021-09-14,1026.981428571428
1378,sKC,2021-09-15,1013.7971428571425
1379,sKC,2021-09-16,1003.8792857142853
1380,sKC,2021-09-17,978.943571428571
1381,sKC,2021-09-18,961.9942857142852
1382,sKC,2021-09-19,960.7407142857138
1383,sKC,2021-09-20,998.6571428571424
1384,sKC,2021-09-21,944.7007142857138
1385,sKC,2021-09-22,929.3792857142853
1386,sKC,2021-09-23,916.4814285714281
1387,sKC,2021-09-24,916.0635714285709
1388,sKC,2021-09-25,904.8642857142851
1389,sKC,2021-09-26,904.3342857142851
1390,sKC,2021-09-27,909.5371428571422
1391,sKC,2021-09-28,891.2357142857136
1392,sKC,2021-09-29,890.4035714285707
1393,sKC,2021-09-30,873.4821428571421
1394,sKC,2021-10-01,892.3235714285707
1395,sKC,2021-10-02,896.9692857142851
1396,sKC,2021-10-03,891.8285714285709
1397,sKC,2021-10-04,875.3392857142851
1398,sKC,2021-10-05,851.1085714285708
1399,sKC,2021-10-06,836.8292857142851
1400,sKC,2021-10-07,827.0271428571422
1401,sKC,2021-10-08,804.8107142857136
1402,sKC,2021-10-09,792.6199999999993
1403,sKC,2021-10-10,793.3521428571422
1404,sKC,2021-10-11,757.3328571428566
1405,sKC,2021-10-12,754.2792857142852
1406,sKC,2021-10-13,749.336428571428
1407,sKC,2021-10-14,749.9007142857138
1408,sKC,2021-10-15,729.0807142857138
1409,sKC,2021-10-16,723.9242857142852
1410,sKC,2021-10-17,723.1821428571423
1411,sKC,2021-10-18,732.9735714285708
1412,sKC,2021-10-19,726.3928571428565
1413,sKC,2021-10-20,716.8135714285708
1414,sKC,2021-10-21,710.8999999999994
1415,sKC,2021-10-22,716.6357142857136
1416,sKC,2021-10-23,719.6835714285708
1417,sKC,2021-10-24,716.5071428571422
1418,sKC,2021-10-25,731.5771428571422
1419,sKC,2021-10-26,724.1707142857138
1420,sKC,2021-10-27,712.3978571428567
1421,sKC,2021-10-28,701.4392857142851
1422,sKC,2021-10-29,692.9007142857138
1423,sKC,2021-10-30,687.0421428571424
1424,sKC,2021-10-31,684.0649999999995
1425,sKC,2021-11-01,647.1542857142852
1426,sKC,2021-11-02,644.871428571428
1427,sKC,2021-11-03,628.408571428571
1428,sKC,2021-11-04,616.0749999999996
1429,sKC,2021-11-05,602.0878571428567
1430,sKC,2021-11-06,593.2692857142854
1431,sKC,2021-11-07,592.5242857142854
1432,sKC,2021-11-08,566.8807142857139
1433,sKC,2021-11-09,553.8235714285711
1434,sKC,2021-11-10,537.7692857142854
1435,sKC,2021-11-11,522.8421428571426
1436,sKC,2021-11-12,518.7535714285711
1437,sKC,2021-11-13,514.7521428571425
1438,sKC,2021-11-14,512.783571428571
1439,sKC,2021-11-15,500.3507142857139
1440,sKC,2021-11-16,493.7214285714282
1441,sKC,2021-11-17,493.87785714285684
1442,sKC,2021-11-18,480.2435714285711
1443,sKC,2021-11-19,471.7221428571425
1444,sKC,2021-11-20,462.5064285714283
1445,sKC,2021-11-21,457.4964285714282
1446,sKC,2021-11-22,439.2178571428568
1447,sKC,2021-11-23,427.9471428571425
1448,sKC,2021-11-24,431.49142857142823
1449,sKC,2021-11-25,402.20357142857114
1450,sKC,2021-11-26,385.68214285714254
1451,sKC,2021-11-27,379.7649999999997
1452,sKC,2021-11-28,383.365714285714
1453,sKC,2021-11-29,403.99285714285685
1454,sKC,2021-11-30,402.3014285714283
1455,sKC,2021-12-01,405.52857142857107
1456,sKC,2021-12-02,410.1178571428568
1457,sKC,2021-12-03,421.0164285714282
1458,sKC,2021-12-04,417.30285714285674
1459,sKC,2021-12-05,417.0207142857139
1460,sKC,2021-12-06,416.2035714285711
1461,sKC,2021-12-07,421.7728571428568
1462,sKC,2021-12-08,412.58785714285676
1463,sKC,2021-12-09,434.7549999999996
1464,sKC,2021-12-10,445.28214285714245
1465,sKC,2021-12-11,450.97285714285675
1466,sKC,2021-12-12,451.2478571428568
1467,sKC,2021-12-13,461.27499999999964
1468,sKC,2021-12-14,492.1042857142853
1469,sKC,2021-12-15,533.608571428571
1470,sKC,2021-12-16,588.0621428571425
1471,sKC,2021-12-17,651.8771428571425
1472,sKC,2021-12-18,731.835714285714
1473,sKC,2021-12-19,764.4942857142853
1474,sKC,2021-12-20,960.868571428571
1475,sKC,2021-12-21,1199.3178571428568
1476,sKC,2021-12-22,1459.9028571428569
1477,sKC,2021-12-23,1745.3878571428565
1478,sKC,2021-12-24,1941.233571428571
1479,sKC,2021-12-25,1954.6764285714282
1480,sKC,2021-12-26,1987.7399999999996
1481,sKC,2021-12-27,2137.3214285714284
1482,sKC,2021-12-28,2452.075714285714
1483,sKC,2021-12-29,2999.195
1484,sKC,2021-12-30,3276.0450000000005
1485,sKC,2021-12-31,3565.365714285715
1486,sKC,2022-01-01,3588.727142857144
1487,sKC,2022-01-02,3714.82142857143
1488,sKC,2022-01-03,4298.405000000001
1489,sKC,2022-01-04,4988.6900000000005
1490,sKC,2022-01-05,5535.088571428571
1491,sKC,2022-01-06,6039.3378571428575
1492,sKC,2022-01-07,6598.6
1493,sKC,2022-01-08,7031.3778571428575
1494,sKC,2022-01-09,7176.314285714287
1495,sKC,2022-01-10,7839.860714285715
1496,sKC,2022-01-11,8204.12785714286
1497,sKC,2022-01-12,8290.605714285715
1498,sKC,2022-01-13,8627.105714285715
1499,sKC,2022-01-14,8889.058571428573
1500,sKC,2022-01-15,9162.635714285716
1501,sKC,2022-01-16,9098.214285714288
1502,sKC,2022-01-17,8787.140714285717
1503,sKC,2022-01-18,8473.822142857145
1504,sKC,2022-01-19,8142.58642857143
1505,sKC,2022-01-20,7840.623571428573
1506,sKC,2022-01-21,7473.260000000002
1507,sKC,2022-01-22,7268.036428571431
1508,sKC,2022-01-23,7166.315714285717
1509,sKC,2022-01-24,6715.350000000003
1510,sKC,2022-01-25,6311.290714285717
1511,sKC,2022-01-26,5873.320714285716
1512,sKC,2022-01-27,5411.245000000003
1513,sKC,2022-01-28,4963.420714285718
1514,sKC,2022-01-29,4684.708571428574
1515,sKC,2022-01-30,4631.930000000003
1516,sKC,2022-01-31,4375.048571428575
1517,sKC,2022-02-01,3931.217857142861
1518,sKC,2022-02-02,3572.325000000004
1519,sKC,2022-02-03,3189.922142857147
1520,sKC,2022-02-04,2894.3500000000035
1521,sKC,2022-02-05,2698.110714285718
1522,sKC,2022-02-06,2642.7057142857184
1523,sKC,2022-02-07,2341.0935714285756
1524,sKC,2022-02-08,2085.4585714285754
1525,sKC,2022-02-09,1892.572857142861
1526,sKC,2022-02-10,1733.5614285714323
1527,sKC,2022-02-11,1591.5657142857178
1528,sKC,2022-02-12,1514.9321428571463
1529,sKC,2022-02-13,1481.9678571428608
1530,sKC,2022-02-14,1313.4300000000037
1531,sKC,2022-02-15,1158.0342857142894
1532,sKC,2022-02-16,1061.8571428571465
1533,sKC,2022-02-17,983.6121428571466
1534,sKC,2022-02-18,885.1364285714324
1535,sKC,2022-02-19,835.8564285714323
1536,sKC,2022-02-20,814.5407142857181
1537,sKC,2022-02-21,716.4371428571467
1538,sKC,2022-02-22,662.2471428571467
1539,sKC,2022-02-23,608.5521428571467
1540,sKC,2022-02-24,548.627857142861
1541,sKC,2022-02-25,509.1378571428609
1542,sKC,2022-02-26,490.62357142857525
1543,sKC,2022-02-27,483.9892857142895
1544,sKC,2022-02-28,429.85357142857526
1545,sKC,2022-03-01,401.7185714285752
1546,sKC,2022-03-02,376.7428571428609
1547,sKC,2022-03-03,340.2271428571466
1548,sKC,2022-03-04,329.35000000000366
1549,sKC,2022-03-05,309.99642857143226
1550,sKC,2022-03-06,302.580714285718
1551,sKC,2022-03-07,287.68214285714663
1552,sKC,2022-03-08,262.6650000000037
1553,sKC,2022-03-09,247.0071428571466
1554,sKC,2022-03-10,234.57928571428945
1555,sKC,2022-03-11,216.74928571428947
1556,sKC,2022-03-12,204.21142857143232
1557,sKC,2022-03-13,200.62071428571804
1558,sKC,2022-03-14,187.4521428571466
1559,sKC,2022-03-15,181.7828571428609
1560,sKC,2022-03-16,171.8078571428609
1561,sKC,2022-03-17,166.9885714285752
1562,sKC,2022-03-18,160.49785714286094
1563,sKC,2022-03-19,161.66714285714664
1564,sKC,2022-03-20,159.77500000000376
1565,sKC,2022-03-21,158.40000000000376
1566,sKC,2022-03-22,164.2771428571466
1567,sKC,2022-03-23,167.23357142857517
1568,sKC,2022-03-24,165.67785714286086
1569,sKC,2022-03-25,170.18214285714657
1570,sKC,2022-03-26,170.500714285718
1571,sKC,2022-03-27,166.70214285714655
