,region,Date,Positives
1353,sKC,2021-08-21,318.0
1354,sKC,2021-08-22,317.42857142857144
1355,sKC,2021-08-23,320.85714285714283
1356,sKC,2021-08-24,321.35714285714283
1357,sKC,2021-08-25,321.7857142857143
1358,sKC,2021-08-26,326.07142857142856
1359,sKC,2021-08-27,329.57142857142856
1360,sKC,2021-08-28,330.7857142857143
1361,sKC,2021-08-29,331.5
1362,sKC,2021-08-30,328.42857142857144
1363,sKC,2021-08-31,325.7857142857143
1364,sKC,2021-09-01,326.2142857142857
1365,sKC,2021-09-02,327.7142857142857
1366,sKC,2021-09-03,325.7142857142857
1367,sKC,2021-09-04,322.92857142857144
1368,sKC,2021-09-05,322.42857142857144
1369,sKC,2021-09-06,305.85714285714283
1370,sKC,2021-09-07,317.2142857142857
1371,sKC,2021-09-08,321.35714285714283
1372,sKC,2021-09-09,322.2142857142857
1373,sKC,2021-09-10,320.07142857142856
1374,sKC,2021-09-11,319.14285714285717
1375,sKC,2021-09-12,315.85714285714283
1376,sKC,2021-09-13,312.14285714285717
1377,sKC,2021-09-14,310.5
1378,sKC,2021-09-15,307.2857142857143
1379,sKC,2021-09-16,304.35714285714283
1380,sKC,2021-09-17,296.7142857142857
1381,sKC,2021-09-18,293.85714285714283
1382,sKC,2021-09-19,292.35714285714283
1383,sKC,2021-09-20,304.14285714285717
1384,sKC,2021-09-21,288.92857142857144
1385,sKC,2021-09-22,283.85714285714283
1386,sKC,2021-09-23,280.0
1387,sKC,2021-09-24,277.5
1388,sKC,2021-09-25,275.35714285714283
1389,sKC,2021-09-26,274.57142857142856
1390,sKC,2021-09-27,269.92857142857144
1391,sKC,2021-09-28,266.07142857142856
1392,sKC,2021-09-29,264.2142857142857
1393,sKC,2021-09-30,259.07142857142856
1394,sKC,2021-10-01,262.92857142857144
1395,sKC,2021-10-02,262.2142857142857
1396,sKC,2021-10-03,260.85714285714283
1397,sKC,2021-10-04,255.28571428571428
1398,sKC,2021-10-05,250.35714285714286
1399,sKC,2021-10-06,245.35714285714286
1400,sKC,2021-10-07,239.5
1401,sKC,2021-10-08,234.92857142857142
1402,sKC,2021-10-09,230.42857142857142
1403,sKC,2021-10-10,230.35714285714286
1404,sKC,2021-10-11,225.21428571428572
1405,sKC,2021-10-12,222.07142857142858
1406,sKC,2021-10-13,221.57142857142858
1407,sKC,2021-10-14,219.0
1408,sKC,2021-10-15,215.42857142857142
1409,sKC,2021-10-16,214.64285714285714
1410,sKC,2021-10-17,215.42857142857142
1411,sKC,2021-10-18,219.0
1412,sKC,2021-10-19,217.35714285714286
1413,sKC,2021-10-20,214.57142857142858
1414,sKC,2021-10-21,214.42857142857142
1415,sKC,2021-10-22,216.42857142857142
1416,sKC,2021-10-23,217.0
1417,sKC,2021-10-24,216.14285714285714
1418,sKC,2021-10-25,216.35714285714286
1419,sKC,2021-10-26,215.92857142857142
1420,sKC,2021-10-27,212.78571428571428
1421,sKC,2021-10-28,211.21428571428572
1422,sKC,2021-10-29,208.07142857142858
1423,sKC,2021-10-30,205.64285714285714
1424,sKC,2021-10-31,204.71428571428572
1425,sKC,2021-11-01,194.78571428571428
1426,sKC,2021-11-02,190.71428571428572
1427,sKC,2021-11-03,186.21428571428572
1428,sKC,2021-11-04,182.07142857142858
1429,sKC,2021-11-05,176.64285714285714
1430,sKC,2021-11-06,174.57142857142858
1431,sKC,2021-11-07,174.42857142857142
1432,sKC,2021-11-08,167.42857142857142
1433,sKC,2021-11-09,162.21428571428572
1434,sKC,2021-11-10,158.0
1435,sKC,2021-11-11,152.64285714285714
1436,sKC,2021-11-12,151.92857142857142
1437,sKC,2021-11-13,150.07142857142858
1438,sKC,2021-11-14,148.42857142857142
1439,sKC,2021-11-15,145.07142857142858
1440,sKC,2021-11-16,144.64285714285714
1441,sKC,2021-11-17,141.92857142857142
1442,sKC,2021-11-18,138.35714285714286
1443,sKC,2021-11-19,134.85714285714286
1444,sKC,2021-11-20,130.14285714285714
1445,sKC,2021-11-21,128.71428571428572
1446,sKC,2021-11-22,124.64285714285714
1447,sKC,2021-11-23,121.21428571428571
1448,sKC,2021-11-24,119.71428571428571
1449,sKC,2021-11-25,112.35714285714286
1450,sKC,2021-11-26,107.35714285714286
1451,sKC,2021-11-27,107.0
1452,sKC,2021-11-28,108.35714285714286
1453,sKC,2021-11-29,111.64285714285714
1454,sKC,2021-11-30,111.35714285714286
1455,sKC,2021-12-01,113.14285714285714
1456,sKC,2021-12-02,115.21428571428571
1457,sKC,2021-12-03,118.07142857142857
1458,sKC,2021-12-04,118.14285714285714
1459,sKC,2021-12-05,118.28571428571429
1460,sKC,2021-12-06,119.28571428571429
1461,sKC,2021-12-07,121.64285714285714
1462,sKC,2021-12-08,121.5
1463,sKC,2021-12-09,127.5
1464,sKC,2021-12-10,130.78571428571428
1465,sKC,2021-12-11,132.85714285714286
1466,sKC,2021-12-12,133.71428571428572
1467,sKC,2021-12-13,139.28571428571428
1468,sKC,2021-12-14,149.5
1469,sKC,2021-12-15,166.14285714285714
1470,sKC,2021-12-16,184.64285714285714
1471,sKC,2021-12-17,207.0
1472,sKC,2021-12-18,233.57142857142858
1473,sKC,2021-12-19,243.0
1474,sKC,2021-12-20,303.57142857142856
1475,sKC,2021-12-21,373.35714285714283
1476,sKC,2021-12-22,450.57142857142856
1477,sKC,2021-12-23,539.8571428571429
1478,sKC,2021-12-24,598.3571428571429
1479,sKC,2021-12-25,600.7857142857143
1480,sKC,2021-12-26,610.0
1481,sKC,2021-12-27,649.9285714285714
1482,sKC,2021-12-28,746.2857142857143
1483,sKC,2021-12-29,908.6428571428571
1484,sKC,2021-12-30,989.8571428571429
1485,sKC,2021-12-31,1077.2857142857142
1486,sKC,2022-01-01,1081.857142857143
1487,sKC,2022-01-02,1121.7142857142858
1488,sKC,2022-01-03,1298.142857142857
1489,sKC,2022-01-04,1508.2142857142858
1490,sKC,2022-01-05,1684.4285714285713
1491,sKC,2022-01-06,1833.7142857142858
1492,sKC,2022-01-07,2005.357142857143
1493,sKC,2022-01-08,2141.5
1494,sKC,2022-01-09,2183.214285714286
1495,sKC,2022-01-10,2384.1428571428573
1496,sKC,2022-01-11,2492.214285714286
1497,sKC,2022-01-12,2522.285714285714
1498,sKC,2022-01-13,2621.5714285714284
1499,sKC,2022-01-14,2698.1428571428573
1500,sKC,2022-01-15,2787.1428571428573
1501,sKC,2022-01-16,2767.714285714286
1502,sKC,2022-01-17,2675.3571428571427
1503,sKC,2022-01-18,2580.285714285714
1504,sKC,2022-01-19,2474.214285714286
1505,sKC,2022-01-20,2382.4285714285716
1506,sKC,2022-01-21,2266.9285714285716
1507,sKC,2022-01-22,2200.5714285714284
1508,sKC,2022-01-23,2174.214285714286
1509,sKC,2022-01-24,2041.142857142857
1510,sKC,2022-01-25,1917.5
1511,sKC,2022-01-26,1784.5714285714287
1512,sKC,2022-01-27,1647.0714285714287
1513,sKC,2022-01-28,1511.0714285714287
1514,sKC,2022-01-29,1424.0
1515,sKC,2022-01-30,1406.7857142857142
1516,sKC,2022-01-31,1327.5714285714287
1517,sKC,2022-02-01,1190.7857142857142
1518,sKC,2022-02-02,1078.2142857142858
1519,sKC,2022-02-03,962.7857142857143
1520,sKC,2022-02-04,872.9285714285714
1521,sKC,2022-02-05,813.9285714285714
1522,sKC,2022-02-06,795.2857142857143
1523,sKC,2022-02-07,707.0714285714286
1524,sKC,2022-02-08,631.6428571428571
1525,sKC,2022-02-09,571.5
1526,sKC,2022-02-10,519.9285714285714
1527,sKC,2022-02-11,478.7142857142857
1528,sKC,2022-02-12,453.0
1529,sKC,2022-02-13,442.7857142857143
1530,sKC,2022-02-14,388.7142857142857
1531,sKC,2022-02-15,346.57142857142856
1532,sKC,2022-02-16,315.7857142857143
1533,sKC,2022-02-17,291.2857142857143
1534,sKC,2022-02-18,264.57142857142856
1535,sKC,2022-02-19,248.07142857142858
1536,sKC,2022-02-20,241.42857142857142
1537,sKC,2022-02-21,209.71428571428572
1538,sKC,2022-02-22,192.35714285714286
1539,sKC,2022-02-23,174.57142857142858
1540,sKC,2022-02-24,160.64285714285714
1541,sKC,2022-02-25,148.92857142857142
1542,sKC,2022-02-26,142.0
1543,sKC,2022-02-27,139.21428571428572
1544,sKC,2022-02-28,124.35714285714286
1545,sKC,2022-03-01,115.35714285714286
1546,sKC,2022-03-02,109.07142857142857
1547,sKC,2022-03-03,99.07142857142857
1548,sKC,2022-03-04,94.57142857142857
1549,sKC,2022-03-05,90.28571428571429
1550,sKC,2022-03-06,87.71428571428571
1551,sKC,2022-03-07,83.92857142857143
1552,sKC,2022-03-08,78.0
1553,sKC,2022-03-09,73.78571428571429
1554,sKC,2022-03-10,70.28571428571429
1555,sKC,2022-03-11,64.5
1556,sKC,2022-03-12,61.285714285714285
1557,sKC,2022-03-13,60.92857142857143
1558,sKC,2022-03-14,56.57142857142857
1559,sKC,2022-03-15,54.42857142857143
1560,sKC,2022-03-16,51.642857142857146
1561,sKC,2022-03-17,50.714285714285715
1562,sKC,2022-03-18,50.07142857142857
1563,sKC,2022-03-19,50.07142857142857
1564,sKC,2022-03-20,49.857142857142854
1565,sKC,2022-03-21,49.0
1566,sKC,2022-03-22,49.785714285714285
1567,sKC,2022-03-23,50.07142857142857
1568,sKC,2022-03-24,49.57142857142857
1569,sKC,2022-03-25,51.285714285714285
1570,sKC,2022-03-26,51.642857142857146
1571,sKC,2022-03-27,50.285714285714285
