,ZIP,sum_essential,total
23918,68860,130.0,161.0
23919,68861,25.0,25.0
23920,68862,848.0,1496.0
23921,68863,517.0,660.0
23922,68864,278.0,538.0
23923,68865,285.0,529.0
23924,68866,304.0,494.0
23925,68869,756.0,1132.0
23926,68870,147.0,251.0
23927,68871,106.0,151.0
23928,68872,273.0,453.0
23929,68873,1160.0,1826.0
23930,68874,229.0,369.0
23931,68875,232.0,354.0
23932,68876,585.0,926.0
23933,68878,164.0,295.0
23934,68879,149.0,278.0
23935,68881,0.0,0.0
23936,68882,123.0,194.0
23937,68883,963.0,1453.0
23938,68901,8777.0,13530.0
23939,68920,516.0,881.0
23940,68922,368.0,645.0
23941,68923,31.0,52.0
23942,68924,441.0,756.0
23943,68925,141.0,287.0
23944,68926,136.0,238.0
23945,68927,401.0,654.0
23946,68928,86.0,145.0
23947,68929,63.0,86.0
23948,68930,372.0,744.0
23949,68932,112.0,204.0
23950,68933,327.0,561.0
23951,68934,24.0,78.0
23952,68935,139.0,283.0
23953,68936,53.0,94.0
23954,68937,463.0,789.0
23955,68938,209.0,310.0
23956,68939,302.0,507.0
23957,68940,121.0,314.0
23958,68941,291.0,509.0
23959,68942,90.0,140.0
23960,68943,87.0,121.0
23961,68944,379.0,623.0
23962,68945,44.0,90.0
23963,68946,7.0,7.0
23964,68947,164.0,299.0
23965,68948,86.0,119.0
23966,68949,2016.0,3295.0
23967,68950,110.0,169.0
23968,68952,13.0,29.0
23969,68954,0.0,0.0
23970,68955,586.0,1169.0
23971,68956,410.0,690.0
23972,68957,168.0,302.0
23973,68958,204.0,324.0
23974,68959,990.0,1811.0
23975,68960,70.0,98.0
23976,68961,205.0,346.0
23977,68964,5.0,11.0
23978,68966,152.0,218.0
23979,68967,414.0,645.0
23980,68969,5.0,11.0
23981,68970,496.0,757.0
23982,68971,87.0,169.0
23983,68972,109.0,126.0
23984,68973,115.0,187.0
23985,68974,105.0,176.0
23986,68975,8.0,63.0
23987,68976,178.0,287.0
23988,68977,67.0,121.0
23989,68978,663.0,1291.0
23990,68979,482.0,833.0
23991,68980,166.0,267.0
23992,68981,70.0,112.0
23993,68982,283.0,424.0
23994,69001,2888.0,4427.0
23995,69020,176.0,299.0
23996,69021,381.0,723.0
23997,69022,472.0,896.0
23998,69023,101.0,161.0
23999,69024,406.0,703.0
24000,69025,296.0,503.0
24001,69026,47.0,55.0
24002,69027,0.0,0.0
24003,69028,219.0,404.0
24004,69029,90.0,181.0
24005,69030,93.0,144.0
24006,69032,148.0,289.0
24007,69033,798.0,1335.0
24008,69034,340.0,512.0
24009,69036,14.0,74.0
24010,69037,47.0,96.0
24011,69038,150.0,254.0
24012,69039,33.0,58.0
24013,69040,149.0,267.0
24014,69041,25.0,44.0
24015,69042,1.0,1.0
24016,69043,102.0,166.0
24017,69044,181.0,311.0
24018,69045,249.0,377.0
24019,69046,29.0,47.0
24020,69101,9429.0,14213.0
24021,69120,282.0,546.0
24022,69121,109.0,199.0
24023,69122,177.0,315.0
24024,69123,221.0,382.0
24025,69125,84.0,142.0
24026,69127,291.0,356.0
24027,69128,115.0,153.0
24028,69129,328.0,551.0
24029,69130,1638.0,2523.0
24030,69131,172.0,327.0
24031,69132,21.0,42.0
24032,69133,155.0,222.0
24033,69134,132.0,240.0
24034,69135,11.0,23.0
24035,69138,1223.0,1967.0
24036,69140,559.0,916.0
24037,69141,123.0,198.0
24038,69142,27.0,51.0
24039,69143,488.0,748.0
24040,69144,29.0,47.0
24041,69145,1117.0,1479.0
24042,69146,79.0,95.0
24043,69147,98.0,214.0
24044,69148,2.0,42.0
24045,69149,207.0,421.0
24046,69150,137.0,201.0
24047,69151,248.0,529.0
24048,69152,235.0,365.0
24049,69153,2011.0,2927.0
24050,69154,236.0,507.0
24051,69155,346.0,521.0
24052,69156,200.0,306.0
24053,69157,21.0,49.0
24054,69161,19.0,23.0
24055,69162,2143.0,3672.0
24056,69163,282.0,456.0
24057,69165,620.0,1107.0
24058,69166,155.0,328.0
24059,69167,80.0,142.0
24060,69168,69.0,90.0
24061,69169,181.0,280.0
24062,69170,93.0,120.0
24063,69171,4.0,4.0
24064,69201,1651.0,2380.0
24065,69210,603.0,1103.0
24066,69211,137.0,224.0
24067,69212,85.0,122.0
24068,69214,68.0,172.0
24069,69216,22.0,72.0
24070,69217,91.0,141.0
24071,69218,123.0,190.0
24072,69219,14.0,49.0
24073,69220,1.0,8.0
24074,69221,23.0,61.0
24075,69301,2907.0,4702.0
24076,69331,18.0,23.0
24077,69333,69.0,143.0
24078,69334,691.0,1097.0
24079,69335,20.0,24.0
24080,69336,636.0,1008.0
24081,69337,2147.0,3652.0
24082,69339,415.0,620.0
24083,69340,17.0,31.0
24084,69341,3326.0,5117.0
24085,69343,774.0,1193.0
24086,69345,59.0,195.0
24087,69346,155.0,234.0
24088,69347,452.0,704.0
24089,69348,423.0,685.0
24090,69350,135.0,213.0
24091,69351,89.0,168.0
24092,69352,159.0,282.0
24093,69353,9.0,14.0
24094,69354,39.0,39.0
24095,69355,72.0,109.0
24096,69356,618.0,914.0
24097,69357,1024.0,1661.0
24098,69358,658.0,980.0
24099,69360,310.0,594.0
24100,69361,5192.0,8064.0
24101,69365,0.0,0.0
24102,69366,53.0,127.0
24103,69367,64.0,167.0
24104,70001,12790.0,20537.0
24105,70002,4756.0,10058.0
24106,70003,11486.0,20356.0
24107,70005,5829.0,12165.0
24108,70006,3953.0,6687.0
24109,70030,1292.0,1920.0
24110,70031,237.0,415.0
24111,70032,1094.0,1784.0
24112,70036,248.0,371.0
24113,70037,4044.0,6981.0
24114,70038,68.0,77.0
24115,70039,711.0,1043.0
24116,70040,207.0,355.0
24117,70041,852.0,1116.0
24118,70043,6651.0,9305.0
24119,70047,3342.0,6158.0
24120,70049,347.0,629.0
24121,70050,70.0,70.0
24122,70051,303.0,522.0
24123,70052,1299.0,1884.0
24124,70053,5061.0,7281.0
24125,70056,13147.0,19134.0
24126,70057,1315.0,1824.0
24127,70058,12220.0,17526.0
24128,70062,6436.0,8449.0
24129,70065,15613.0,25100.0
24130,70067,761.0,1135.0
24131,70068,10136.0,15554.0
24132,70070,3073.0,6520.0
24133,70071,791.0,1109.0
24134,70072,16938.0,26295.0
24135,70075,1885.0,2772.0
24136,70076,9.0,31.0
24137,70079,1048.0,1591.0
24138,70080,547.0,906.0
24139,70082,152.0,152.0
24140,70083,717.0,1006.0
24141,70084,1650.0,2131.0
24142,70085,1261.0,1677.0
24143,70086,497.0,707.0
24144,70087,2072.0,3173.0
24145,70090,2181.0,3097.0
24146,70091,129.0,144.0
24147,70092,2273.0,3917.0
24148,70094,9993.0,13206.0
24149,70112,935.0,1766.0
24150,70113,1737.0,3433.0
24151,70114,6400.0,9917.0
24152,70115,7694.0,19845.0
24153,70116,2677.0,5455.0
24154,70117,7436.0,11873.0
24155,70118,8608.0,17453.0
24156,70119,9259.0,17941.0
24157,70121,3364.0,5944.0
24158,70122,9605.0,16753.0
24159,70123,6482.0,13970.0
24160,70124,3890.0,10887.0
24161,70125,4533.0,8223.0
24162,70126,8041.0,11788.0
24163,70127,6306.0,9471.0
24164,70128,5383.0,8456.0
24165,70129,2568.0,3446.0
24166,70130,3308.0,8507.0
24167,70131,7488.0,13761.0
24168,70139,0.0,0.0
24169,70163,0.0,0.0
24170,70301,11573.0,19577.0
24171,70339,1403.0,1949.0
24172,70340,0.0,128.0
24173,70341,1331.0,1991.0
24174,70342,1152.0,1582.0
24175,70343,1242.0,2145.0
24176,70344,1705.0,2058.0
24177,70345,3089.0,4186.0
24178,70346,2790.0,3888.0
24179,70352,177.0,232.0
24180,70353,231.0,257.0
24181,70354,1434.0,1664.0
24182,70355,367.0,467.0
24183,70356,585.0,673.0
24184,70357,1043.0,1184.0
24185,70358,212.0,298.0
24186,70359,3761.0,5103.0
24187,70360,7225.0,12866.0
24188,70363,6549.0,8780.0
24189,70364,9336.0,13878.0
24190,70372,610.0,899.0
24191,70373,2031.0,2782.0
24192,70374,2071.0,2881.0
24193,70375,27.0,35.0
24194,70377,1515.0,1935.0
24195,70380,6601.0,8467.0
24196,70390,1983.0,3207.0
24197,70391,293.0,293.0
24198,70392,2648.0,3523.0
24199,70393,251.0,366.0
24200,70394,3868.0,5783.0
24201,70395,1166.0,1856.0
24202,70397,144.0,316.0
24203,70401,6226.0,10065.0
24204,70402,469.0,578.0
24205,70403,7776.0,13129.0
24206,70420,2304.0,4017.0
24207,70422,3250.0,5120.0
24208,70426,925.0,1548.0
24209,70427,5120.0,6853.0
24210,70431,1008.0,1663.0
24211,70433,9129.0,17163.0
24212,70435,5297.0,8237.0
24213,70436,124.0,252.0
24214,70437,1774.0,3163.0
24215,70438,5299.0,7938.0
24216,70441,1301.0,2049.0
24217,70442,68.0,168.0
24218,70443,2007.0,2758.0
24219,70444,2698.0,4833.0
24220,70445,2799.0,4613.0
24221,70446,1916.0,2832.0
24222,70447,4078.0,8123.0
24223,70448,6129.0,12909.0
24224,70449,944.0,1409.0
24225,70450,603.0,991.0
24226,70451,0.0,0.0
24227,70452,3444.0,6097.0
24228,70453,119.0,185.0
24229,70454,7717.0,12412.0
24230,70455,244.0,512.0
24231,70456,744.0,1087.0
24232,70458,9611.0,16173.0
24233,70460,6447.0,9495.0
24234,70461,9627.0,16309.0
24235,70462,1361.0,1986.0
24236,70463,25.0,29.0
24237,70464,107.0,158.0
24238,70465,102.0,127.0
24239,70466,2490.0,3921.0
24240,70471,4477.0,10431.0
24241,70501,8570.0,12503.0
24242,70503,7715.0,15645.0
24243,70506,11586.0,20989.0
24244,70507,6274.0,9633.0
24245,70508,9961.0,19788.0
24246,70510,6818.0,10955.0
24247,70512,3491.0,4721.0
24248,70513,152.0,152.0
24249,70514,662.0,802.0
24250,70515,633.0,968.0
24251,70516,128.0,200.0
24252,70517,8252.0,11169.0
24253,70518,4558.0,7778.0
24254,70519,41.0,41.0
24255,70520,6456.0,10052.0
24256,70523,257.0,350.0
24257,70524,44.0,79.0
24258,70525,4040.0,5909.0
24259,70526,4152.0,6068.0
24260,70528,557.0,901.0
24261,70529,3964.0,5352.0
24262,70531,705.0,800.0
24263,70532,502.0,756.0
24264,70533,2018.0,3047.0
24265,70534,201.0,242.0
24266,70535,4856.0,6942.0
24267,70537,103.0,128.0
24268,70538,3337.0,5002.0
24269,70541,124.0,150.0
24270,70542,751.0,1363.0
24271,70543,1260.0,1845.0
24272,70544,2515.0,3837.0
24273,70546,4174.0,6116.0
24274,70548,2251.0,3208.0
24275,70549,906.0,1158.0
24276,70550,0.0,0.0
24277,70552,447.0,571.0
24278,70554,1314.0,1856.0
24279,70555,2502.0,3923.0
24280,70556,92.0,102.0
24281,70558,0.0,0.0
24282,70559,878.0,1372.0
24283,70560,10578.0,15497.0
24284,70563,5501.0,8892.0
24285,70570,9469.0,14908.0
24286,70575,0.0,0.0
24287,70576,226.0,339.0
24288,70577,926.0,1146.0
24289,70578,5352.0,7768.0
24290,70580,75.0,105.0
24291,70581,160.0,380.0
24292,70582,6184.0,8865.0
24293,70583,4074.0,5647.0
24294,70584,1848.0,2728.0
24295,70585,70.0,84.0
24296,70586,4474.0,7138.0
24297,70589,641.0,968.0
24298,70591,1657.0,2101.0
24299,70592,7705.0,13127.0
24300,70601,9767.0,14156.0
24301,70605,10038.0,18585.0
24302,70607,8681.0,13759.0
24303,70611,5201.0,8955.0
24304,70615,3728.0,4765.0
24305,70630,588.0,887.0
24306,70631,87.0,206.0
24307,70632,163.0,268.0
24308,70633,2777.0,3618.0
24309,70634,6610.0,11010.0
24310,70637,290.0,377.0
24311,70638,415.0,546.0
24312,70639,100.0,141.0
24313,70640,81.0,89.0
24314,70643,78.0,81.0
24315,70644,76.0,185.0
24316,70645,484.0,576.0
24317,70646,194.0,262.0
24318,70647,2907.0,4410.0
24319,70648,2092.0,3205.0
24320,70650,13.0,23.0
24321,70651,25.0,25.0
24322,70652,422.0,689.0
24323,70653,871.0,1218.0
24324,70654,42.0,58.0
24325,70655,681.0,1170.0
24326,70656,669.0,1046.0
24327,70657,1149.0,1551.0
24328,70658,265.0,318.0
24329,70659,346.0,521.0
24330,70660,726.0,1131.0
24331,70661,490.0,595.0
24332,70662,56.0,67.0
24333,70663,8769.0,12111.0
24334,70665,3451.0,5597.0
24335,70668,2106.0,2747.0
24336,70669,2789.0,3764.0
24337,70706,6087.0,10606.0
24338,70710,1848.0,3092.0
24339,70711,1315.0,2835.0
24340,70712,125.0,238.0
24341,70714,7008.0,9520.0
24342,70715,439.0,558.0
24343,70719,958.0,1805.0
24344,70721,124.0,159.0
24345,70722,1418.0,2103.0
24346,70723,305.0,521.0
24347,70725,529.0,668.0
24348,70726,15639.0,25865.0
24349,70729,288.0,456.0
24350,70730,864.0,1350.0
24351,70732,326.0,349.0
24352,70733,390.0,522.0
24353,70734,2461.0,4383.0
24354,70736,255.0,291.0
24355,70737,14439.0,22542.0
24356,70739,4622.0,7266.0
24357,70740,756.0,967.0
24358,70743,118.0,204.0
24359,70744,2003.0,2844.0
24360,70747,42.0,57.0
24361,70748,1035.0,1514.0
24362,70749,503.0,649.0
24363,70750,282.0,430.0
24364,70752,331.0,390.0
24365,70753,251.0,382.0
24366,70754,3813.0,5917.0
24367,70755,466.0,730.0
24368,70756,170.0,257.0
24369,70757,624.0,903.0
24370,70759,254.0,651.0
24371,70760,1804.0,2712.0
24372,70761,80.0,104.0
24373,70762,275.0,409.0
24374,70763,1476.0,2292.0
24375,70764,4563.0,7132.0
24376,70767,3974.0,6641.0
24377,70769,12712.0,23326.0
24378,70770,723.0,1177.0
24379,70772,199.0,275.0
24380,70773,36.0,36.0
24381,70774,2707.0,4451.0
24382,70775,3255.0,5313.0
24383,70776,710.0,1592.0
24384,70777,1334.0,1961.0
24385,70778,850.0,1453.0
24386,70780,443.0,818.0
24387,70782,12.0,12.0
24388,70783,910.0,1177.0
24389,70785,6666.0,10406.0
24390,70787,126.0,126.0
24391,70788,996.0,1578.0
24392,70789,125.0,184.0
24393,70791,7729.0,13372.0
24394,70801,22.0,340.0
24395,70802,6891.0,10427.0
24396,70803,407.0,473.0
24397,70805,6964.0,9459.0
24398,70806,6971.0,14179.0
24399,70807,4535.0,6430.0
24400,70808,7731.0,18160.0
24401,70809,6836.0,15360.0
24402,70810,9381.0,20533.0
24403,70811,3681.0,5727.0
24404,70812,2658.0,4260.0
24405,70814,4200.0,6142.0
24406,70815,8869.0,13797.0
24407,70816,13739.0,22841.0
24408,70817,8155.0,18251.0
24409,70818,2675.0,4700.0
24410,70819,1327.0,1953.0
24411,70820,5445.0,10378.0
24412,70836,0.0,0.0
24413,71001,908.0,1499.0
24414,71003,208.0,426.0
24415,71004,134.0,209.0
24416,71006,3890.0,6672.0
24417,71007,261.0,666.0
24418,71008,184.0,271.0
24419,71016,484.0,603.0
24420,71018,376.0,642.0
24421,71019,2066.0,2787.0
24422,71021,246.0,297.0
24423,71023,919.0,1357.0
24424,71024,540.0,627.0
24425,71027,516.0,680.0
24426,71028,459.0,552.0
24427,71029,48.0,70.0
24428,71030,375.0,497.0
24429,71031,177.0,260.0
24430,71032,782.0,994.0
24431,71033,1238.0,1906.0
24432,71034,79.0,149.0
24433,71037,5364.0,8550.0
24434,71038,1247.0,1600.0
24435,71039,287.0,581.0
24436,71040,1854.0,2458.0
24437,71043,153.0,176.0
24438,71044,154.0,211.0
24439,71045,284.0,340.0
24440,71046,157.0,408.0
24441,71047,3354.0,4642.0
24442,71048,59.0,59.0
24443,71049,720.0,1235.0
24444,71051,631.0,843.0
24445,71052,2789.0,3383.0
24446,71055,4703.0,7064.0
24447,71060,743.0,1014.0
24448,71061,353.0,598.0
24449,71063,245.0,330.0
24450,71064,650.0,1051.0
24451,71065,208.0,364.0
24452,71067,1189.0,1406.0
24453,71068,743.0,1065.0
24454,71069,206.0,287.0
24455,71070,300.0,614.0
24456,71071,580.0,871.0
24457,71072,390.0,590.0
24458,71073,613.0,948.0
24459,71075,1026.0,1520.0
24460,71078,1815.0,3254.0
24461,71079,38.0,38.0
24462,71082,1304.0,1748.0
24463,71101,1231.0,2178.0
24464,71103,1484.0,1932.0
24465,71104,3751.0,6771.0
24466,71105,4903.0,10136.0
24467,71106,7301.0,14390.0
24468,71107,8552.0,12989.0
24469,71108,6001.0,8149.0
24470,71109,4789.0,6963.0
24471,71110,401.0,759.0
24472,71111,9884.0,18262.0
24473,71112,8463.0,14736.0
24474,71115,3551.0,6839.0
24475,71118,6977.0,10353.0
24476,71119,2844.0,4802.0
24477,71129,3269.0,5783.0
24478,71201,5108.0,9762.0
24479,71202,5534.0,7733.0
24480,71203,9602.0,17093.0
24481,71209,21.0,21.0
24482,71219,348.0,518.0
24483,71220,5271.0,7612.0
24484,71222,872.0,1158.0
24485,71223,49.0,81.0
24486,71225,1661.0,3025.0
24487,71226,506.0,743.0
24488,71227,934.0,1502.0
24489,71229,221.0,288.0
24490,71232,1517.0,2208.0
24491,71233,46.0,92.0
24492,71234,1493.0,2096.0
24493,71235,1141.0,1763.0
24494,71237,140.0,344.0
24495,71238,812.0,1144.0
24496,71241,2397.0,3735.0
24497,71243,52.0,114.0
24498,71245,904.0,1462.0
24499,71247,237.0,370.0
24500,71250,35.0,49.0
24501,71251,1763.0,2909.0
24502,71253,35.0,66.0
24503,71254,569.0,949.0
24504,71256,239.0,304.0
24505,71259,382.0,665.0
24506,71260,655.0,936.0
24507,71261,232.0,399.0
24508,71263,1864.0,2906.0
24509,71264,586.0,753.0
24510,71266,374.0,742.0
24511,71268,616.0,1078.0
24512,71269,3220.0,4890.0
24513,71270,8535.0,14742.0
24514,71272,228.0,317.0
24515,71275,821.0,1119.0
24516,71276,22.0,29.0
24517,71277,378.0,585.0
24518,71279,26.0,26.0
24519,71280,1229.0,1997.0
24520,71282,1667.0,2907.0
24521,71286,59.0,112.0
24522,71291,10064.0,16274.0
24523,71292,5414.0,8613.0
24524,71295,2879.0,4703.0
24525,71301,5470.0,8923.0
24526,71302,3513.0,4925.0
24527,71303,4581.0,9834.0
24528,71316,0.0,0.0
24529,71322,1434.0,2272.0
24530,71323,285.0,681.0
24531,71325,322.0,523.0
24532,71326,213.0,289.0
24533,71327,1064.0,1626.0
24534,71328,2197.0,3266.0
24535,71331,289.0,533.0
24536,71333,79.0,97.0
24537,71334,1892.0,2900.0
24538,71336,307.0,482.0
24539,71339,38.0,45.0
24540,71340,126.0,305.0
24541,71341,849.0,1407.0
24542,71342,1754.0,2881.0
24543,71343,1528.0,2302.0
24544,71345,0.0,24.0
24545,71346,557.0,1063.0
24546,71350,823.0,1536.0
24547,71351,2842.0,4757.0
24548,71353,461.0,728.0
24549,71354,381.0,547.0
24550,71355,652.0,1023.0
24551,71356,110.0,149.0
24552,71357,425.0,521.0
24553,71358,164.0,325.0
24554,71360,9056.0,15281.0
24555,71362,376.0,675.0
24556,71366,220.0,445.0
24557,71367,553.0,819.0
24558,71368,345.0,590.0
24559,71369,399.0,669.0
24560,71371,769.0,1100.0
24561,71373,1492.0,2178.0
24562,71375,183.0,300.0
24563,71377,70.0,99.0
24564,71378,480.0,716.0
24565,71401,52.0,63.0
24566,71403,1205.0,1945.0
24567,71404,327.0,456.0
24568,71405,1875.0,2680.0
24569,71406,24.0,24.0
24570,71407,387.0,559.0
24571,71409,1861.0,2606.0
24572,71410,22.0,37.0
24573,71411,757.0,1000.0
24574,71414,16.0,23.0
24575,71416,201.0,334.0
24576,71417,1532.0,2105.0
24577,71418,1410.0,1983.0
24578,71419,542.0,678.0
24579,71422,439.0,563.0
24580,71423,1039.0,1603.0
24581,71424,363.0,548.0
24582,71425,13.0,13.0
24583,71426,34.0,58.0
24584,71427,51.0,113.0
24585,71429,758.0,1208.0
24586,71430,561.0,1047.0
24587,71432,287.0,419.0
24588,71433,1379.0,1888.0
24589,71435,749.0,1277.0
24590,71438,588.0,730.0
24591,71439,592.0,776.0
24592,71441,127.0,135.0
24593,71446,5322.0,7868.0
24594,71447,406.0,515.0
24595,71449,1905.0,2948.0
24596,71450,240.0,336.0
24597,71452,0.0,0.0
24598,71454,554.0,888.0
24599,71455,55.0,55.0
24600,71456,432.0,624.0
24601,71457,5583.0,9032.0
24602,71459,1162.0,1820.0
24603,71461,603.0,939.0
24604,71462,468.0,597.0
24605,71463,2441.0,3171.0
24606,71465,970.0,1442.0
24607,71466,298.0,407.0
24608,71467,1696.0,2179.0
24609,71468,151.0,195.0
24610,71469,678.0,971.0
24611,71472,112.0,132.0
24612,71473,128.0,156.0
24613,71474,114.0,169.0
24614,71479,262.0,322.0
24615,71480,164.0,213.0
24616,71483,2133.0,3353.0
24617,71485,620.0,1146.0
24618,71486,1467.0,1880.0
24619,71601,3592.0,4871.0
24620,71602,4241.0,6203.0
24621,71603,7389.0,12114.0
24622,71630,95.0,153.0
24623,71631,109.0,129.0
24624,71635,2991.0,4249.0
24625,71638,749.0,926.0
24626,71639,1420.0,2179.0
24627,71640,626.0,957.0
24628,71642,153.0,169.0
24629,71643,214.0,291.0
24630,71644,106.0,147.0
24631,71646,1707.0,2350.0
24632,71647,667.0,990.0
24633,71651,16.0,16.0
24634,71652,359.0,614.0
24635,71653,1006.0,1563.0
24636,71654,1147.0,1701.0
24637,71655,3780.0,6600.0
24638,71658,193.0,233.0
24639,71659,0.0,0.0
24640,71660,329.0,415.0
24641,71661,82.0,100.0
24642,71662,11.0,15.0
24643,71663,133.0,197.0
24644,71665,1158.0,1891.0
24645,71666,9.0,12.0
24646,71667,1899.0,2758.0
24647,71670,257.0,432.0
24648,71671,2142.0,3128.0
24649,71674,140.0,182.0
24650,71675,603.0,804.0
24651,71676,136.0,175.0
24652,71677,40.0,52.0
24653,71701,4620.0,7311.0
24654,71711,0.0,17.0
24655,71720,508.0,748.0
24656,71722,14.0,21.0
24657,71724,123.0,173.0
24658,71725,71.0,116.0
24659,71726,120.0,246.0
24660,71730,7335.0,11993.0
24661,71740,384.0,618.0
24662,71742,1628.0,2116.0
24663,71743,1207.0,1446.0
24664,71744,871.0,1233.0
24665,71745,105.0,122.0
24666,71747,256.0,329.0
24667,71749,547.0,958.0
24668,71751,123.0,193.0
24669,71752,168.0,264.0
24670,71753,3637.0,6356.0
24671,71758,52.0,75.0
24672,71759,290.0,380.0
24673,71762,806.0,1137.0
24674,71763,487.0,724.0
24675,71764,545.0,703.0
24676,71765,710.0,1027.0
24677,71766,194.0,272.0
24678,71770,835.0,1067.0
24679,71772,0.0,0.0
24680,71801,4949.0,7026.0
24681,71820,0.0,48.0
24682,71822,2276.0,3600.0
24683,71823,7.0,13.0
24684,71825,104.0,139.0
24685,71826,339.0,527.0
24686,71827,283.0,369.0
24687,71832,3705.0,4616.0
24688,71833,457.0,733.0
24689,71834,283.0,332.0
24690,71835,336.0,411.0
24691,71836,843.0,1131.0
24692,71837,1420.0,1962.0
24693,71838,268.0,383.0
24694,71839,107.0,118.0
24695,71841,249.0,342.0
24696,71842,728.0,1025.0
24697,71845,480.0,701.0
24698,71846,823.0,1123.0
24699,71847,83.0,127.0
24700,71851,577.0,725.0
24701,71852,3246.0,4287.0
24702,71853,73.0,90.0
24703,71854,8873.0,14614.0
24704,71855,74.0,108.0
24705,71857,1207.0,1855.0
24706,71858,652.0,776.0
24707,71859,105.0,205.0
24708,71860,458.0,678.0
24709,71861,415.0,733.0
24710,71862,292.0,363.0
24711,71865,51.0,74.0
24712,71866,167.0,193.0
24713,71901,8089.0,12312.0
24714,71909,2740.0,4229.0
24715,71913,13193.0,20567.0
24716,71921,960.0,1456.0
24717,71922,51.0,62.0
24718,71923,4580.0,7422.0
24719,71929,1218.0,1908.0
24720,71933,536.0,717.0
24721,71935,219.0,253.0
24722,71937,522.0,839.0
24723,71940,566.0,811.0
24724,71941,726.0,973.0
24725,71943,1271.0,1683.0
24726,71944,257.0,354.0
24727,71945,290.0,360.0
24728,71949,395.0,470.0
24729,71950,138.0,248.0
24730,71952,4.0,7.0
24731,71953,2986.0,4904.0
24732,71956,470.0,573.0
24733,71957,598.0,861.0
24734,71958,747.0,998.0
24735,71959,229.0,374.0
24736,71960,403.0,674.0
24737,71961,318.0,453.0
24738,71962,262.0,308.0
24739,71964,1393.0,1915.0
24740,71965,85.0,108.0
24741,71968,1082.0,1995.0
24742,71969,50.0,80.0
24743,71970,128.0,180.0
24744,71971,124.0,196.0
24745,71972,137.0,189.0
24746,71973,548.0,741.0
24747,71998,227.0,257.0
24748,71999,184.0,225.0
24749,72001,157.0,193.0
24750,72002,5091.0,9576.0
24751,72003,211.0,362.0
24752,72004,211.0,323.0
24753,72005,43.0,43.0
24754,72006,612.0,966.0
24755,72007,2082.0,3635.0
24756,72010,1412.0,2052.0
24757,72011,1239.0,1862.0
24758,72012,3615.0,5727.0
24759,72013,516.0,808.0
24760,72014,7.0,7.0
24761,72015,9370.0,14817.0
24762,72016,992.0,1408.0
24763,72017,125.0,175.0
24764,72019,7897.0,14297.0
24765,72020,801.0,1138.0
24766,72021,1268.0,1550.0
24767,72022,4535.0,8614.0
24768,72023,9787.0,16852.0
24769,72024,1369.0,1791.0
24770,72025,120.0,224.0
24771,72026,109.0,121.0
24772,72027,349.0,558.0
24773,72029,295.0,518.0
24774,72030,170.0,244.0
24775,72031,1721.0,2553.0
24776,72032,9789.0,15862.0
24777,72034,12989.0,25906.0
24778,72035,343.0,405.0
24779,72036,169.0,239.0
24780,72037,14.0,19.0
24781,72038,6.0,6.0
24782,72039,533.0,969.0
24783,72040,514.0,1055.0
24784,72041,372.0,453.0
24785,72042,1535.0,2388.0
24786,72044,179.0,308.0
24787,72045,547.0,821.0
24788,72046,1229.0,1682.0
24789,72047,220.0,319.0
24790,72048,18.0,32.0
24791,72051,212.0,274.0
24792,72055,201.0,314.0
24793,72057,695.0,789.0
24794,72058,4808.0,8068.0
24795,72059,11.0,11.0
24796,72060,203.0,291.0
24797,72061,33.0,72.0
24798,72063,777.0,1074.0
24799,72064,876.0,1292.0
24800,72065,1750.0,2488.0
24801,72067,618.0,842.0
24802,72068,221.0,293.0
24803,72069,452.0,625.0
24804,72070,400.0,600.0
24805,72072,121.0,148.0
24806,72073,309.0,437.0
24807,72074,44.0,63.0
24808,72076,10922.0,16212.0
24809,72079,276.0,425.0
24810,72080,15.0,44.0
24811,72081,2478.0,3040.0
24812,72082,752.0,923.0
24813,72083,31.0,76.0
24814,72084,287.0,421.0
24815,72085,93.0,107.0
24816,72086,3699.0,5625.0
24817,72087,500.0,668.0
24818,72088,443.0,618.0
24819,72099,90.0,136.0
24820,72101,823.0,1408.0
24821,72102,1014.0,1328.0
24822,72103,4411.0,6290.0
24823,72104,5681.0,8893.0
24824,72106,2009.0,2651.0
24825,72107,115.0,132.0
24826,72108,8.0,26.0
24827,72110,3096.0,4748.0
24828,72111,371.0,494.0
24829,72112,2464.0,3424.0
24830,72113,6264.0,13114.0
24831,72114,2610.0,3748.0
24832,72116,5262.0,11045.0
24833,72117,3433.0,5519.0
24834,72118,5602.0,9382.0
24835,72119,0.0,0.0
24836,72120,8869.0,16010.0
24837,72121,932.0,1574.0
24838,72122,203.0,263.0
24839,72123,117.0,145.0
24840,72125,209.0,255.0
24841,72126,784.0,1292.0
24842,72127,599.0,986.0
24843,72128,211.0,336.0
24844,72129,330.0,590.0
24845,72130,142.0,215.0
24846,72131,1170.0,1696.0
24847,72132,752.0,1232.0
24848,72134,51.0,182.0
24849,72135,625.0,1384.0
24850,72136,564.0,732.0
24851,72137,460.0,669.0
24852,72139,56.0,82.0
24853,72140,63.0,129.0
24854,72141,90.0,124.0
24855,72142,736.0,1057.0
24856,72143,8431.0,14513.0
24857,72149,0.0,0.0
24858,72150,3196.0,5219.0
24859,72152,99.0,145.0
24860,72153,854.0,1081.0
24861,72156,92.0,204.0
24862,72157,361.0,570.0
