start_date	poi_geo	visitor_state	sum_visits
2018-02-19	North King	TX	55083.5886214442
2018-02-19	North King	UT	17007.057986870896
2018-02-19	North King	VA	18487.42943107221
2018-02-19	North King	VT	585.2631291028446
2018-02-19	North King	WA	1460713.4885120348
2018-02-19	North King	WI	7298.575492341356
2018-02-19	North King	WV	275.417943107221
2018-02-19	North King	WY	2754.17943107221
2018-02-19	South King	DC	963.9628008752735
2018-02-19	South King	DE	826.253829321663
2018-02-19	South King	FL	15905.386214442013
2018-02-19	South King	GA	13357.770240700218
2018-02-19	South King	HI	8365.820021881838
2018-02-19	South King	IA	1962.3528446389496
2018-02-19	South King	ID	11774.117067833697
2018-02-19	South King	IL	11980.680525164113
2018-02-19	South King	IN	4131.269146608315
2018-02-19	South King	KS	3132.879102844639
2018-02-19	South King	KY	1790.2166301969364
2018-02-19	South King	LA	1583.6531728665207
2018-02-19	South King	MA	4337.83260393873
2018-02-19	South King	MD	2375.479759299781
2018-02-19	South King	ME	206.56345733041576
2018-02-19	South King	MI	7160.866520787746
2018-02-19	South King	MN	6334.612691466083
2018-02-19	South King	MO	5542.786105032823
2018-02-19	South King	MS	963.9628008752735
2018-02-19	South King	MT	5336.222647702407
2018-02-19	South King	NC	6162.47647702407
2018-02-19	South King	ND	963.9628008752735
2018-02-19	South King	NE	2513.1887308533915
2018-02-19	South King	NH	1239.3807439824946
2018-02-19	South King	NJ	3924.705689277899
2018-02-19	South King	NM	1273.8079868708971
2018-02-19	South King	NV	9605.200765864332
2018-02-19	South King	NY	9674.055251641137
2018-02-19	South King	OH	6919.875820568927
2018-02-19	South King	OK	3718.142231947483
2018-02-19	South King	OR	41071.70076586433
2018-02-19	South King	PA	4647.677789934354
2018-02-19	South King	PR	137.7089715536105
2018-02-19	South King	RI	413.1269146608315
2018-02-19	South King	SC	3477.151531728665
2018-02-19	South King	SD	2547.6159737417943
2018-02-19	South King	TN	4716.53227571116
2018-02-19	South King	TX	26233.5590809628
2018-02-19	South King	UT	6713.312363238511
2018-02-19	South King	VA	6954.30306345733
2018-02-19	South King	VT	447.5541575492341
2018-02-19	South King	WA	1008408.3714442012
2018-02-19	South King	WI	3029.597374179431
2018-02-19	South King	WY	2100.06181619256
2018-02-26	North King	DC	6298.453279956328
2018-02-26	North King	DE	251.9381311982531
2018-02-26	North King	FL	37034.90528614321
2018-02-26	North King	GA	17667.161450277497
2018-02-26	North King	HI	22013.094213447366
2018-02-26	North King	IA	3212.211172777727
2018-02-26	North King	ID	23934.122463834046
2018-02-26	North King	IL	23146.815803839505
2018-02-26	North King	IN	4534.886361568556
2018-02-26	North King	KS	6046.515148758074
2018-02-26	North King	KY	2141.4741151851513
2018-02-26	North King	LA	6707.8527431534885
2018-02-26	North King	MA	13069.29055590938
2018-02-26	North King	MD	5794.577017559821
2018-02-26	North King	ME	125.96906559912655
2018-02-26	North King	MI	14549.427076699116
2018-02-26	North King	MN	13888.089482303702
2018-02-26	North King	MO	8408.435128741698
2018-02-26	North King	MS	251.9381311982531
2018-02-26	North King	MT	9384.695387134929
2018-02-26	North King	NC	11148.2623055227
2018-02-26	North King	ND	1763.5669183877717
2018-02-26	North King	NE	2361.919979983623
2018-02-26	North King	NH	755.8143935947593
2018-02-26	North King	NJ	7778.589800746065
2018-02-26	North King	NM	5479.654353562005
2018-02-26	North King	NV	21225.787553452825
2018-02-26	North King	NY	26264.550177417885
2018-02-26	North King	OH	9857.079383131653
2018-02-26	North King	OK	4723.839959967246
2018-02-26	North King	OR	100712.26794650168
2018-02-26	North King	PA	11935.568965517241
2018-02-26	North King	PR	125.96906559912655
2018-02-26	North King	RI	503.8762623965062
2018-02-26	North King	SC	3873.5487671731416
2018-02-26	North King	SD	1322.6751887908288
2018-02-26	North King	TN	8062.020198344099
2018-02-26	North King	TX	50891.50250204713
2018-02-26	North King	UT	15305.241470293877
2018-02-26	North King	VA	11053.785506323355
2018-02-26	North King	VT	125.96906559912655
2018-02-26	North King	WA	1846013.6718224003
2018-02-26	North King	WI	6392.9300791556725
2018-02-26	North King	WV	944.7679919934492
2018-02-26	North King	WY	1133.721590392139
2018-02-26	South King	DC	1291.1829223910472
2018-02-26	South King	DE	377.90719679737964
2018-02-26	South King	FL	17289.254253480118
2018-02-26	South King	GA	6991.283140751523
2018-02-26	South King	HI	9762.602583932308
2018-02-26	South King	IA	1921.02825038668
2018-02-26	South King	ID	18108.05317987444
2018-02-26	South King	IL	9573.648985533619
2018-02-26	South King	IN	5101.747156764625
2018-02-26	South King	KS	2802.8117095805655
2018-02-26	South King	KY	1511.6287871895186
2018-02-26	South King	LA	2361.919979983623
2018-02-26	South King	MA	2771.319443180784
2018-02-26	South King	MD	3810.564234373578
2018-02-26	South King	ME	125.96906559912655
2018-02-26	South King	MI	5700.100218360476
2018-02-26	South King	MN	7306.20580474934
2018-02-26	South King	MO	6550.391411154581
2018-02-26	South King	MS	881.7834591938858
2018-02-26	South King	MT	6770.837275953052
2018-02-26	South King	NC	6613.375943954144
2018-02-26	South King	ND	1259.6906559912654
2018-02-26	South King	NE	1385.659721590392
2018-02-26	South King	NH	503.8762623965062
2018-02-26	South King	NJ	5164.731689564189
2018-02-26	South King	NM	1039.244791192794
2018-02-26	South King	NV	8408.435128741698
2018-02-26	South King	NY	5416.669820762441
2018-02-26	South King	OH	4377.425029569647
2018-02-26	South King	OK	1511.6287871895186
2018-02-26	South King	OR	57189.95578200345
2018-02-26	South King	PA	2928.7807751796922
2018-02-26	South King	PR	125.96906559912655
2018-02-26	South King	RI	125.96906559912655
2018-02-26	South King	SC	2613.8581111818758
2018-02-26	South King	SD	629.8453279956327
2018-02-26	South King	TN	4314.440496770085
2018-02-26	South King	TX	29886.160813392773
2018-02-26	South King	UT	6392.9300791556725
2018-02-26	South King	VA	6833.821808752616
2018-02-26	South King	VT	251.9381311982531
2018-02-26	South King	WA	1109535.5297971067
2018-02-26	South King	WI	2613.8581111818758
2018-02-26	South King	WV	377.90719679737964
2018-02-26	South King	WY	629.8453279956327
2018-03-05	North King	DC	7704.204706411362
2018-03-05	North King	DE	311.2809982388429
2018-03-05	North King	FL	37846.58136920598
2018-03-05	North King	GA	14422.686251733054
2018-03-05	North King	HI	19610.7028890471
2018-03-05	North King	IA	2853.4091505227266
2018-03-05	North King	ID	20103.564469591936
2018-03-05	North King	IL	20648.30621650991
2018-03-05	North King	IN	5499.297635552891
2018-03-05	North King	KS	5239.896803687188
2018-03-05	North King	KY	1841.7459062464873
2018-03-05	North King	LA	3735.3719788661147
2018-03-05	North King	MA	11024.535354292353
2018-03-05	North King	MD	7159.462959493387
2018-03-05	North King	ME	752.262412410537
2018-03-05	North King	MI	8741.808033874171
2018-03-05	North King	MN	11413.636602090906
2018-03-05	North King	MO	9390.310113538428
2018-03-05	North King	MS	1997.3864053659086
2018-03-05	North King	MT	10713.25435605351
2018-03-05	North King	NC	13981.70483756136
2018-03-05	North King	ND	4876.735639075206
2018-03-05	North King	NE	2905.289316895867
2018-03-05	North King	NH	856.022745156818
2018-03-05	North King	NJ	9727.53119496384
2018-03-05	North King	NM	3242.5103983212803
2018-03-05	North King	NV	17276.09540225578
2018-03-05	North King	NY	27263.027429085323
2018-03-05	North King	OH	8923.388616180164
2018-03-05	North King	OK	3735.3719788661147
2018-03-05	North King	OR	81529.68145539027
2018-03-05	North King	PA	10350.093191441527
2018-03-05	North King	PR	726.3223292239668
2018-03-05	North King	RI	207.52066549256193
2018-03-05	North King	SC	4150.413309851238
2018-03-05	North King	SD	2412.4277363510323
2018-03-05	North King	TN	10972.655187919212
2018-03-05	North King	TX	64642.687300933045
2018-03-05	North King	UT	13177.562258777683
2018-03-05	North King	VA	10635.4341064938
2018-03-05	North King	VT	544.7417469179751
2018-03-05	North King	WA	1445718.656237119
2018-03-05	North King	WI	7626.384456851651
2018-03-05	North King	WV	518.8016637314048
2018-03-05	North King	WY	1660.1653239404955
2018-03-05	South King	DC	2178.9669876719004
2018-03-05	South King	DE	207.52066549256193
2018-03-05	South King	FL	15953.151159740699
2018-03-05	South King	GA	10142.572525948965
2018-03-05	South King	HI	7937.665455090494
2018-03-05	South King	IA	2075.206654925619
2018-03-05	South King	ID	14111.405253494211
2018-03-05	South King	IL	8015.485704650205
2018-03-05	South King	IN	3865.072394798966
2018-03-05	South King	KS	4461.694308090082
2018-03-05	South King	KY	1271.0640761419418
2018-03-05	South King	LA	3942.8926443586765
2018-03-05	South King	MA	3216.5703151347097
2018-03-05	South King	MD	3527.851313373553
2018-03-05	South King	ME	622.5619964776859
2018-03-05	South King	MI	5058.3162213811975
2018-03-05	South King	MN	5291.776970060329
2018-03-05	South King	MO	4798.915389515495
2018-03-05	South King	MS	933.8429947165287
2018-03-05	South King	MT	3787.2521452392552
2018-03-05	South King	NC	5499.297635552891
2018-03-05	South King	ND	1556.4049911942145
2018-03-05	South King	NE	2101.1467381121897
2018-03-05	South King	NH	207.52066549256193
2018-03-05	South King	NJ	3994.772810731817
2018-03-05	South King	NM	1193.2438265822311
2018-03-05	South King	NV	8119.246037396486
2018-03-05	South King	NY	7756.084872784502
2018-03-05	South King	OH	5058.3162213811975
2018-03-05	South King	OK	2749.6488177764454
2018-03-05	South King	OR	44331.60216584854
2018-03-05	South King	PA	3372.2108142541315
2018-03-05	South King	PR	622.5619964776859
2018-03-05	South King	RI	207.52066549256193
2018-03-05	South King	SC	1608.2851575673549
2018-03-05	South King	SD	830.0826619702477
2018-03-05	South King	TN	4695.155056769214
2018-03-05	South King	TX	24902.479859107432
2018-03-05	South King	UT	7055.702626747106
2018-03-05	South King	VA	5499.297635552891
2018-03-05	South King	VT	103.76033274628097
2018-03-05	South King	WA	897267.4774234645
2018-03-05	South King	WI	4721.095139955783
2018-03-05	South King	WV	103.76033274628097
2018-03-05	South King	WY	1763.9256566867764
2018-03-12	North King	DC	8201.686380103789
2018-03-12	North King	DE	573.5445021051601
2018-03-12	North King	FL	35416.373004993635
2018-03-12	North King	GA	13191.523548418681
2018-03-12	North King	HI	17321.043963575834
2018-03-12	North King	IA	4330.2609908939585
2018-03-12	North King	ID	22855.748408890628
2018-03-12	North King	IL	21450.564378732986
2018-03-12	North King	IN	6337.666748262019
2018-03-12	North King	KS	6882.534025261921
2018-03-12	North King	KY	3269.2036619994124
2018-03-12	North King	LA	3297.8808871046704
2018-03-12	North King	MA	12732.687946734553
2018-03-12	North King	MD	7370.046852051307
2018-03-12	North King	ME	573.5445021051601
2018-03-12	North King	MI	8918.61700773524
2018-03-12	North King	MN	15428.347106628806
2018-03-12	North King	MO	8832.585332419465
2018-03-12	North King	MS	2408.8869088416723
2018-03-12	North King	MT	11413.535591892685
2018-03-12	North King	NC	11671.630617840008
2018-03-12	North King	ND	1147.0890042103201
2018-03-12	North King	NE	5276.609419367473
2018-03-12	North King	NH	2179.4691079996082
2018-03-12	North King	NJ	7513.432977577597
2018-03-12	North King	NM	3240.5264368941544
2018-03-12	North King	NV	14998.188730049937
2018-03-12	North King	NY	20790.98820131205
2018-03-12	North King	OH	9291.420934103593
2018-03-12	North King	OK	6108.248947419955
2018-03-12	North King	OR	59705.98266914716
2018-03-12	North King	PA	9492.1615098404
2018-03-12	North King	PR	430.15837657887005
2018-03-12	North King	RI	1978.7285322628022
2018-03-12	North King	SC	4186.8748653676685
2018-03-12	North King	SD	630.8989523156761
2018-03-12	North King	TN	8574.490306472144
2018-03-12	North King	TX	81099.19259766964
2018-03-12	North King	UT	13134.169098208165
2018-03-12	North King	VA	13535.650249681777
2018-03-12	North King	VT	688.2534025261921
2018-03-12	North King	WA	1346682.490942916
2018-03-12	North King	WI	6710.470674630373
2018-03-12	North King	WV	344.12670126309604
2018-03-12	North King	WY	2122.1146577890922
2018-03-12	South King	DC	1835.3424067365122
2018-03-12	South King	DE	114.70890042103201
2018-03-12	South King	FL	18324.746842259865
2018-03-12	South King	GA	7513.432977577597
2018-03-12	South King	HI	10467.18716341917
2018-03-12	South King	IA	1777.9879565259962
2018-03-12	South King	ID	15801.15103299716
2018-03-12	South King	IL	8545.813081366885
2018-03-12	South King	IN	3469.9442377362184
2018-03-12	South King	KS	5305.286644472731
2018-03-12	South King	KY	1519.8929305786742
2018-03-12	South King	LA	2666.9819347889943
2018-03-12	South King	MA	2580.9502594732203
2018-03-12	South King	MD	2236.8235582101242
2018-03-12	South King	ME	487.51282678938605
2018-03-12	South King	MI	4186.8748653676685
2018-03-12	South King	MN	4932.4827181043765
2018-03-12	South King	MO	5305.286644472731
2018-03-12	South King	MS	2494.9185841574463
2018-03-12	South King	MT	5133.223293841183
2018-03-12	South King	NC	4903.8054929991185
2018-03-12	South King	ND	1319.1523548418681
2018-03-12	South King	NE	1978.7285322628022
2018-03-12	South King	NH	688.2534025261921
2018-03-12	South King	NJ	3383.9125624204444
2018-03-12	South King	NM	2150.7918828943502
2018-03-12	South King	NV	7828.882453735435
2018-03-12	South King	NY	5649.413345735827
2018-03-12	South King	OH	5276.609419367473
2018-03-12	South King	OK	3928.7798394203464
2018-03-12	South King	OR	40721.65964946637
2018-03-12	South King	PA	3871.4253892098304
2018-03-12	South King	RI	573.5445021051601
2018-03-12	South King	SC	1806.6651816312542
2018-03-12	South King	SD	458.83560168412805
2018-03-12	South King	TN	4846.4510427886025
2018-03-12	South King	TX	36907.58871046705
2018-03-12	South King	UT	5792.799471262117
2018-03-12	South King	VA	5190.577744051699
2018-03-12	South King	WA	823409.164447273
2018-03-12	South King	WI	4989.837168314893
2018-03-12	South King	WV	114.70890042103201
2018-03-12	South King	WY	2380.2096837364143
2018-03-19	North King	DC	9988.020237394376
2018-03-19	North King	DE	791.1303158332178
2018-03-19	North King	FL	49346.75345009696
2018-03-19	North King	GA	19514.547790552708
2018-03-19	North King	HI	26964.35826464884
2018-03-19	North King	IA	4977.528237117329
2018-03-19	North King	ID	40018.00847589693
2018-03-19	North King	IL	39029.095581105415
2018-03-19	North King	IN	6988.317789860091
2018-03-19	North King	KS	11438.425816421941
2018-03-19	North King	KY	1516.3331053470008
2018-03-19	North King	LA	4977.528237117329
2018-03-19	North King	MA	12493.266237532898
2018-03-19	North King	MD	9559.491316318048
2018-03-19	North King	ME	2043.7533159024795
2018-03-19	North King	MI	11207.679474303919
2018-03-19	North King	MN	19184.910158955532
2018-03-19	North King	MO	14866.65718503255
2018-03-19	North King	MS	1450.405579027566
2018-03-19	North King	MT	14668.874606074247
2018-03-19	North King	NC	10976.933132185897
2018-03-19	North King	ND	1186.6954737498268
2018-03-19	North King	NE	3098.5937370134366
2018-03-19	North King	NH	922.9853684720874
2018-03-19	North King	NJ	10515.440447949853
2018-03-19	North King	NM	3131.557500173154
2018-03-19	North King	NV	34051.567343988085
2018-03-19	North King	NY	28579.582659474992
2018-03-19	North King	OH	10251.730342672114
2018-03-19	North King	OK	13679.961711282725
2018-03-19	North King	OR	109835.2588481784
2018-03-19	North King	PA	5570.8759739922425
2018-03-19	North King	PR	1318.5505263886964
2018-03-19	North King	RI	791.1303158332178
2018-03-19	North King	SC	5076.419526596481
2018-03-19	North King	SD	131.85505263886964
2018-03-19	North King	TN	10053.94776371381
2018-03-19	North King	TX	53730.93395033938
2018-03-19	North King	UT	20140.859290587337
2018-03-19	North King	VA	11636.208395380245
2018-03-19	North King	VT	922.9853684720874
2018-03-19	North King	WA	1572140.7563764027
2018-03-19	North King	WI	10053.94776371381
2018-03-19	North King	WV	527.4202105554785
2018-03-19	North King	WY	1911.8982632636098
2018-03-19	South King	DC	2406.354710659371
2018-03-19	South King	DE	1087.8041842706746
2018-03-19	South King	FL	21096.808422219143
2018-03-19	South King	GA	10449.51292163042
2018-03-19	South King	HI	21261.62723801773
2018-03-19	South King	IA	2505.246000138523
2018-03-19	South King	ID	26371.010527773928
2018-03-19	South King	IL	13284.396553366116
2018-03-19	South King	IN	3065.629973853719
2018-03-19	South King	KS	3691.9414738883497
2018-03-19	South King	KY	2109.680842221914
2018-03-19	South King	LA	2406.354710659371
2018-03-19	South King	MA	3296.376315971741
2018-03-19	South King	MD	4120.470394964676
2018-03-19	South King	ME	922.9853684720874
