,interval,mean_percent,upper_hpd_log_95,lower_hpd_log_95,upper_hpd_log_50,lower_hpd_log_50,days,date
0,722,0.20819968594820598,0.37274691983194524,0.06491141427229427,0.2226289951446548,0.12772610272416504,722,2020-03-14
0,723,0.20355768691966405,0.3693961877430134,0.06551482048334492,0.2218446180728917,0.12964210647192856,723,2020-03-13
0,724,0.2023591990396183,0.36662101158680577,0.06375723169859435,0.2159629797638859,0.12363996243187499,724,2020-03-12
0,725,0.19608196467451583,0.35905461684850426,0.06074512102303276,0.20583299797806692,0.115239188480282,725,2020-03-11
0,726,0.19204403566685943,0.3575292274443822,0.057957285908968696,0.20284839405668445,0.11335831474841235,726,2020-03-10
0,727,0.19601538502929294,0.35269222917984144,0.08003111052173818,0.1975036415960325,0.11704628584622537,727,2020-03-09
0,728,0.2784539014231231,0.4789701922796273,0.1195339536377259,0.29685345426796184,0.19229391767726958,728,2020-03-08
0,729,0.27483619994407943,0.4804051168988467,0.11728429302499525,0.2905387324869386,0.18594618002707833,729,2020-03-07
0,730,0.27758394009965814,0.4941827220573617,0.11413137562451907,0.28678515056982634,0.181260176002922,730,2020-03-06
0,731,0.27524408618322543,0.5052975614360979,0.1049823966035744,0.27610197620622384,0.17099267092106094,731,2020-03-05
0,732,0.2617901587222811,0.47366605052352456,0.09048407582018306,0.26561814135034995,0.16294039598067714,732,2020-03-04
0,733,0.25878428793231406,0.4691969232009211,0.09560621718724825,0.26281404270277675,0.16026268202243357,733,2020-03-03
0,734,0.2725168687927053,0.48293413029956356,0.11465179580101192,0.27794152718481735,0.17591363976606783,734,2020-03-02
0,735,0.2635623396810553,0.4680473874032254,0.11912039969866921,0.2749586843912488,0.1741879557193176,735,2020-03-01
0,736,0.2612642918256307,0.4642664180144335,0.11304071306986295,0.2732327799771075,0.17180501549850358,736,2020-02-29
0,737,0.25840591080675873,0.4624297074172298,0.11455204006419092,0.26699675740955037,0.16698577266436557,737,2020-02-28
0,738,0.24981917147130087,0.4415582922553737,0.09830807496555531,0.25781602126574643,0.1564787523429163,738,2020-02-27
0,739,0.2459491152138425,0.44751909506883086,0.09695232666993552,0.25238661039865035,0.14722594764274996,739,2020-02-26
0,740,0.24250803004338425,0.4370715534911894,0.0973043054076199,0.2477185932973265,0.14998480417610924,740,2020-02-25
0,741,0.4191775204272337,0.826715580102631,0.13940405511595222,0.4083494645294741,0.17806836951838415,741,2020-02-24
0,742,0.4455973028701838,0.8163746385742049,0.15280156155126984,0.4833442054833898,0.2499612035116411,742,2020-02-23
0,743,0.45437252759956703,0.8293702296249016,0.15483980103564665,0.4952800725371193,0.25244043447946996,743,2020-02-22
0,744,0.4546890969717764,0.8485232535237228,0.15889163824069824,0.4988979620147352,0.24949113214738722,744,2020-02-21
0,745,0.45971572372450215,0.8264040505126603,0.1418961147063565,0.5173640725347666,0.26625261168405345,745,2020-02-20
0,746,0.47178739184660684,0.8430202286588604,0.1604350657818622,0.5163379558777871,0.26397770544049787,746,2020-02-19
0,747,0.46452954999182766,0.8425029562911438,0.14681230568855969,0.5262721754450599,0.258215855762407,747,2020-02-18
0,748,0.3685046623143726,0.6405172625303893,0.12696219788349428,0.40921234338298934,0.2289794565808052,748,2020-02-17
0,749,0.37842356067447824,0.6477353699097134,0.1249896632176578,0.41381285837274884,0.22615367261251235,749,2020-02-16
0,750,0.3921107799953083,0.6666036184630526,0.13756236972673788,0.42876356893938966,0.23615279282831095,750,2020-02-15
0,751,0.3766797185222494,0.6612827368591722,0.14172578061451935,0.4226048363222633,0.24265885302035525,751,2020-02-14
0,752,0.3993527053373242,0.7026400565650125,0.12824691861488335,0.44255595601076925,0.25341322358564095,752,2020-02-13
0,753,0.4164750944489358,0.7400430207281045,0.13061268242557533,0.45411635306359105,0.26255380467689304,753,2020-02-12
0,754,0.4772546848481191,0.81777110565306,0.17796486420648946,0.5265944359379467,0.31084142904924733,754,2020-02-11
0,755,0.4184952408131989,0.7644816174845048,0.13906616257572374,0.42819485772656674,0.22947862659057142,755,2020-02-10
0,756,0.47928478180404654,0.8527637408803959,0.18018008089195087,0.5067845344029455,0.2694994112781693,756,2020-02-09
0,757,0.5324820575190341,0.9566977440446179,0.20791514295135666,0.5451009874405891,0.2734959636515716,757,2020-02-08
0,758,0.41428976428508413,0.8437780013996091,0.11769848442386828,0.41002918731290505,0.18281586491434665,758,2020-02-07
0,759,0.4149287923496486,0.8267639359316818,0.10395412655846302,0.41630134532812774,0.19029255130646286,759,2020-02-06
0,760,0.4150971955986263,0.8197051695541946,0.10522682179926046,0.4285303761135408,0.20592311284524445,760,2020-02-05
0,761,0.4585146555836749,0.8304549861659825,0.15462893293555519,0.48562800116434524,0.2698322477941946,761,2020-02-04
0,762,0.4961705724859315,0.8510931623619749,0.21631910409611774,0.5643407367263299,0.3703990630060684,762,2020-02-03
0,763,0.5371711162648161,0.8762546237611935,0.20338106881908688,0.6526745492967505,0.4210557087483179,763,2020-02-02
0,764,0.649977845801546,1.0578662640363015,0.1451733361855237,0.9616392060420198,0.6087482783541476,764,2020-02-01
