,migration_direction,year-month,tree_number,total_transitions,transitions_in_time_interval,proportion_transitions_in_time_interval,mig_per_lineage,mig_per_bl
0,North_King_County-to-South_King_County,2021-07,30,590,26,0.04406779661016949,1.3,26.500263018232413
0,North_King_County-to-South_King_County,2022-03,30,590,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-09,30,590,7,0.011864406779661017,1.5,19.350611237207634
0,North_King_County-to-South_King_County,2020-11,30,590,8,0.013559322033898305,1.6,9.568822294248983
0,North_King_County-to-South_King_County,2021-04,30,590,41,0.06949152542372881,0.6507936507936508,10.49568493243743
0,North_King_County-to-South_King_County,2021-12,30,590,45,0.07627118644067797,3.0,17.53528060726936
0,North_King_County-to-South_King_County,2021-05,30,590,51,0.08644067796610169,0.7611940298507462,14.818694568799751
0,North_King_County-to-South_King_County,2021-08,30,590,38,0.06440677966101695,2.235294117647059,42.550242919414146
0,North_King_County-to-South_King_County,2020-10,30,590,4,0.006779661016949152,0.8,20.477078184778197
0,North_King_County-to-South_King_County,2020-04,30,590,19,0.03220338983050847,9.5,24.119665423225488
0,North_King_County-to-South_King_County,2021-02,30,590,12,0.020338983050847456,1.5,25.010506813980687
0,North_King_County-to-South_King_County,2020-03,30,590,24,0.04067796610169491,8.571428571428571,33.98835197791432
0,North_King_County-to-South_King_County,2022-01,30,590,56,0.09491525423728814,,30.787631562850926
0,North_King_County-to-South_King_County,2020-12,30,590,20,0.03389830508474576,,31.4226576365713
0,North_King_County-to-South_King_County,2022-02,30,590,26,0.04406779661016949,0.896551724137931,26.488948403235472
0,North_King_County-to-South_King_County,2020-05,30,590,30,0.05084745762711865,3.088235294117647,47.47063183733908
0,North_King_County-to-South_King_County,2021-06,30,590,30,0.05084745762711865,,15.361269331144472
0,North_King_County-to-South_King_County,2021-01,30,590,10,0.01694915254237288,1.1111111111111112,15.121846295214771
0,North_King_County-to-South_King_County,2020-06,30,590,16,0.02711864406779661,0.9142857142857143,21.500515194380196
0,North_King_County-to-South_King_County,2021-03,30,590,25,0.0423728813559322,3.4482758620689653,7.22461322169773
0,North_King_County-to-South_King_County,2021-10,30,590,28,0.04745762711864407,,32.800515960191404
0,North_King_County-to-South_King_County,2020-07,30,590,13,0.022033898305084745,0.9629629629629629,33.94053864411528
0,North_King_County-to-South_King_County,2020-02,30,590,2,0.003389830508474576,0.8,25.173820698737874
0,North_King_County-to-South_King_County,2021-11,30,590,25,0.0423728813559322,1.6666666666666667,34.98808149701154
0,South_King_County-to-North_King_County,2021-09,30,678,33,0.048672566371681415,,43.816854305788375
0,South_King_County-to-North_King_County,2020-08,30,678,6,0.008849557522123894,0.8571428571428571,40.7156021678706
0,South_King_County-to-North_King_County,2021-07,30,678,26,0.038348082595870206,,31.804389155061113
0,South_King_County-to-North_King_County,2022-03,30,678,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2020-09,30,678,9,0.01327433628318584,0.9310344827586208,16.917806580478654
0,South_King_County-to-North_King_County,2020-11,30,678,14,0.02064896755162242,2.5454545454545454,35.19661386714718
0,South_King_County-to-North_King_County,2021-04,30,678,63,0.09292035398230089,4.701492537313433,44.445869415087444
0,South_King_County-to-North_King_County,2021-12,30,678,64,0.0943952802359882,2.0,28.590660834877237
0,South_King_County-to-North_King_County,2021-05,30,678,54,0.07964601769911504,2.25,33.06911724834494
0,South_King_County-to-North_King_County,2021-08,30,678,35,0.051622418879056046,2.0,37.110896684816474
0,South_King_County-to-North_King_County,2020-10,30,678,6,0.008849557522123894,0.96,19.821896956138794
0,South_King_County-to-North_King_County,2020-04,30,678,24,0.035398230088495575,8.0,25.060000754928723
0,South_King_County-to-North_King_County,2021-02,30,678,11,0.016224188790560472,1.5714285714285714,47.076730189035835
0,South_King_County-to-North_King_County,2020-03,30,678,20,0.029498525073746312,6.666666666666667,22.338188969472604
0,South_King_County-to-North_King_County,2022-01,30,678,65,0.09587020648967552,2.549019607843137,40.25708261888467
0,South_King_County-to-North_King_County,2020-12,30,678,19,0.028023598820058997,6.333333333333333,27.166439068256725
0,South_King_County-to-North_King_County,2022-02,30,678,32,0.0471976401179941,1.4545454545454546,40.215283007326434
0,South_King_County-to-North_King_County,2020-05,30,678,18,0.02654867256637168,1.8,16.57395268292232
0,South_King_County-to-North_King_County,2021-06,30,678,36,0.05309734513274336,1.8,29.91367833376878
0,South_King_County-to-North_King_County,2021-01,30,678,13,0.019174041297935103,1.0833333333333333,39.352021058728894
0,South_King_County-to-North_King_County,2020-06,30,678,18,0.02654867256637168,0.989010989010989,29.423335959569886
0,South_King_County-to-North_King_County,2021-03,30,678,40,0.058997050147492625,,43.78515163891095
0,South_King_County-to-North_King_County,2021-10,30,678,39,0.05752212389380531,2.6,40.87226905045809
0,South_King_County-to-North_King_County,2020-07,30,678,9,0.01327433628318584,,20.762029848490958
0,South_King_County-to-North_King_County,2020-02,30,678,3,0.004424778761061947,1.0,23.106296438369647
0,South_King_County-to-North_King_County,2021-11,30,678,19,0.028023598820058997,1.2666666666666666,25.43388277816138
0,North_King_County-to-South_King_County,2021-09,31,527,34,0.06451612903225806,1.1333333333333333,23.95325953835193
0,North_King_County-to-South_King_County,2020-08,31,527,13,0.024667931688804556,0.9027777777777778,51.94899930364588
0,North_King_County-to-South_King_County,2021-07,31,527,22,0.04174573055028463,,18.08964474589513
0,North_King_County-to-South_King_County,2022-03,31,527,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-09,31,527,2,0.003795066413662239,0.14285714285714285,11.509535745128561
0,North_King_County-to-South_King_County,2020-11,31,527,12,0.022770398481973434,4.0,12.05154414655982
0,North_King_County-to-South_King_County,2021-04,31,527,19,0.036053130929791274,,4.1475097353091
0,North_King_County-to-South_King_County,2021-12,31,527,30,0.056925996204933584,1.3636363636363635,7.508411949795658
0,North_King_County-to-South_King_County,2021-05,31,527,31,0.058823529411764705,,7.862578404496626
0,North_King_County-to-South_King_County,2021-08,31,527,33,0.06261859582542695,1.2452830188679245,22.278864621601954
0,North_King_County-to-South_King_County,2020-10,31,527,7,0.013282732447817837,1.05,18.401442737581764
0,North_King_County-to-South_King_County,2020-04,31,527,25,0.04743833017077799,1.744186046511628,19.240875749246555
0,North_King_County-to-South_King_County,2021-02,31,527,10,0.018975332068311195,0.9090909090909091,16.34330829225717
0,North_King_County-to-South_King_County,2020-03,31,527,51,0.0967741935483871,14.025,66.15171274035713
0,North_King_County-to-South_King_County,2022-01,31,527,44,0.08349146110056926,1.1,23.837591629774504
0,North_King_County-to-South_King_County,2020-12,31,527,20,0.03795066413662239,,50.14990611534107
0,North_King_County-to-South_King_County,2022-02,31,527,15,0.028462998102466792,0.5172413793103449,18.79661636990554
0,North_King_County-to-South_King_County,2020-05,31,527,39,0.07400379506641366,2.1801242236024843,50.352216652653226
0,North_King_County-to-South_King_County,2021-06,31,527,20,0.03795066413662239,,11.312458156857021
0,North_King_County-to-South_King_County,2021-01,31,527,12,0.022770398481973434,1.263157894736842,23.247335669919362
0,North_King_County-to-South_King_County,2020-06,31,527,21,0.03984819734345351,1.1413043478260871,17.246968703278434
0,North_King_County-to-South_King_County,2021-03,31,527,14,0.026565464895635674,0.4375,3.7504336516921857
0,North_King_County-to-South_King_County,2021-10,31,527,16,0.030360531309297913,,23.366134707576787
0,North_King_County-to-South_King_County,2020-07,31,527,10,0.018975332068311195,0.8333333333333334,14.788762046243667
0,North_King_County-to-South_King_County,2020-02,31,527,2,0.003795066413662239,,12.542782547354076
0,North_King_County-to-South_King_County,2021-11,31,527,25,0.04743833017077799,1.3888888888888888,31.067387634266407
0,South_King_County-to-North_King_County,2021-09,31,739,48,0.06495263870094722,1.6551724137931034,47.53116097828426
0,South_King_County-to-North_King_County,2020-08,31,739,12,0.016238159675236806,1.0666666666666667,26.223972923347386
0,South_King_County-to-North_King_County,2021-07,31,739,20,0.02706359945872801,,28.687517021205107
0,South_King_County-to-North_King_County,2022-03,31,739,2,0.0027063599458728013,,128.50934412238712
0,South_King_County-to-North_King_County,2020-09,31,739,2,0.0027063599458728013,0.6666666666666666,9.678589808414198
0,South_King_County-to-North_King_County,2020-11,31,739,19,0.02571041948579161,2.7142857142857144,125.70691960511431
0,South_King_County-to-North_King_County,2021-04,31,739,47,0.06359945872801083,4.2727272727272725,49.59997690822685
0,South_King_County-to-North_King_County,2021-12,31,739,85,0.11502029769959404,3.5551330798479084,75.2686081996367
0,South_King_County-to-North_King_County,2021-05,31,739,54,0.07307171853856563,,44.062451622572055
0,South_King_County-to-North_King_County,2021-08,31,739,44,0.05953991880920163,1.7959183673469388,43.27969496338652
0,South_King_County-to-North_King_County,2020-10,31,739,11,0.014884979702300407,1.6176470588235294,51.352408186429756
0,South_King_County-to-North_King_County,2020-04,31,739,39,0.05277401894451962,2.4375,39.058663599964795
0,South_King_County-to-North_King_County,2021-02,31,739,11,0.014884979702300407,1.1,52.94716739099309
0,South_King_County-to-North_King_County,2020-03,31,739,29,0.03924221921515562,6.823529411764706,16.169142855268255
0,South_King_County-to-North_King_County,2022-01,31,739,58,0.07848443843031123,2.7784431137724552,42.27936848461299
0,South_King_County-to-North_King_County,2020-12,31,739,18,0.02435723951285521,,22.422932401589907
0,South_King_County-to-North_King_County,2022-02,31,739,32,0.04330175913396482,1.3714285714285714,59.934114616608866
0,South_King_County-to-North_King_County,2020-05,31,739,24,0.03247631935047361,1.3439999999999999,28.04429882470393
0,South_King_County-to-North_King_County,2021-06,31,739,32,0.04330175913396482,,47.812028121708344
0,South_King_County-to-North_King_County,2021-01,31,739,12,0.016238159675236806,2.0,49.085170778310264
0,South_King_County-to-North_King_County,2020-06,31,739,30,0.04059539918809202,1.5894039735099337,59.81723209810456
0,South_King_County-to-North_King_County,2021-03,31,739,39,0.05277401894451962,4.588235294117647,66.0516270222962
0,South_King_County-to-North_King_County,2021-10,31,739,21,0.028416779431664412,1.0,36.63906421010739
0,South_King_County-to-North_King_County,2020-07,31,739,16,0.02165087956698241,1.3493975903614457,61.781475021369104
0,South_King_County-to-North_King_County,2020-02,31,739,6,0.008119079837618403,1.2857142857142856,15.856698452960117
0,South_King_County-to-North_King_County,2021-11,31,739,27,0.036535859269282815,1.8,32.05199992696321
0,North_King_County-to-South_King_County,2021-09,32,674,22,0.032640949554896145,,20.95317288500915
0,North_King_County-to-South_King_County,2020-08,32,674,11,0.016320474777448073,,17.694468184148253
0,North_King_County-to-South_King_County,2021-07,32,674,40,0.05934718100890208,2.3529411764705883,32.603566029459934
0,North_King_County-to-South_King_County,2022-03,32,674,4,0.005934718100890208,,614.9393589999657
0,North_King_County-to-South_King_County,2020-09,32,674,7,0.010385756676557863,1.4,25.95513679522246
0,North_King_County-to-South_King_County,2020-11,32,674,15,0.02225519287833828,,17.804141820623755
0,North_King_County-to-South_King_County,2021-04,32,674,52,0.0771513353115727,1.625,11.086035912340355
0,North_King_County-to-South_King_County,2021-12,32,674,53,0.07863501483679525,2.97196261682243,14.520202552926389
0,North_King_County-to-South_King_County,2021-05,32,674,43,0.06379821958456973,1.9545454545454546,10.625669003578912
0,North_King_County-to-South_King_County,2021-08,32,674,35,0.05192878338278932,2.6923076923076925,39.0029742379912
0,North_King_County-to-South_King_County,2020-10,32,674,11,0.016320474777448073,1.65,24.484337277490223
0,North_King_County-to-South_King_County,2020-04,32,674,23,0.03412462908011869,2.875,19.62042710348468
0,North_King_County-to-South_King_County,2021-02,32,674,6,0.008902077151335312,0.42857142857142855,11.546824687186932
0,North_King_County-to-South_King_County,2020-03,32,674,31,0.04599406528189911,7.75,51.66588701268048
0,North_King_County-to-South_King_County,2022-01,32,674,82,0.12166172106824925,3.236842105263158,37.01178447023395
0,North_King_County-to-South_King_County,2020-12,32,674,21,0.03115727002967359,1.9090909090909092,33.85478375018346
0,North_King_County-to-South_King_County,2022-02,32,674,26,0.03857566765578635,1.5294117647058822,20.018592418358843
0,North_King_County-to-South_King_County,2020-05,32,674,25,0.037091988130563795,1.4705882352941178,42.58323678797582
0,North_King_County-to-South_King_County,2021-06,32,674,28,0.04154302670623145,,17.262394502790812
0,North_King_County-to-South_King_County,2021-01,32,674,9,0.013353115727002967,0.6,16.357631330878196
0,North_King_County-to-South_King_County,2020-06,32,674,25,0.037091988130563795,1.694915254237288,25.347655460396332
0,North_King_County-to-South_King_County,2021-03,32,674,23,0.03412462908011869,0.7232704402515723,5.710639321000286
0,North_King_County-to-South_King_County,2021-10,32,674,34,0.050445103857566766,2.4285714285714284,47.603762462967204
0,North_King_County-to-South_King_County,2020-07,32,674,12,0.017804154302670624,1.2857142857142856,23.81249327127418
0,North_King_County-to-South_King_County,2020-02,32,674,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2021-11,32,674,35,0.05192878338278932,2.08955223880597,34.70795280260479
0,South_King_County-to-North_King_County,2021-09,32,882,30,0.034013605442176874,,46.46157718312263
0,South_King_County-to-North_King_County,2020-08,32,882,16,0.018140589569160998,0.9411764705882353,88.52518362497277
0,South_King_County-to-North_King_County,2021-07,32,882,36,0.04081632653061224,1.7142857142857142,34.2836538999515
0,South_King_County-to-North_King_County,2022-03,32,882,2,0.0022675736961451248,,55.693103550349505
0,South_King_County-to-North_King_County,2020-09,32,882,10,0.011337868480725623,1.9047619047619047,40.53522903044586
0,South_King_County-to-North_King_County,2020-11,32,882,22,0.024943310657596373,3.6666666666666665,41.49705520538063
0,South_King_County-to-North_King_County,2021-04,32,882,79,0.08956916099773243,2.953271028037383,54.06787365012865
0,South_King_County-to-North_King_County,2021-12,32,882,102,0.11564625850340136,6.314285714285714,57.15189641351744
0,South_King_County-to-North_King_County,2021-05,32,882,67,0.07596371882086168,,64.02561752713203
0,South_King_County-to-North_King_County,2021-08,32,882,46,0.05215419501133787,2.3,49.393406600158045
0,South_King_County-to-North_King_County,2020-10,32,882,16,0.018140589569160998,3.2,38.963258156298465
0,South_King_County-to-North_King_County,2020-04,32,882,30,0.034013605442176874,5.0,37.10560255844184
0,South_King_County-to-North_King_County,2021-02,32,882,10,0.011337868480725623,0.7142857142857143,100.50310361585937
0,South_King_County-to-North_King_County,2020-03,32,882,21,0.023809523809523808,,22.03166313517955
0,South_King_County-to-North_King_County,2022-01,32,882,82,0.09297052154195011,2.8771929824561404,37.19335443168406
0,South_King_County-to-North_King_County,2020-12,32,882,24,0.027210884353741496,2.1818181818181817,49.31541245197962
0,South_King_County-to-North_King_County,2022-02,32,882,54,0.061224489795918366,2.189189189189189,63.041759832089475
0,South_King_County-to-North_King_County,2020-05,32,882,18,0.02040816326530612,1.4210526315789473,26.86081340684436
0,South_King_County-to-North_King_County,2021-06,32,882,36,0.04081632653061224,,36.6574486491145
0,South_King_County-to-North_King_County,2021-01,32,882,7,0.007936507936507936,0.4666666666666667,35.577934879757144
0,South_King_County-to-North_King_County,2020-06,32,882,30,0.034013605442176874,2.3076923076923075,38.76630350535323
0,South_King_County-to-North_King_County,2021-03,32,882,50,0.05668934240362812,3.3333333333333335,71.74055388908988
0,South_King_County-to-North_King_County,2021-10,32,882,38,0.04308390022675737,2.7142857142857144,30.040496707747906
0,South_King_County-to-North_King_County,2020-07,32,882,12,0.013605442176870748,1.2857142857142856,28.44769015119634
0,South_King_County-to-North_King_County,2020-02,32,882,2,0.0022675736961451248,inf,8.929354683900973
0,South_King_County-to-North_King_County,2021-11,32,882,41,0.046485260770975055,2.196428571428571,38.63866761757716
0,North_King_County-to-South_King_County,2021-09,33,619,30,0.048465266558966075,,27.093219881235758
0,North_King_County-to-South_King_County,2020-08,33,619,11,0.017770597738287562,0.5789473684210527,31.13988276164547
0,North_King_County-to-South_King_County,2021-07,33,619,22,0.035541195476575124,,27.161882879792426
0,North_King_County-to-South_King_County,2022-03,33,619,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-09,33,619,7,0.011308562197092083,1.0,19.842269194674273
0,North_King_County-to-South_King_County,2020-11,33,619,16,0.025848142164781908,,17.660519891679613
0,North_King_County-to-South_King_County,2021-04,33,619,24,0.03877221324717286,0.5,5.551555925752552
0,North_King_County-to-South_King_County,2021-12,33,619,49,0.0791599353796446,2.8543689320388346,12.062630694158072
0,North_King_County-to-South_King_County,2021-05,33,619,55,0.0888529886914378,1.1827956989247312,12.50441558874485
0,North_King_County-to-South_King_County,2021-08,33,619,33,0.05331179321486268,1.736842105263158,32.119908037856014
0,North_King_County-to-South_King_County,2020-10,33,619,8,0.012924071082390954,1.2307692307692308,20.524348583168695
0,North_King_County-to-South_King_County,2020-04,33,619,42,0.06785137318255251,3.1401869158878504,42.70621855888579
0,North_King_County-to-South_King_County,2021-02,33,619,10,0.01615508885298869,0.625,13.42285811508144
0,North_King_County-to-South_King_County,2020-03,33,619,29,0.046849757673667204,3.171875,32.368307870920326
0,North_King_County-to-South_King_County,2022-01,33,619,57,0.09208400646203554,1.0754716981132075,28.60720368114081
0,North_King_County-to-South_King_County,2020-12,33,619,38,0.061389337641357025,2.375,37.63710261650178
0,North_King_County-to-South_King_County,2022-02,33,619,12,0.01938610662358643,,10.043022292504068
0,North_King_County-to-South_King_County,2020-05,33,619,36,0.05815831987075929,2.054054054054054,49.76299038795388
0,North_King_County-to-South_King_County,2021-06,33,619,18,0.029079159935379646,,10.092586940763441
0,North_King_County-to-South_King_County,2021-01,33,619,20,0.03231017770597738,1.6,38.59010603435181
0,North_King_County-to-South_King_County,2020-06,33,619,32,0.051696284329563816,1.353474320241692,31.494132918604677
0,North_King_County-to-South_King_County,2021-03,33,619,19,0.030694668820678513,1.1875,5.152429068385526
0,North_King_County-to-South_King_County,2021-10,33,619,17,0.027463651050080775,0.7391304347826086,23.673219511767055
0,North_King_County-to-South_King_County,2020-07,33,619,11,0.017770597738287562,0.4647887323943662,16.67414413005698
0,North_King_County-to-South_King_County,2020-02,33,619,4,0.006462035541195477,3.0,34.24010004433263
0,North_King_County-to-South_King_County,2021-11,33,619,19,0.030694668820678513,1.9,28.57386473642106
0,South_King_County-to-North_King_County,2021-09,33,829,39,0.047044632086851626,1.6956521739130435,41.608816091839024
0,South_King_County-to-North_King_County,2020-08,33,829,5,0.006031363088057901,0.23809523809523808,15.78332288597402
0,South_King_County-to-North_King_County,2021-07,33,829,22,0.026537997587454766,,28.968567039720075
0,South_King_County-to-North_King_County,2022-03,33,829,1,0.0012062726176115801,,69.42024409541206
0,South_King_County-to-North_King_County,2020-09,33,829,8,0.009650180940892641,1.0,25.172645579517837
0,South_King_County-to-North_King_County,2020-11,33,829,20,0.024125452352231604,,37.79362172024339
0,South_King_County-to-North_King_County,2021-04,33,829,62,0.07478890229191798,5.314285714285715,50.93057282187543
0,South_King_County-to-North_King_County,2021-12,33,829,92,0.11097708082026538,5.257142857142857,49.358096278019204
0,South_King_County-to-North_King_County,2021-05,33,829,66,0.07961399276236429,0.825,46.23900486342342
0,South_King_County-to-North_King_County,2021-08,33,829,41,0.04945717732207479,2.411764705882353,39.306149739082535
0,South_King_County-to-North_King_County,2020-10,33,829,14,0.016887816646562123,1.8666666666666667,29.957233846623048
0,South_King_County-to-North_King_County,2020-04,33,829,45,0.054282267792521106,2.6470588235294117,43.77336986110321
0,South_King_County-to-North_King_County,2021-02,33,829,10,0.012062726176115802,0.625,92.4800128601758
0,South_King_County-to-North_King_County,2020-03,33,829,25,0.030156815440289506,2.272727272727273,29.344396446896223
0,South_King_County-to-North_King_County,2022-01,33,829,55,0.06634499396863691,1.7741935483870968,32.189520534221536
0,South_King_County-to-North_King_County,2020-12,33,829,39,0.047044632086851626,2.3636363636363638,42.06462568011017
0,South_King_County-to-North_King_County,2022-02,33,829,44,0.05307599517490953,1.375,72.43908915854178
0,South_King_County-to-North_King_County,2020-05,33,829,25,0.030156815440289506,1.1146496815286624,22.82184052649975
0,South_King_County-to-North_King_County,2021-06,33,829,36,0.04342581423401689,2.0,55.755304193467566
0,South_King_County-to-North_King_County,2021-01,33,829,17,0.020506634499396863,1.4166666666666667,39.35430257555455
0,South_King_County-to-North_King_County,2020-06,33,829,39,0.047044632086851626,1.7401574803149606,39.23292316916431
0,South_King_County-to-North_King_County,2021-03,33,829,50,0.06031363088057901,4.411764705882352,92.92700662425423
0,South_King_County-to-North_King_County,2021-10,33,829,24,0.028950542822677925,,40.69506658073462
0,South_King_County-to-North_King_County,2020-07,33,829,15,0.018094089264173704,0.5555555555555556,22.34374502444626
0,South_King_County-to-North_King_County,2020-02,33,829,5,0.006031363088057901,1.3636363636363638,32.52212546519715
0,South_King_County-to-North_King_County,2021-11,33,829,29,0.03498190591073583,1.7058823529411764,44.54849247111821
0,North_King_County-to-South_King_County,2021-09,34,617,33,0.05348460291734198,1.65,30.066292811736744
0,North_King_County-to-South_King_County,2020-08,34,617,13,0.02106969205834684,0.896551724137931,32.52034716601822
0,North_King_County-to-South_King_County,2021-07,34,617,25,0.04051863857374392,,24.867957413747362
0,North_King_County-to-South_King_County,2022-03,34,617,2,0.0032414910858995136,,155.4556626935419
0,North_King_County-to-South_King_County,2020-09,34,617,6,0.009724473257698542,0.8181818181818182,16.961884737718268
0,North_King_County-to-South_King_County,2020-11,34,617,7,0.011345218800648298,,6.097430866068826
0,North_King_County-to-South_King_County,2021-04,34,617,62,0.10048622366288493,1.117117117117117,15.089154580382308
0,North_King_County-to-South_King_County,2021-12,34,617,53,0.08589951377633712,1.962962962962963,18.45258234546162
0,North_King_County-to-South_King_County,2021-05,34,617,38,0.06158833063209076,,9.759461470943968
0,North_King_County-to-South_King_County,2021-08,34,617,27,0.04376012965964344,,28.410243103612352
0,North_King_County-to-South_King_County,2020-10,34,617,3,0.004862236628849271,,13.24951146890393
0,North_King_County-to-South_King_County,2020-04,34,617,19,0.03079416531604538,0.9620253164556962,21.0114503884226
0,North_King_County-to-South_King_County,2021-02,34,617,15,0.024311183144246355,1.0588235294117647,24.799685311093953
0,North_King_County-to-South_King_County,2020-03,34,617,33,0.05348460291734198,22.846153846153847,35.703798783380016
0,North_King_County-to-South_King_County,2022-01,34,617,53,0.08589951377633712,1.8275862068965518,40.650788650393906
0,North_King_County-to-South_King_County,2020-12,34,617,19,0.03079416531604538,,37.19500575318031
0,North_King_County-to-South_King_County,2022-02,34,617,36,0.05834683954619125,,43.02956491114162
0,North_King_County-to-South_King_County,2020-05,34,617,26,0.04213938411669368,2.3636363636363638,38.376986156953826
0,North_King_County-to-South_King_County,2021-06,34,617,23,0.03727714748784441,0.5897435897435898,13.73264320343837
0,North_King_County-to-South_King_County,2021-01,34,617,8,0.012965964343598054,,15.51144865588433
0,North_King_County-to-South_King_County,2020-06,34,617,14,0.022690437601296597,0.7636363636363637,13.590249074586293
0,North_King_County-to-South_King_County,2021-03,34,617,21,0.03403565640194489,0.48,6.72322073791897
0,North_King_County-to-South_King_County,2021-10,34,617,34,0.055105348460291734,2.2666666666666666,34.07494587652613
0,North_King_County-to-South_King_County,2020-07,34,617,18,0.029173419773095625,1.0465116279069768,29.652045115632724
0,North_King_County-to-South_King_County,2020-02,34,617,1,0.0016207455429497568,inf,8.883790057724381
0,North_King_County-to-South_King_County,2021-11,34,617,28,0.04538087520259319,1.2727272727272727,37.60645170419118
0,South_King_County-to-North_King_County,2021-09,34,705,32,0.04539007092198582,1.6,31.386117544038232
0,South_King_County-to-North_King_County,2020-08,34,705,13,0.018439716312056736,1.1818181818181819,32.90975591758771
0,South_King_County-to-North_King_County,2021-07,34,705,24,0.03404255319148936,,24.710385883817054
0,South_King_County-to-North_King_County,2022-03,34,705,5,0.0070921985815602835,,277.32428926229954
0,South_King_County-to-North_King_County,2020-09,34,705,7,0.009929078014184398,1.75,24.279166393599958
0,South_King_County-to-North_King_County,2020-11,34,705,16,0.02269503546099291,,49.06539253114565
0,South_King_County-to-North_King_County,2021-04,34,705,60,0.0851063829787234,2.0689655172413794,29.55082361309695
0,South_King_County-to-North_King_County,2021-12,34,705,80,0.11347517730496454,5.333333333333333,26.368734059407824
0,South_King_County-to-North_King_County,2021-05,34,705,55,0.07801418439716312,0.6111111111111112,36.19277137734427
0,South_King_County-to-North_King_County,2021-08,34,705,40,0.05673758865248227,1.5384615384615385,43.45594860418637
0,South_King_County-to-North_King_County,2020-10,34,705,6,0.00851063829787234,1.0,19.21541252680941
0,South_King_County-to-North_King_County,2020-04,34,705,29,0.04113475177304964,2.3604651162790695,40.98926746972423
0,South_King_County-to-North_King_County,2021-02,34,705,11,0.015602836879432624,0.8148148148148148,24.60388210094624
0,South_King_County-to-North_King_County,2020-03,34,705,23,0.032624113475177303,inf,21.195285647259016
0,South_King_County-to-North_King_County,2022-01,34,705,59,0.08368794326241134,1.6388888888888888,33.61650230868138
0,South_King_County-to-North_King_County,2020-12,34,705,15,0.02127659574468085,,20.876185335713192
0,South_King_County-to-North_King_County,2022-02,34,705,33,0.04680851063829787,,32.944160932853876
0,South_King_County-to-North_King_County,2020-05,34,705,13,0.018439716312056736,1.8055555555555556,13.944578032738935
0,South_King_County-to-North_King_County,2021-06,34,705,31,0.04397163120567376,2.5135135135135136,45.542573334398405
0,South_King_County-to-North_King_County,2021-01,34,705,9,0.01276595744680851,0.6,52.32400426428732
0,South_King_County-to-North_King_County,2020-06,34,705,23,0.032624113475177303,1.1645569620253164,32.403013625555694
0,South_King_County-to-North_King_County,2021-03,34,705,37,0.0524822695035461,1.4653465346534653,32.761274514059146
0,South_King_County-to-North_King_County,2021-10,34,705,35,0.04964539007092199,1.8918918918918919,41.76737481867587
0,South_King_County-to-North_King_County,2020-07,34,705,19,0.02695035460992908,1.2025316455696202,37.4641365704944
0,South_King_County-to-North_King_County,2020-02,34,705,4,0.005673758865248227,inf,16.88775172395348
0,South_King_County-to-North_King_County,2021-11,34,705,24,0.03404255319148936,,26.11545862840663
0,North_King_County-to-South_King_County,2021-09,35,707,29,0.04101838755304102,2.0714285714285716,46.587042776444726
0,North_King_County-to-South_King_County,2020-08,35,707,12,0.016973125884016973,,24.588053114802747
0,North_King_County-to-South_King_County,2021-07,35,707,35,0.04950495049504951,1.5909090909090908,28.20373198889928
0,North_King_County-to-South_King_County,2022-03,35,707,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-09,35,707,9,0.01272984441301273,1.3170731707317074,30.36073863790465
0,North_King_County-to-South_King_County,2020-11,35,707,20,0.028288543140028287,2.2222222222222223,22.86685448247286
0,North_King_County-to-South_King_County,2021-04,35,707,45,0.06364922206506365,,10.904366675378686
0,North_King_County-to-South_King_County,2021-12,35,707,63,0.0891089108910891,,14.621350057204957
0,North_King_County-to-South_King_County,2021-05,35,707,55,0.07779349363507779,1.0060975609756098,13.365381269210133
0,North_King_County-to-South_King_County,2021-08,35,707,31,0.04384724186704385,1.1071428571428572,27.830600764188652
0,North_King_County-to-South_King_County,2020-10,35,707,5,0.007072135785007072,0.625,17.938280948901703
0,North_King_County-to-South_King_County,2020-04,35,707,33,0.04667609618104668,1.6229508196721312,37.72419518053082
0,North_King_County-to-South_King_County,2021-02,35,707,13,0.018387553041018388,1.4054054054054055,19.261018859358625
0,North_King_County-to-South_King_County,2020-03,35,707,47,0.06647807637906648,3.2695652173913046,54.00911458749117
0,North_King_County-to-South_King_County,2022-01,35,707,59,0.08345120226308345,5.9,30.343541252703893
0,North_King_County-to-South_King_County,2020-12,35,707,28,0.039603960396039604,,43.252047412878234
0,North_King_County-to-South_King_County,2022-02,35,707,19,0.026874115983026876,,17.521281085995387
0,North_King_County-to-South_King_County,2020-05,35,707,36,0.05091937765205092,1.8,56.03091237563693
0,North_King_County-to-South_King_County,2021-06,35,707,28,0.039603960396039604,,16.218703166172276
0,North_King_County-to-South_King_County,2021-01,35,707,9,0.01272984441301273,0.8571428571428571,15.335680643635902
0,North_King_County-to-South_King_County,2020-06,35,707,24,0.033946251768033946,1.2121212121212122,23.301555562254638
