,migration_direction,year-month,tree_number,total_transitions,transitions_in_time_interval,proportion_transitions_in_time_interval,mig_per_lineage,mig_per_bl,region
0,none-to-South_King_County,2020-11,53,924,29,0.031385281385281384,2.5217391304347827,40.704047439320846,South King County
0,none-to-South_King_County,2022-01,53,924,52,0.05627705627705628,2.0,36.98150504735179,South King County
0,none-to-South_King_County,2021-02,53,924,21,0.022727272727272728,1.0,23.124876558478906,South King County
0,none-to-South_King_County,2020-03,53,924,30,0.032467532467532464,2.142857142857143,59.586017563089676,South King County
0,none-to-South_King_County,2021-01,53,924,28,0.030303030303030304,1.1666666666666667,22.726602698587474,South King County
0,none-to-South_King_County,2021-11,53,924,46,0.049783549783549784,2.1904761904761907,45.422864162871036,South King County
0,none-to-South_King_County,2021-03,53,924,70,0.07575757575757576,0.9831460674157303,13.81738388426434,South King County
0,none-to-South_King_County,2021-04,53,924,145,0.15692640692640691,1.9078947368421053,31.42860806764379,South King County
0,none-to-South_King_County,2020-10,53,924,12,0.012987012987012988,3.4285714285714284,58.944498047380485,South King County
0,none-to-South_King_County,2021-08,53,924,38,0.04112554112554113,2.923076923076923,52.285719938545725,South King County
0,none-to-South_King_County,2022-03,53,924,0,0.0,0.0,0.0,South King County
0,none-to-South_King_County,2020-05,53,924,4,0.004329004329004329,,3.6718680336012297,South King County
0,none-to-South_King_County,2021-10,53,924,35,0.03787878787878788,,35.68198207040471,South King County
0,none-to-South_King_County,2021-12,53,924,86,0.09307359307359307,1.5087719298245614,24.718494408520392,South King County
0,none-to-South_King_County,2021-06,53,924,43,0.046536796536796536,,23.58452856780744,South King County
0,none-to-South_King_County,2021-09,53,924,41,0.044372294372294376,,52.89659877885887,South King County
0,none-to-South_King_County,2020-09,53,924,7,0.007575757575757576,1.75,31.071723466945176,South King County
0,none-to-South_King_County,2021-05,53,924,82,0.08874458874458875,1.0933333333333333,21.380767228975905,South King County
0,none-to-South_King_County,2020-04,53,924,7,0.007575757575757576,,8.099720991751415,South King County
0,none-to-South_King_County,2021-07,53,924,56,0.06060606060606061,4.0,78.1640443650215,South King County
0,none-to-South_King_County,2022-02,53,924,34,0.0367965367965368,,45.543302197620235,South King County
0,none-to-South_King_County,2020-02,53,924,10,0.010822510822510822,1.4285714285714286,20.884428384338488,South King County
0,none-to-South_King_County,2020-08,53,924,9,0.00974025974025974,1.8,29.37174952790013,South King County
0,none-to-South_King_County,2020-12,53,924,20,0.021645021645021644,1.2765957446808511,25.129417737518022,South King County
0,none-to-South_King_County,2020-07,53,924,10,0.010822510822510822,0.5882352941176471,18.16603633103745,South King County
0,none-to-North_King_County,2020-06,54,1132,9,0.007950530035335688,0.3103448275862069,9.80693750244003,North King County
0,none-to-North_King_County,2020-11,54,1132,21,0.018551236749116608,4.2,88.52671618735094,North King County
0,none-to-North_King_County,2022-01,54,1132,127,0.11219081272084806,4.096774193548387,85.66312440101511,North King County
0,none-to-North_King_County,2021-02,54,1132,20,0.0176678445229682,,33.67539719556201,North King County
0,none-to-North_King_County,2020-03,54,1132,31,0.027385159010600707,,27.898904587688044,North King County
0,none-to-North_King_County,2021-01,54,1132,24,0.02120141342756184,2.4,33.08218023892326,North King County
0,none-to-North_King_County,2021-11,54,1132,58,0.05123674911660778,3.411764705882353,47.85711832463342,North King County
0,none-to-North_King_County,2021-03,54,1132,70,0.061837455830388695,5.0,94.54534520192938,North King County
0,none-to-North_King_County,2021-04,54,1132,119,0.10512367491166077,,47.833067426185586,North King County
0,none-to-North_King_County,2020-10,54,1132,6,0.00530035335689046,1.5,23.65076417869307,North King County
0,none-to-North_King_County,2021-08,54,1132,69,0.060954063604240286,4.0588235294117645,93.89649204772607,North King County
0,none-to-North_King_County,2022-03,54,1132,5,0.00441696113074205,,212.8185121396501,North King County
0,none-to-North_King_County,2020-05,54,1132,10,0.0088339222614841,0.46875,8.631763277047556,North King County
0,none-to-North_King_County,2021-10,54,1132,39,0.03445229681978799,2.2941176470588234,48.106613001503625,North King County
0,none-to-North_King_County,2021-12,54,1132,158,0.13957597173144876,3.550561797752809,63.29841513017895,North King County
0,none-to-North_King_County,2021-06,54,1132,46,0.04063604240282685,,39.79433887906246,North King County
0,none-to-North_King_County,2021-09,54,1132,33,0.029151943462897525,3.3,64.68805379896986,North King County
0,none-to-North_King_County,2020-09,54,1132,8,0.007067137809187279,4.0,52.51303612694432,North King County
0,none-to-North_King_County,2021-05,54,1132,52,0.045936395759717315,,41.000773723685526,North King County
0,none-to-North_King_County,2020-04,54,1132,6,0.00530035335689046,,6.522324441330456,North King County
0,none-to-North_King_County,2021-07,54,1132,86,0.07597173144876325,6.142857142857143,112.14429632395391,North King County
0,none-to-North_King_County,2022-02,54,1132,95,0.08392226148409894,,61.03692861824432,North King County
0,none-to-North_King_County,2020-02,54,1132,21,0.018551236749116608,1.6153846153846154,19.361451841560484,North King County
0,none-to-North_King_County,2020-08,54,1132,3,0.00265017667844523,0.6,21.29695087981263,North King County
0,none-to-North_King_County,2020-12,54,1132,10,0.0088339222614841,,17.74962579304635,North King County
0,none-to-North_King_County,2020-07,54,1132,4,0.0035335689045936395,0.21052631578947367,6.713840463437111,North King County
0,none-to-South_King_County,2020-06,54,929,12,0.012917115177610334,0.631578947368421,11.07479691963014,South King County
0,none-to-South_King_County,2020-11,54,929,27,0.02906350914962325,2.793103448275862,53.349701539503464,South King County
0,none-to-South_King_County,2022-01,54,929,54,0.0581270182992465,,49.078702220586216,South King County
0,none-to-South_King_County,2021-02,54,929,15,0.016146393972012917,,9.962608934373744,South King County
0,none-to-South_King_County,2020-03,54,929,31,0.03336921420882669,,65.8286686699692,South King County
0,none-to-South_King_County,2021-01,54,929,34,0.03659849300322928,2.2666666666666666,41.117250907604486,South King County
0,none-to-South_King_County,2021-11,54,929,54,0.0581270182992465,1.35,46.922233416947584,South King County
0,none-to-South_King_County,2021-03,54,929,64,0.0688912809472551,0.8293736501079914,14.680096719002284,South King County
0,none-to-South_King_County,2021-04,54,929,130,0.13993541442411195,1.921182266009852,35.14256762975143,South King County
0,none-to-South_King_County,2020-10,54,929,11,0.011840688912809472,3.142857142857143,47.578228691248704,South King County
0,none-to-South_King_County,2021-08,54,929,43,0.04628632938643703,,63.07132908256488,South King County
0,none-to-South_King_County,2022-03,54,929,0,0.0,0.0,0.0,South King County
0,none-to-South_King_County,2020-05,54,929,4,0.004305705059203444,,3.639912875009745,South King County
0,none-to-South_King_County,2021-10,54,929,38,0.04090419806243272,2.235294117647059,50.7737063548529,South King County
0,none-to-South_King_County,2021-12,54,929,82,0.08826695371367062,1.5769230769230769,20.787433176738723,South King County
0,none-to-South_King_County,2021-06,54,929,44,0.04736275565123789,1.0232558139534884,22.5575362894771,South King County
0,none-to-South_King_County,2021-09,54,929,29,0.031216361679224973,,27.690905064274716,South King County
0,none-to-South_King_County,2020-09,54,929,7,0.007534983853606028,0.875,20.022790461405265,South King County
0,none-to-South_King_County,2021-05,54,929,101,0.10871905274488698,1.5538461538461539,27.04869782967355,South King County
0,none-to-South_King_County,2020-04,54,929,12,0.012917115177610334,,9.599481175804964,South King County
0,none-to-South_King_County,2021-07,54,929,60,0.06458557588805167,3.0508474576271185,41.306534002326416,South King County
0,none-to-South_King_County,2022-02,54,929,35,0.03767491926803014,,38.267759518517316,South King County
0,none-to-South_King_County,2020-02,54,929,6,0.006458557588805167,,102.48676574617065,South King County
0,none-to-South_King_County,2020-08,54,929,4,0.004305705059203444,0.6666666666666666,15.689179355501132,South King County
0,none-to-South_King_County,2020-12,54,929,20,0.021528525296017224,1.6666666666666667,32.34815608392431,South King County
0,none-to-South_King_County,2020-07,54,929,10,0.010764262648008612,,11.594577719592927,South King County
0,none-to-North_King_County,2020-06,55,1136,11,0.009683098591549295,0.8,27.71880486673238,North King County
0,none-to-North_King_County,2020-11,55,1136,20,0.017605633802816902,,151.7601457751833,North King County
0,none-to-North_King_County,2022-01,55,1136,124,0.10915492957746478,4.133333333333334,83.83387886691925,North King County
0,none-to-North_King_County,2021-02,55,1136,24,0.02112676056338028,2.6666666666666665,82.20693008674887,North King County
0,none-to-North_King_County,2020-03,55,1136,28,0.02464788732394366,0.9882352941176471,28.118995449507615,North King County
0,none-to-North_King_County,2021-01,55,1136,19,0.016725352112676055,2.7142857142857144,49.78459546171902,North King County
0,none-to-North_King_County,2021-11,55,1136,73,0.06426056338028169,3.65,79.28821353839581,North King County
0,none-to-North_King_County,2021-03,55,1136,67,0.05897887323943662,,65.02318268546765,North King County
0,none-to-North_King_County,2021-04,55,1136,117,0.10299295774647887,,66.10383121852107,North King County
0,none-to-North_King_County,2020-10,55,1136,12,0.01056338028169014,2.0,31.697037098316134,North King County
0,none-to-North_King_County,2021-08,55,1136,81,0.07130281690140845,3.6818181818181817,72.09505447445468,North King County
0,none-to-North_King_County,2022-03,55,1136,9,0.007922535211267605,,276.22368991925396,North King County
0,none-to-North_King_County,2020-05,55,1136,2,0.0017605633802816902,,2.4246945473477113,North King County
0,none-to-North_King_County,2021-10,55,1136,17,0.014964788732394365,,27.395800261307883,North King County
0,none-to-North_King_County,2021-12,55,1136,152,0.13380281690140844,,44.43339568332102,North King County
0,none-to-North_King_County,2021-06,55,1136,38,0.03345070422535211,2.111111111111111,34.08515321017262,North King County
0,none-to-North_King_County,2021-09,55,1136,34,0.02992957746478873,,24.051827017342088,North King County
0,none-to-North_King_County,2020-09,55,1136,5,0.0044014084507042256,,33.81442022373221,North King County
0,none-to-North_King_County,2021-05,55,1136,60,0.0528169014084507,,39.86498458146782,North King County
0,none-to-North_King_County,2020-04,55,1136,14,0.01232394366197183,0.8235294117647058,18.078450256611607,North King County
0,none-to-North_King_County,2021-07,55,1136,92,0.08098591549295775,,84.23949832371714,North King County
0,none-to-North_King_County,2022-02,55,1136,96,0.08450704225352113,,86.24679883023255,North King County
0,none-to-North_King_County,2020-02,55,1136,22,0.01936619718309859,4.0,27.062252090658937,North King County
0,none-to-North_King_County,2020-08,55,1136,6,0.00528169014084507,,22.452093671506912,North King County
0,none-to-North_King_County,2020-12,55,1136,6,0.00528169014084507,,19.581100989753473,North King County
0,none-to-North_King_County,2020-07,55,1136,4,0.0035211267605633804,,8.10766368579424,North King County
0,none-to-South_King_County,2020-06,55,925,11,0.011891891891891892,0.39285714285714285,7.679955945608086,South King County
0,none-to-South_King_County,2020-11,55,925,27,0.02918918918918919,2.25,33.7582945892731,South King County
0,none-to-South_King_County,2022-01,55,925,56,0.06054054054054054,,44.91619644019483,South King County
0,none-to-South_King_County,2021-02,55,925,22,0.023783783783783784,0.7719298245614035,17.44088289208323,South King County
0,none-to-South_King_County,2020-03,55,925,28,0.03027027027027027,3.111111111111111,48.60319043857817,South King County
0,none-to-South_King_County,2021-01,55,925,19,0.02054054054054054,1.0754716981132075,23.98493193804138,South King County
0,none-to-South_King_County,2021-11,55,925,69,0.0745945945945946,3.1846153846153844,78.13894328638646,South King County
0,none-to-South_King_County,2021-03,55,925,61,0.06594594594594595,,14.768948733932861,South King County
0,none-to-South_King_County,2021-04,55,925,133,0.1437837837837838,1.7912457912457913,31.89365047968527,South King County
0,none-to-South_King_County,2020-10,55,925,18,0.01945945945945946,4.0,66.55845053798024,South King County
0,none-to-South_King_County,2021-08,55,925,61,0.06594594594594595,2.772727272727273,78.63003779993375,South King County
0,none-to-South_King_County,2022-03,55,925,0,0.0,0.0,0.0,South King County
0,none-to-South_King_County,2020-05,55,925,5,0.005405405405405406,0.2631578947368421,5.117669786554601,South King County
0,none-to-South_King_County,2021-10,55,925,21,0.022702702702702703,,23.15534412700903,South King County
0,none-to-South_King_County,2021-12,55,925,70,0.07567567567567568,1.206896551724138,20.197548857193468,South King County
0,none-to-South_King_County,2021-06,55,925,45,0.04864864864864865,1.1946902654867257,23.57271848632239,South King County
0,none-to-South_King_County,2021-09,55,925,25,0.02702702702702703,,16.640672018041812,South King County
0,none-to-South_King_County,2020-09,55,925,6,0.006486486486486486,1.5,21.124507618171563,South King County
0,none-to-South_King_County,2021-05,55,925,104,0.11243243243243244,1.7627118644067796,29.663758289322118,South King County
0,none-to-South_King_County,2020-04,55,925,14,0.015135135135135135,,18.24967281735326,South King County
0,none-to-South_King_County,2021-07,55,925,58,0.0627027027027027,2.8292682926829267,44.52169058485322,South King County
0,none-to-South_King_County,2022-02,55,925,28,0.03027027027027027,,20.191477752804058,South King County
0,none-to-South_King_County,2020-02,55,925,8,0.008648648648648649,8.0,74.58347955675276,South King County
0,none-to-South_King_County,2020-08,55,925,4,0.004324324324324324,,10.657020707944344,South King County
0,none-to-South_King_County,2020-12,55,925,22,0.023783783783783784,1.76,46.85146116074922,South King County
0,none-to-South_King_County,2020-07,55,925,10,0.010810810810810811,0.5882352941176471,14.690995782355497,South King County
0,none-to-North_King_County,2020-06,56,1150,15,0.013043478260869565,1.0714285714285714,33.47870316497783,North King County
0,none-to-North_King_County,2020-11,56,1150,19,0.01652173913043478,3.1666666666666665,106.32074397724294,North King County
0,none-to-North_King_County,2022-01,56,1150,130,0.11304347826086956,,103.89834473266228,North King County
0,none-to-North_King_County,2021-02,56,1150,22,0.019130434782608695,2.129032258064516,44.836056967123056,North King County
0,none-to-North_King_County,2020-03,56,1150,28,0.02434782608695652,0.9032258064516129,19.666549877146316,North King County
0,none-to-North_King_County,2021-01,56,1150,22,0.019130434782608695,,46.61540230599145,North King County
0,none-to-North_King_County,2021-11,56,1150,59,0.051304347826086956,3.1052631578947367,76.91659874021015,North King County
0,none-to-North_King_County,2021-03,56,1150,63,0.05478260869565217,3.78,60.58091525555182,North King County
0,none-to-North_King_County,2021-04,56,1150,118,0.10260869565217391,,60.921585265383776,North King County
0,none-to-North_King_County,2020-10,56,1150,7,0.00608695652173913,0.875,19.025744133041425,North King County
0,none-to-North_King_County,2021-08,56,1150,76,0.06608695652173913,3.6774193548387095,84.53399200029793,North King County
0,none-to-North_King_County,2022-03,56,1150,9,0.00782608695652174,,675.4570453423736,North King County
0,none-to-North_King_County,2020-05,56,1150,5,0.004347826086956522,0.29411764705882354,6.21767789307416,North King County
0,none-to-North_King_County,2021-10,56,1150,38,0.03304347826086956,,62.6621247460753,North King County
0,none-to-North_King_County,2021-12,56,1150,148,0.12869565217391304,3.2888888888888888,59.150086376080765,North King County
0,none-to-North_King_County,2021-06,56,1150,40,0.034782608695652174,,30.685192940604065,North King County
0,none-to-North_King_County,2021-09,56,1150,35,0.030434782608695653,,37.370285447303296,North King County
0,none-to-North_King_County,2020-09,56,1150,8,0.006956521739130435,,62.2403435347865,North King County
0,none-to-North_King_County,2021-05,56,1150,58,0.050434782608695654,,34.338326339197565,North King County
0,none-to-North_King_County,2020-04,56,1150,3,0.0026086956521739132,,3.5297147397736404,North King County
0,none-to-North_King_County,2021-07,56,1150,89,0.07739130434782608,4.238095238095238,66.3371023239274,North King County
0,none-to-North_King_County,2022-02,56,1150,100,0.08695652173913043,2.7027027027027026,56.12993544955921,North King County
0,none-to-North_King_County,2020-02,56,1150,22,0.019130434782608695,,21.21490661928196,North King County
0,none-to-North_King_County,2020-08,56,1150,2,0.0017391304347826088,,6.446614029783289,North King County
0,none-to-North_King_County,2020-12,56,1150,17,0.014782608695652174,1.7586206896551726,29.101821391924652,North King County
0,none-to-North_King_County,2020-07,56,1150,7,0.00608695652173913,1.0,20.500174125669346,North King County
0,none-to-South_King_County,2020-06,56,911,15,0.01646542261251372,,15.602829123324518,South King County
0,none-to-South_King_County,2020-11,56,911,25,0.027442371020856202,1.8867924528301887,35.74519151938696,South King County
0,none-to-South_King_County,2022-01,56,911,58,0.06366630076838639,2.0714285714285716,46.16506084735855,South King County
0,none-to-South_King_County,2021-02,56,911,20,0.021953896816684963,,20.72367515305234,South King County
0,none-to-South_King_County,2020-03,56,911,23,0.025246981339187707,1.4375,28.113009479812014,South King County
0,none-to-South_King_County,2021-01,56,911,25,0.027442371020856202,2.7777777777777777,29.190796806537715,South King County
0,none-to-South_King_County,2021-11,56,911,46,0.050493962678375415,,31.915359984071976,South King County
0,none-to-South_King_County,2021-03,56,911,63,0.06915477497255763,0.9402985074626866,15.495650388836639,South King County
0,none-to-South_King_County,2021-04,56,911,139,0.1525795828759605,2.0441176470588234,36.22526130404913,South King County
0,none-to-South_King_County,2020-10,56,911,13,0.014270032930845226,2.2941176470588234,42.72279547973026,South King County
0,none-to-South_King_County,2021-08,56,911,34,0.03732162458836443,2.4285714285714284,37.94823194512472,South King County
0,none-to-South_King_County,2022-03,56,911,1,0.0010976948408342481,,161.89768997962753,South King County
0,none-to-South_King_County,2020-05,56,911,10,0.010976948408342482,0.45454545454545453,11.649140920989867,South King County
0,none-to-South_King_County,2021-10,56,911,43,0.04720087815587267,3.3076923076923075,40.572162599875675,South King County
0,none-to-South_King_County,2021-12,56,911,75,0.08232711306256861,1.4516129032258065,20.846393963447632,South King County
0,none-to-South_King_County,2021-06,56,911,45,0.04939626783754116,1.0714285714285714,22.342218778302886,South King County
0,none-to-South_King_County,2021-09,56,911,32,0.03512623490669594,2.2857142857142856,51.30760941478164,South King County
0,none-to-South_King_County,2020-09,56,911,8,0.008781558726673985,4.0,24.33221047930582,South King County
0,none-to-South_King_County,2021-05,56,911,95,0.10428100987925357,1.3194444444444444,21.425218158825096,South King County
0,none-to-South_King_County,2020-04,56,911,7,0.007683863885839737,0.30434782608695654,9.088399576965708,South King County
0,none-to-South_King_County,2021-07,56,911,61,0.06695938529088913,3.4857142857142858,103.42726817622133,South King County
0,none-to-South_King_County,2022-02,56,911,31,0.03402854006586169,1.1071428571428572,39.200131565158046,South King County
0,none-to-South_King_County,2020-02,56,911,11,0.012074643249176729,,50.74632221401243,South King County
0,none-to-South_King_County,2020-08,56,911,4,0.0043907793633369925,0.5,10.752820114201716,South King County
0,none-to-South_King_County,2020-12,56,911,18,0.019758507135016465,1.6666666666666665,32.661281735931354,South King County
0,none-to-South_King_County,2020-07,56,911,8,0.008781558726673985,0.34782608695652173,7.041071418552634,South King County
0,none-to-North_King_County,2020-06,57,1136,8,0.007042253521126761,,9.873369476707497,North King County
0,none-to-North_King_County,2020-11,57,1136,24,0.02112676056338028,3.0,54.755379992231546,North King County
0,none-to-North_King_County,2022-01,57,1136,130,0.11443661971830986,3.25,72.46244016402528,North King County
0,none-to-North_King_County,2021-02,57,1136,20,0.017605633802816902,1.8181818181818181,48.35713195167983,North King County
0,none-to-North_King_County,2020-03,57,1136,37,0.032570422535211266,1.2758620689655173,24.83808045464491,North King County
0,none-to-North_King_County,2021-01,57,1136,21,0.018485915492957746,,46.06640173226342,North King County
0,none-to-North_King_County,2021-11,57,1136,43,0.037852112676056336,1.303030303030303,42.51073278846131,North King County
0,none-to-North_King_County,2021-03,57,1136,68,0.05985915492957746,,76.20882945923252,North King County
0,none-to-North_King_County,2021-04,57,1136,126,0.11091549295774648,,65.26124719724407,North King County
0,none-to-North_King_County,2020-10,57,1136,11,0.009683098591549295,2.4444444444444446,37.05460936808825,North King County
0,none-to-North_King_County,2021-08,57,1136,63,0.05545774647887324,4.2,94.75042104519942,North King County
0,none-to-North_King_County,2022-03,57,1136,2,0.0017605633802816902,,96.11664489582702,North King County
0,none-to-North_King_County,2020-05,57,1136,8,0.007042253521126761,0.36363636363636365,8.833207551670892,North King County
0,none-to-North_King_County,2021-10,57,1136,42,0.03697183098591549,,42.45570388898643,North King County
0,none-to-North_King_County,2021-12,57,1136,173,0.1522887323943662,3.7204301075268815,69.8472977727807,North King County
0,none-to-North_King_County,2021-06,57,1136,38,0.03345070422535211,,29.57334075271514,North King County
0,none-to-North_King_County,2021-09,57,1136,49,0.043133802816901406,2.1538461538461537,38.714690417009095,North King County
0,none-to-North_King_County,2020-09,57,1136,6,0.00528169014084507,0.9230769230769231,31.73381996516805,North King County
0,none-to-North_King_County,2021-05,57,1136,55,0.04841549295774648,,34.0079570393528,North King County
0,none-to-North_King_County,2020-04,57,1136,6,0.00528169014084507,0.20689655172413793,4.752202194325643,North King County
0,none-to-North_King_County,2021-07,57,1136,91,0.0801056338028169,3.64,77.28986816047788,North King County
0,none-to-North_King_County,2022-02,57,1136,84,0.07394366197183098,,63.72947109003524,North King County
0,none-to-North_King_County,2020-02,57,1136,17,0.014964788732394365,2.6153846153846154,22.29799051847127,North King County
0,none-to-North_King_County,2020-08,57,1136,4,0.0035211267605633804,,13.416972959722237,North King County
0,none-to-North_King_County,2020-12,57,1136,3,0.002640845070422535,,5.853750162461737,North King County
0,none-to-North_King_County,2020-07,57,1136,4,0.0035211267605633804,0.23529411764705882,8.536691376315606,North King County
0,none-to-South_King_County,2020-06,57,925,5,0.005405405405405406,,5.720525677063155,South King County
0,none-to-South_King_County,2020-11,57,925,27,0.02918918918918919,2.347826086956522,48.549252336255826,South King County
0,none-to-South_King_County,2022-01,57,925,55,0.05945945945945946,,33.2913370545413,South King County
0,none-to-South_King_County,2021-02,57,925,27,0.02918918918918919,2.0,30.97241882430824,South King County
0,none-to-South_King_County,2020-03,57,925,33,0.03567567567567568,1.736842105263158,39.54015243048893,South King County
0,none-to-South_King_County,2021-01,57,925,22,0.023783783783783784,1.5714285714285714,31.442924734312864,South King County
0,none-to-South_King_County,2021-11,57,925,46,0.04972972972972973,2.875,38.780533646924695,South King County
0,none-to-South_King_County,2021-03,57,925,61,0.06594594594594595,1.2323232323232323,14.813803007517087,South King County
0,none-to-South_King_County,2021-04,57,925,135,0.14594594594594595,1.9285714285714286,31.649751539999308,South King County
0,none-to-South_King_County,2020-10,57,925,19,0.02054054054054054,5.066666666666666,65.83099709373602,South King County
0,none-to-South_King_County,2021-08,57,925,43,0.046486486486486484,1.8695652173913044,38.209653224303125,South King County
0,none-to-South_King_County,2022-03,57,925,2,0.002162162162162162,,75.15432734535214,South King County
0,none-to-South_King_County,2020-05,57,925,7,0.0075675675675675675,,5.618050020580809,South King County
0,none-to-South_King_County,2021-10,57,925,33,0.03567567567567568,1.8333333333333333,38.62780224721453,South King County
0,none-to-South_King_County,2021-12,57,925,94,0.10162162162162162,,22.42255329426579,South King County
0,none-to-South_King_County,2021-06,57,925,47,0.05081081081081081,1.0173160173160172,23.488124671737175,South King County
0,none-to-South_King_County,2021-09,57,925,32,0.034594594594594595,2.6666666666666665,46.61773601867407,South King County
0,none-to-South_King_County,2020-09,57,925,5,0.005405405405405406,0.6666666666666666,11.127629160367768,South King County
0,none-to-South_King_County,2021-05,57,925,96,0.10378378378378378,1.2229299363057324,25.765521988002263,South King County
0,none-to-South_King_County,2020-04,57,925,7,0.0075675675675675675,,16.39470335514731,South King County
0,none-to-South_King_County,2021-07,57,925,53,0.057297297297297295,,49.879232236521254,South King County
0,none-to-South_King_County,2022-02,57,925,29,0.03135135135135135,1.0740740740740742,18.507861389218185,South King County
0,none-to-South_King_County,2020-02,57,925,7,0.0075675675675675675,,23.65802081182333,South King County
0,none-to-South_King_County,2020-08,57,925,10,0.010810810810810811,2.3529411764705883,39.58437919032437,South King County
0,none-to-South_King_County,2020-12,57,925,17,0.018378378378378378,1.4782608695652173,27.75303002008285,South King County
0,none-to-South_King_County,2020-07,57,925,9,0.00972972972972973,0.8181818181818182,12.817285282766802,South King County
0,none-to-North_King_County,2020-06,58,1139,11,0.009657594381035996,0.6666666666666666,26.439699489454735,North King County
0,none-to-North_King_County,2020-11,58,1139,17,0.014925373134328358,8.5,99.94584158478061,North King County
0,none-to-North_King_County,2022-01,58,1139,126,0.1106233538191396,,75.46676144042276,North King County
0,none-to-North_King_County,2021-02,58,1139,27,0.02370500438981563,1.9285714285714286,48.91559588328357,North King County
0,none-to-North_King_County,2020-03,58,1139,31,0.027216856892010536,,21.383742580380932,North King County
0,none-to-North_King_County,2021-01,58,1139,18,0.015803336259877086,2.5714285714285716,65.01645003824729,North King County
0,none-to-North_King_County,2021-11,58,1139,63,0.0553116769095698,4.131147540983607,73.56060430281559,North King County
0,none-to-North_King_County,2021-03,58,1139,56,0.04916593503072871,,90.372510925846,North King County
0,none-to-North_King_County,2021-04,58,1139,127,0.11150131694468832,,82.5863351904771,North King County
0,none-to-North_King_County,2020-10,58,1139,14,0.012291483757682178,,63.64201897897604,North King County
0,none-to-North_King_County,2021-08,58,1139,65,0.05706760316066725,,80.10641327547364,North King County
0,none-to-North_King_County,2022-03,58,1139,10,0.00877963125548727,,300.95253124835864,North King County
0,none-to-North_King_County,2020-05,58,1139,6,0.0052677787532923615,,7.1443824380397745,North King County
0,none-to-North_King_County,2021-10,58,1139,41,0.035996488147497806,2.5625,57.807474718701954,North King County
0,none-to-North_King_County,2021-12,58,1139,156,0.1369622475856014,3.9,70.4833422824151,North King County
0,none-to-North_King_County,2021-06,58,1139,35,0.030728709394205442,,29.436653782414464,North King County
0,none-to-North_King_County,2021-09,58,1139,34,0.029850746268656716,2.6153846153846154,48.627284344020914,North King County
0,none-to-North_King_County,2020-09,58,1139,5,0.004389815627743635,0.625,21.011631674904706,North King County
0,none-to-North_King_County,2021-05,58,1139,60,0.05267778753292362,,34.34072148130772,North King County
0,none-to-North_King_County,2020-04,58,1139,8,0.007023705004389816,0.34782608695652173,14.48944624733129,North King County
0,none-to-North_King_County,2021-07,58,1139,91,0.07989464442493416,5.055555555555555,96.27141192183586,North King County
0,none-to-North_King_County,2022-02,58,1139,90,0.07901668129938542,4.285714285714286,85.80763660448025,North King County
0,none-to-North_King_County,2020-02,58,1139,24,0.021071115013169446,1.1764705882352942,21.299373279031435,North King County
0,none-to-North_King_County,2020-08,58,1139,5,0.004389815627743635,,23.63564976483472,North King County
0,none-to-North_King_County,2020-12,58,1139,9,0.007901668129938543,,16.882657941600197,North King County
0,none-to-North_King_County,2020-07,58,1139,6,0.0052677787532923615,,15.96284717604412,North King County
0,none-to-South_King_County,2020-06,58,922,5,0.005422993492407809,0.16666666666666666,4.608845315015293,South King County
0,none-to-South_King_County,2020-11,58,922,22,0.02386117136659436,2.2,40.46813692566587,South King County
0,none-to-South_King_County,2022-01,58,922,53,0.057483731019522775,1.358974358974359,54.297425024292345,South King County
0,none-to-South_King_County,2021-02,58,922,20,0.021691973969631236,0.9090909090909091,27.48353746928697,South King County
0,none-to-South_King_County,2020-03,58,922,29,0.031453362255965296,,43.71960337656354,South King County
0,none-to-South_King_County,2021-01,58,922,36,0.039045553145336226,3.0,37.804364443390476,South King County
0,none-to-South_King_County,2021-11,58,922,48,0.052060737527114966,2.0,55.33558654537181,South King County
0,none-to-South_King_County,2021-03,58,922,56,0.06073752711496746,0.7,11.767119390016683,South King County
0,none-to-South_King_County,2021-04,58,922,144,0.1561822125813449,1.87012987012987,32.456395440679394,South King County
0,none-to-South_King_County,2020-10,58,922,14,0.015184381778741865,4.666666666666667,69.52804905566167,South King County
0,none-to-South_King_County,2021-08,58,922,47,0.0509761388286334,2.9375,61.71035976503673,South King County
0,none-to-South_King_County,2022-03,58,922,0,0.0,0.0,0.0,South King County
0,none-to-South_King_County,2020-05,58,922,6,0.006507592190889371,0.2727272727272727,5.973299241197889,South King County
0,none-to-South_King_County,2021-10,58,922,42,0.0455531453362256,2.27027027027027,54.6267797303065,South King County
0,none-to-South_King_County,2021-12,58,922,83,0.09002169197396963,1.6381578947368423,21.15432296678262,South King County
0,none-to-South_King_County,2021-06,58,922,40,0.04338394793926247,1.3793103448275863,22.940845078708882,South King County
0,none-to-South_King_County,2021-09,58,922,24,0.026030368763557483,1.411764705882353,40.59066415129165,South King County
0,none-to-South_King_County,2020-09,58,922,4,0.004338394793926247,1.0,14.221696314061901,South King County
0,none-to-South_King_County,2021-05,58,922,97,0.1052060737527115,1.6234309623430963,27.277044274085288,South King County
0,none-to-South_King_County,2020-04,58,922,7,0.007592190889370932,,9.596674492083112,South King County
0,none-to-South_King_County,2021-07,58,922,65,0.07049891540130152,4.814814814814815,69.84672324894024,South King County
